trial_id,seed,scenario,warm_start_scale,shrunk_size,true_size,estimated_size,ci_lower,ci_upper,true_in_ci,ci_width,relative_error
2220,1742180,scaled,0.5,50,25,26,21,31,true,10,0.0400
2221,1750099,scaled,0.5,50,25,24,19,29,true,10,0.0400
2222,1758018,scaled,0.5,50,25,25,20,31,true,11,0.0000
2223,1765937,scaled,0.5,50,25,25,20,31,true,11,0.0000
2224,1773856,scaled,0.5,50,25,25,20,30,true,10,0.0000
2225,1781775,scaled,0.5,50,25,26,21,32,true,11,0.0400
2226,1789694,scaled,0.5,50,25,26,21,31,true,10,0.0400
2227,1797613,scaled,0.5,50,25,23,19,28,true,9,0.0800
2228,1805532,scaled,0.5,50,25,25,20,30,true,10,0.0000
2229,1813451,scaled,0.5,50,25,26,21,31,true,10,0.0400
2230,1821370,scaled,0.5,50,25,25,20,30,true,10,0.0000
2231,1829289,scaled,0.5,50,25,27,22,32,true,10,0.0800
2232,1837208,scaled,0.5,50,25,27,22,32,true,10,0.0800
2233,1845127,scaled,0.5,50,25,26,21,31,true,10,0.0400
2234,1853046,scaled,0.5,50,25,24,19,28,true,9,0.0400
2235,1860965,scaled,0.5,50,25,23,18,28,true,10,0.0800
2236,1868884,scaled,0.5,50,25,22,17,27,true,10,0.1200
2237,1876803,scaled,0.5,50,25,25,20,30,true,10,0.0000
2238,1884722,scaled,0.5,50,25,26,21,31,true,10,0.0400
2239,1892641,scaled,0.5,50,25,24,19,29,true,10,0.0400
2240,1900560,scaled,0.5,50,25,26,21,32,true,11,0.0400
2241,1908479,scaled,0.5,50,25,24,19,29,true,10,0.0400
2242,1916398,scaled,0.5,50,25,25,20,31,true,11,0.0000
2243,1924317,scaled,0.5,50,25,27,21,32,true,11,0.0800
2244,1932236,scaled,0.5,50,25,25,20,30,true,10,0.0000
2245,1940155,scaled,0.5,50,25,26,21,32,true,11,0.0400
2246,1948074,scaled,0.5,50,25,25,20,30,true,10,0.0000
2247,1955993,scaled,0.5,50,25,23,18,28,true,10,0.0800
2248,1963912,scaled,0.5,50,25,26,21,31,true,10,0.0400
2249,1971831,scaled,0.5,50,25,24,19,29,true,10,0.0400
2250,1979750,scaled,0.5,50,25,26,21,31,true,10,0.0400
2251,1987669,scaled,0.5,50,25,26,21,31,true,10,0.0400
2252,1995588,scaled,0.5,50,25,28,22,33,true,11,0.1200
2253,2003507,scaled,0.5,50,25,23,18,28,true,10,0.0800
2254,2011426,scaled,0.5,50,25,27,22,32,true,10,0.0800
2255,2019345,scaled,0.5,50,25,25,20,31,true,11,0.0000
2256,2027264,scaled,0.5,50,25,24,19,29,true,10,0.0400
2257,2035183,scaled,0.5,50,25,24,19,29,true,10,0.0400
2258,2043102,scaled,0.5,50,25,20,16,25,true,9,0.2000
2259,2051021,scaled,0.5,50,25,23,18,28,true,10,0.0800
2260,2058940,scaled,0.5,50,25,22,17,27,true,10,0.1200
2261,2066859,scaled,0.5,50,25,26,21,31,true,10,0.0400
2262,2074778,scaled,0.5,50,25,25,20,30,true,10,0.0000
2263,2082697,scaled,0.5,50,25,28,23,33,true,10,0.1200
2264,2090616,scaled,0.5,50,25,27,22,32,true,10,0.0800
2265,2098535,scaled,0.5,50,25,26,21,31,true,10,0.0400
2266,2106454,scaled,0.5,50,25,25,20,31,true,11,0.0000
2267,2114373,scaled,0.5,50,25,25,20,30,true,10,0.0000
2268,2122292,scaled,0.5,50,25,24,19,29,true,10,0.0400
2269,2130211,scaled,0.5,50,25,27,22,32,true,10,0.0800
2270,2138130,scaled,0.5,50,25,28,22,33,true,11,0.1200
2271,2146049,scaled,0.5,50,25,28,23,33,true,10,0.1200
2272,2153968,scaled,0.5,50,25,25,20,30,true,10,0.0000
2273,2161887,scaled,0.5,50,25,26,21,31,true,10,0.0400
2274,2169806,scaled,0.5,50,25,27,22,32,true,10,0.0800
2275,2177725,scaled,0.5,50,25,26,21,31,true,10,0.0400
2276,2185644,scaled,0.5,50,25,27,22,32,true,10,0.0800
2277,2193563,scaled,0.5,50,25,25,20,30,true,10,0.0000
2278,2201482,scaled,0.5,50,25,27,22,32,true,10,0.0800
2279,2209401,scaled,0.5,50,25,29,23,34,true,11,0.1600
2280,2217320,scaled,0.5,50,25,27,22,32,true,10,0.0800
2281,2225239,scaled,0.5,50,25,28,22,33,true,11,0.1200
2282,2233158,scaled,0.5,50,25,24,19,29,true,10,0.0400
2283,2241077,scaled,0.5,50,25,25,20,30,true,10,0.0000
2284,2248996,scaled,0.5,50,25,26,21,31,true,10,0.0400
2285,2256915,scaled,0.5,50,25,27,22,32,true,10,0.0800
2286,2264834,scaled,0.5,50,25,23,18,28,true,10,0.0800
2287,2272753,scaled,0.5,50,25,26,21,31,true,10,0.0400
2288,2280672,scaled,0.5,50,25,25,20,30,true,10,0.0000
2289,2288591,scaled,0.5,50,25,27,22,32,true,10,0.0800
2290,2296510,scaled,0.5,50,25,24,19,29,true,10,0.0400
2291,2304429,scaled,0.5,50,25,27,22,32,true,10,0.0800
2292,2312348,scaled,0.5,50,25,26,21,31,true,10,0.0400
2293,2320267,scaled,0.5,50,25,22,18,27,true,9,0.1200
2294,2328186,scaled,0.5,50,25,25,20,30,true,10,0.0000
2295,2336105,scaled,0.5,50,25,24,19,29,true,10,0.0400
2296,2344024,scaled,0.5,50,25,27,22,32,true,10,0.0800
2297,2351943,scaled,0.5,50,25,26,21,31,true,10,0.0400
2298,2359862,scaled,0.5,50,25,25,20,30,true,10,0.0000
2299,2367781,scaled,0.5,50,25,25,20,30,true,10,0.0000
2300,2375700,scaled,0.5,50,25,25,20,30,true,10,0.0000
2301,2383619,scaled,0.5,50,25,25,20,30,true,10,0.0000
2302,2391538,scaled,0.5,50,25,27,21,32,true,11,0.0800
2303,2399457,scaled,0.5,50,25,25,20,30,true,10,0.0000
2304,2407376,scaled,0.5,50,25,23,18,28,true,10,0.0800
2305,2415295,scaled,0.5,50,25,26,21,31,true,10,0.0400
2306,2423214,scaled,0.5,50,25,27,21,32,true,11,0.0800
2307,2431133,scaled,0.5,50,25,23,19,28,true,9,0.0800
2308,2439052,scaled,0.5,50,25,25,20,30,true,10,0.0000
2309,2446971,scaled,0.5,50,25,27,22,32,true,10,0.0800
2310,2454890,scaled,0.5,50,25,24,19,29,true,10,0.0400
2311,2462809,scaled,0.5,50,25,25,20,30,true,10,0.0000
2312,2470728,scaled,0.5,50,25,26,21,31,true,10,0.0400
2313,2478647,scaled,0.5,50,25,25,20,30,true,10,0.0000
2314,2486566,scaled,0.5,50,25,27,21,32,true,11,0.0800
2315,2494485,scaled,0.5,50,25,22,18,27,true,9,0.1200
2316,2502404,scaled,0.5,50,25,26,21,31,true,10,0.0400
2317,2510323,scaled,0.5,50,25,29,23,34,true,11,0.1600
2318,2518242,scaled,0.5,50,25,25,20,30,true,10,0.0000
2319,2526161,scaled,0.5,50,25,27,22,32,true,10,0.0800
2320,2534080,scaled,0.5,50,25,26,21,31,true,10,0.0400
2321,2541999,scaled,0.5,50,25,28,23,33,true,10,0.1200
2322,2549918,scaled,0.5,50,25,24,19,29,true,10,0.0400
2323,2557837,scaled,0.5,50,25,25,20,30,true,10,0.0000
2324,2565756,scaled,0.5,50,25,27,22,32,true,10,0.0800
2325,2573675,scaled,0.5,50,25,25,20,31,true,11,0.0000
2326,2581594,scaled,0.5,50,25,23,18,28,true,10,0.0800
2327,2589513,scaled,0.5,50,25,24,19,29,true,10,0.0400
2328,2597432,scaled,0.5,50,25,27,22,32,true,10,0.0800
2329,2605351,scaled,0.5,50,25,27,22,32,true,10,0.0800
2330,2613270,scaled,0.5,50,25,27,22,32,true,10,0.0800
2331,2621189,scaled,0.5,50,25,29,24,34,true,10,0.1600
2332,2629108,scaled,0.5,50,25,23,18,28,true,10,0.0800
2333,2637027,scaled,0.5,50,25,25,20,30,true,10,0.0000
2334,2644946,scaled,0.5,50,25,24,19,28,true,9,0.0400
2335,2652865,scaled,0.5,50,25,26,21,32,true,11,0.0400
2336,2660784,scaled,0.5,50,25,27,22,32,true,10,0.0800
2337,2668703,scaled,0.5,50,25,23,18,28,true,10,0.0800
2338,2676622,scaled,0.5,50,25,24,19,29,true,10,0.0400
2339,2684541,scaled,0.5,50,25,24,19,29,true,10,0.0400
2340,2692460,scaled,0.5,50,25,23,18,28,true,10,0.0800
2341,2700379,scaled,0.5,50,25,25,20,30,true,10,0.0000
2342,2708298,scaled,0.5,50,25,27,22,32,true,10,0.0800
2343,2716217,scaled,0.5,50,25,25,20,30,true,10,0.0000
2344,2724136,scaled,0.5,50,25,24,19,29,true,10,0.0400
2345,2732055,scaled,0.5,50,25,25,20,30,true,10,0.0000
2346,2739974,scaled,0.5,50,25,28,23,33,true,10,0.1200
2347,2747893,scaled,0.5,50,25,26,21,31,true,10,0.0400
2348,2755812,scaled,0.5,50,25,24,19,29,true,10,0.0400
2349,2763731,scaled,0.5,50,25,25,20,30,true,10,0.0000
2350,2771650,scaled,0.5,50,25,25,20,31,true,11,0.0000
2351,2779569,scaled,0.5,50,25,26,21,31,true,10,0.0400
2352,2787488,scaled,0.5,50,25,26,21,32,true,11,0.0400
2353,2795407,scaled,0.5,50,25,26,21,31,true,10,0.0400
2354,2803326,scaled,0.5,50,25,28,22,33,true,11,0.1200
2355,2811245,scaled,0.5,50,25,26,21,31,true,10,0.0400
2356,2819164,scaled,0.5,50,25,25,20,31,true,11,0.0000
2357,2827083,scaled,0.5,50,25,26,21,31,true,10,0.0400
2358,2835002,scaled,0.5,50,25,29,23,34,true,11,0.1600
2359,2842921,scaled,0.5,50,25,25,20,30,true,10,0.0000
2360,2850840,scaled,0.5,50,25,27,21,32,true,11,0.0800
2361,2858759,scaled,0.5,50,25,26,21,31,true,10,0.0400
2362,2866678,scaled,0.5,50,25,24,19,29,true,10,0.0400
2363,2874597,scaled,0.5,50,25,29,24,35,true,11,0.1600
2364,2882516,scaled,0.5,50,25,25,20,30,true,10,0.0000
2365,2890435,scaled,0.5,50,25,26,21,31,true,10,0.0400
2366,2898354,scaled,0.5,50,25,25,20,30,true,10,0.0000
2367,2906273,scaled,0.5,50,25,26,21,31,true,10,0.0400
2368,2914192,scaled,0.5,50,25,23,19,28,true,9,0.0800
2369,2922111,scaled,0.5,50,25,25,20,30,true,10,0.0000
2370,2930030,scaled,0.5,50,25,23,18,28,true,10,0.0800
2371,2937949,scaled,0.5,50,25,23,18,28,true,10,0.0800
2372,2945868,scaled,0.5,50,25,25,20,30,true,10,0.0000
2373,2953787,scaled,0.5,50,25,26,21,31,true,10,0.0400
2374,2961706,scaled,0.5,50,25,25,20,31,true,11,0.0000
2375,2969625,scaled,0.5,50,25,26,21,31,true,10,0.0400
2376,2977544,scaled,0.5,50,25,23,18,28,true,10,0.0800
2377,2985463,scaled,0.5,50,25,24,19,29,true,10,0.0400
2378,2993382,scaled,0.5,50,25,26,21,31,true,10,0.0400
2379,3001301,scaled,0.5,50,25,26,21,31,true,10,0.0400
2380,3009220,scaled,0.5,50,25,25,20,30,true,10,0.0000
2381,3017139,scaled,0.5,50,25,25,20,30,true,10,0.0000
2382,3025058,scaled,0.5,50,25,23,19,28,true,9,0.0800
2383,3032977,scaled,0.5,50,25,28,22,33,true,11,0.1200
2384,3040896,scaled,0.5,50,25,25,20,31,true,11,0.0000
2385,3048815,scaled,0.5,50,25,25,20,31,true,11,0.0000
2386,3056734,scaled,0.5,50,25,25,20,30,true,10,0.0000
2387,3064653,scaled,0.5,50,25,25,20,30,true,10,0.0000
2388,3072572,scaled,0.5,50,25,24,19,29,true,10,0.0400
2389,3080491,scaled,0.5,50,25,26,21,31,true,10,0.0400
2390,3088410,scaled,0.5,50,25,25,20,30,true,10,0.0000
2391,3096329,scaled,0.5,50,25,27,22,32,true,10,0.0800
2392,3104248,scaled,0.5,50,25,23,18,28,true,10,0.0800
2393,3112167,scaled,0.5,50,25,26,21,31,true,10,0.0400
2394,3120086,scaled,0.5,50,25,26,21,31,true,10,0.0400
2395,3128005,scaled,0.5,50,25,26,21,31,true,10,0.0400
2396,3135924,scaled,0.5,50,25,26,21,32,true,11,0.0400
2397,3143843,scaled,0.5,50,25,25,20,30,true,10,0.0000
2398,3151762,scaled,0.5,50,25,27,22,32,true,10,0.0800
2399,3159681,scaled,0.5,50,25,26,21,31,true,10,0.0400
2400,3167600,scaled,0.5,50,25,25,20,30,true,10,0.0000
2401,3175519,scaled,0.5,50,25,25,20,31,true,11,0.0000
2402,3183438,scaled,0.5,50,25,24,19,29,true,10,0.0400
2403,3191357,scaled,0.5,50,25,27,21,32,true,11,0.0800
2404,3199276,scaled,0.5,50,25,27,22,32,true,10,0.0800
2405,3207195,scaled,0.5,50,25,25,20,30,true,10,0.0000
2406,3215114,scaled,0.5,50,25,25,20,30,true,10,0.0000
2407,3223033,scaled,0.5,50,25,27,22,32,true,10,0.0800
2408,3230952,scaled,0.5,50,25,25,20,30,true,10,0.0000
2409,3238871,scaled,0.5,50,25,24,19,29,true,10,0.0400
2410,3246790,scaled,0.5,50,25,21,17,26,true,9,0.1600
2411,3254709,scaled,0.5,50,25,27,21,32,true,11,0.0800
2412,3262628,scaled,0.5,50,25,28,22,33,true,11,0.1200
2413,3270547,scaled,0.5,50,25,25,20,30,true,10,0.0000
2414,3278466,scaled,0.5,50,25,25,20,30,true,10,0.0000
2415,3286385,scaled,0.5,50,25,25,20,30,true,10,0.0000
2416,3294304,scaled,0.5,50,25,23,18,28,true,10,0.0800
2417,3302223,scaled,0.5,50,25,27,22,32,true,10,0.0800
2418,3310142,scaled,0.5,50,25,25,20,31,true,11,0.0000
2419,3318061,scaled,0.5,50,25,25,20,30,true,10,0.0000
2420,3325980,scaled,0.5,50,25,25,20,30,true,10,0.0000
2421,3333899,scaled,0.5,50,25,24,19,29,true,10,0.0400
2422,3341818,scaled,0.5,50,25,24,19,29,true,10,0.0400
2423,3349737,scaled,0.5,50,25,23,18,28,true,10,0.0800
2424,3357656,scaled,0.5,50,25,24,19,29,true,10,0.0400
2425,3365575,scaled,0.5,50,25,27,21,32,true,11,0.0800
2426,3373494,scaled,0.5,50,25,25,20,30,true,10,0.0000
2427,3381413,scaled,0.5,50,25,27,22,32,true,10,0.0800
2428,3389332,scaled,0.5,50,25,28,23,33,true,10,0.1200
2429,3397251,scaled,0.5,50,25,24,19,29,true,10,0.0400
2430,3405170,scaled,0.5,50,25,25,20,30,true,10,0.0000
2431,3413089,scaled,0.5,50,25,26,21,31,true,10,0.0400
2432,3421008,scaled,0.5,50,25,27,22,32,true,10,0.0800
2433,3428927,scaled,0.5,50,25,27,22,32,true,10,0.0800
2434,3436846,scaled,0.5,50,25,24,19,29,true,10,0.0400
2435,3444765,scaled,0.5,50,25,25,20,30,true,10,0.0000
2436,3452684,scaled,0.5,50,25,25,20,30,true,10,0.0000
2437,3460603,scaled,0.5,50,25,27,22,32,true,10,0.0800
2438,3468522,scaled,0.5,50,25,24,19,29,true,10,0.0400
2439,3476441,scaled,0.5,50,25,26,21,31,true,10,0.0400
2440,3484360,scaled,0.5,50,25,26,21,31,true,10,0.0400
2441,3492279,scaled,0.5,50,25,26,21,31,true,10,0.0400
2442,3500198,scaled,0.5,50,25,25,20,30,true,10,0.0000
2443,3508117,scaled,0.5,50,25,23,18,27,true,9,0.0800
2444,3516036,scaled,0.5,50,25,26,21,31,true,10,0.0400
2445,3523955,scaled,0.5,50,25,26,21,32,true,11,0.0400
2446,3531874,scaled,0.5,50,25,28,22,33,true,11,0.1200
2447,3539793,scaled,0.5,50,25,27,21,32,true,11,0.0800
2448,3547712,scaled,0.5,50,25,29,23,34,true,11,0.1600
2449,3555631,scaled,0.5,50,25,26,21,31,true,10,0.0400
2450,3563550,scaled,0.5,50,25,24,19,29,true,10,0.0400
2451,3571469,scaled,0.5,50,25,26,21,31,true,10,0.0400
2452,3579388,scaled,0.5,50,25,30,24,35,true,11,0.2000
2453,3587307,scaled,0.5,50,25,25,20,30,true,10,0.0000
2454,3595226,scaled,0.5,50,25,27,22,32,true,10,0.0800
2455,3603145,scaled,0.5,50,25,25,20,30,true,10,0.0000
2456,3611064,scaled,0.5,50,25,23,19,28,true,9,0.0800
2457,3618983,scaled,0.5,50,25,25,20,30,true,10,0.0000
2458,3626902,scaled,0.5,50,25,25,20,30,true,10,0.0000
2459,3634821,scaled,0.5,50,25,22,18,27,true,9,0.1200
2460,3642740,scaled,0.5,50,25,28,23,33,true,10,0.1200
2461,3650659,scaled,0.5,50,25,24,19,29,true,10,0.0400
2462,3658578,scaled,0.5,50,25,23,18,27,true,9,0.0800
2463,3666497,scaled,0.5,50,25,26,21,31,true,10,0.0400
2464,3674416,scaled,0.5,50,25,26,21,31,true,10,0.0400
2465,3682335,scaled,0.5,50,25,25,20,30,true,10,0.0000
2466,3690254,scaled,0.5,50,25,27,22,32,true,10,0.0800
2467,3698173,scaled,0.5,50,25,25,20,30,true,10,0.0000
2468,3706092,scaled,0.5,50,25,26,21,31,true,10,0.0400
2469,3714011,scaled,0.5,50,25,22,18,27,true,9,0.1200
2470,3721930,scaled,0.5,50,25,24,19,28,true,9,0.0400
2471,3729849,scaled,0.5,50,25,25,20,30,true,10,0.0000
2472,3737768,scaled,0.5,50,25,25,20,30,true,10,0.0000
2473,3745687,scaled,0.5,50,25,26,21,31,true,10,0.0400
2474,3753606,scaled,0.5,50,25,26,21,31,true,10,0.0400
2475,3761525,scaled,0.5,50,25,25,20,31,true,11,0.0000
2476,3769444,scaled,0.5,50,25,25,20,30,true,10,0.0000
2477,3777363,scaled,0.5,50,25,24,19,29,true,10,0.0400
2478,3785282,scaled,0.5,50,25,27,21,32,true,11,0.0800
2479,3793201,scaled,0.5,50,25,26,21,31,true,10,0.0400
2480,3801120,scaled,0.5,50,25,25,20,30,true,10,0.0000
2481,3809039,scaled,0.5,50,25,27,21,32,true,11,0.0800
2482,3816958,scaled,0.5,50,25,25,20,30,true,10,0.0000
2483,3824877,scaled,0.5,50,25,25,20,30,true,10,0.0000
2484,3832796,scaled,0.5,50,25,26,21,31,true,10,0.0400
2485,3840715,scaled,0.5,50,25,24,19,29,true,10,0.0400
2486,3848634,scaled,0.5,50,25,28,23,33,true,10,0.1200
2487,3856553,scaled,0.5,50,25,27,22,32,true,10,0.0800
2488,3864472,scaled,0.5,50,25,23,18,28,true,10,0.0800
2489,3872391,scaled,0.5,50,25,26,21,31,true,10,0.0400
2490,3880310,scaled,0.5,50,25,25,20,30,true,10,0.0000
2491,3888229,scaled,0.5,50,25,23,18,28,true,10,0.0800
2492,3896148,scaled,0.5,50,25,23,18,28,true,10,0.0800
2493,3904067,scaled,0.5,50,25,24,19,29,true,10,0.0400
2494,3911986,scaled,0.5,50,25,25,20,30,true,10,0.0000
2495,3919905,scaled,0.5,50,25,24,19,29,true,10,0.0400
2496,3927824,scaled,0.5,50,25,24,19,29,true,10,0.0400
2497,3935743,scaled,0.5,50,25,26,21,31,true,10,0.0400
2498,3943662,scaled,0.5,50,25,25,20,30,true,10,0.0000
2499,3951581,scaled,0.5,50,25,23,18,28,true,10,0.0800
2500,0,scaled,1,50,25,24,20,28,true,8,0.0400
2501,7919,scaled,1,50,25,24,20,28,true,8,0.0400
2502,15838,scaled,1,50,25,27,23,31,true,8,0.0800
2503,23757,scaled,1,50,25,25,21,29,true,8,0.0000
2504,31676,scaled,1,50,25,28,23,32,true,9,0.1200
2505,39595,scaled,1,50,25,23,19,27,true,8,0.0800
2506,47514,scaled,1,50,25,25,21,29,true,8,0.0000
2507,55433,scaled,1,50,25,26,22,30,true,8,0.0400
2508,63352,scaled,1,50,25,21,18,25,true,7,0.1600
2509,71271,scaled,1,50,25,25,21,29,true,8,0.0000
2510,79190,scaled,1,50,25,23,19,27,true,8,0.0800
2511,87109,scaled,1,50,25,26,22,30,true,8,0.0400
2512,95028,scaled,1,50,25,25,21,29,true,8,0.0000
2513,102947,scaled,1,50,25,26,22,30,true,8,0.0400
2514,110866,scaled,1,50,25,24,21,28,true,7,0.0400
2515,118785,scaled,1,50,25,24,20,28,true,8,0.0400
2516,126704,scaled,1,50,25,24,20,28,true,8,0.0400
2517,134623,scaled,1,50,25,24,20,28,true,8,0.0400
2518,142542,scaled,1,50,25,25,21,29,true,8,0.0000
2519,150461,scaled,1,50,25,26,22,30,true,8,0.0400
2520,158380,scaled,1,50,25,23,19,27,true,8,0.0800
2521,166299,scaled,1,50,25,24,20,28,true,8,0.0400
2522,174218,scaled,1,50,25,28,24,32,true,8,0.1200
2523,182137,scaled,1,50,25,23,19,27,true,8,0.0800
2524,190056,scaled,1,50,25,22,19,26,true,7,0.1200
2525,197975,scaled,1,50,25,22,18,26,true,8,0.1200
2526,205894,scaled,1,50,25,26,22,30,true,8,0.0400
2527,213813,scaled,1,50,25,20,17,24,false,7,0.2000
2528,221732,scaled,1,50,25,31,26,35,false,9,0.2400
2529,229651,scaled,1,50,25,24,21,28,true,7,0.0400
2530,237570,scaled,1,50,25,25,21,29,true,8,0.0000
2531,245489,scaled,1,50,25,26,22,30,true,8,0.0400
2532,253408,scaled,1,50,25,28,23,32,true,9,0.1200
2533,261327,scaled,1,50,25,24,20,28,true,8,0.0400
2534,269246,scaled,1,50,25,24,21,28,true,7,0.0400
2535,277165,scaled,1,50,25,27,23,31,true,8,0.0800
2536,285084,scaled,1,50,25,24,21,28,true,7,0.0400
2537,293003,scaled,1,50,25,27,23,31,true,8,0.0800
2538,300922,scaled,1,50,25,24,20,28,true,8,0.0400
2539,308841,scaled,1,50,25,25,21,29,true,8,0.0000
2540,316760,scaled,1,50,25,24,20,28,true,8,0.0400
2541,324679,scaled,1,50,25,23,19,27,true,8,0.0800
2542,332598,scaled,1,50,25,24,20,28,true,8,0.0400
2543,340517,scaled,1,50,25,24,20,28,true,8,0.0400
2544,348436,scaled,1,50,25,26,22,30,true,8,0.0400
2545,356355,scaled,1,50,25,23,19,26,true,7,0.0800
2546,364274,scaled,1,50,25,27,23,31,true,8,0.0800
2547,372193,scaled,1,50,25,24,20,28,true,8,0.0400
2548,380112,scaled,1,50,25,25,21,29,true,8,0.0000
2549,388031,scaled,1,50,25,25,21,29,true,8,0.0000
2550,395950,scaled,1,50,25,28,24,32,true,8,0.1200
2551,403869,scaled,1,50,25,23,19,27,true,8,0.0800
2552,411788,scaled,1,50,25,24,21,28,true,7,0.0400
2553,419707,scaled,1,50,25,24,20,28,true,8,0.0400
2554,427626,scaled,1,50,25,21,18,25,true,7,0.1600
2555,435545,scaled,1,50,25,24,20,28,true,8,0.0400
2556,443464,scaled,1,50,25,23,19,27,true,8,0.0800
2557,451383,scaled,1,50,25,25,21,29,true,8,0.0000
2558,459302,scaled,1,50,25,26,22,30,true,8,0.0400
2559,467221,scaled,1,50,25,26,22,29,true,7,0.0400
2560,475140,scaled,1,50,25,22,19,26,true,7,0.1200
2561,483059,scaled,1,50,25,28,23,32,true,9,0.1200
2562,490978,scaled,1,50,25,25,21,29,true,8,0.0000
2563,498897,scaled,1,50,25,26,22,30,true,8,0.0400
2564,506816,scaled,1,50,25,22,18,25,true,7,0.1200
2565,514735,scaled,1,50,25,25,21,29,true,8,0.0000
2566,522654,scaled,1,50,25,26,22,30,true,8,0.0400
2567,530573,scaled,1,50,25,25,21,29,true,8,0.0000
2568,538492,scaled,1,50,25,24,20,28,true,8,0.0400
2569,546411,scaled,1,50,25,27,23,31,true,8,0.0800
2570,554330,scaled,1,50,25,26,22,29,true,7,0.0400
2571,562249,scaled,1,50,25,28,24,32,true,8,0.1200
2572,570168,scaled,1,50,25,26,22,29,true,7,0.0400
2573,578087,scaled,1,50,25,26,22,30,true,8,0.0400
2574,586006,scaled,1,50,25,27,23,31,true,8,0.0800
2575,593925,scaled,1,50,25,24,20,28,true,8,0.0400
2576,601844,scaled,1,50,25,24,20,28,true,8,0.0400
2577,609763,scaled,1,50,25,24,20,28,true,8,0.0400
2578,617682,scaled,1,50,25,21,18,25,true,7,0.1600
2579,625601,scaled,1,50,25,24,20,28,true,8,0.0400
2580,633520,scaled,1,50,25,26,22,30,true,8,0.0400
2581,641439,scaled,1,50,25,22,18,25,true,7,0.1200
2582,649358,scaled,1,50,25,25,21,29,true,8,0.0000
2583,657277,scaled,1,50,25,26,22,29,true,7,0.0400
2584,665196,scaled,1,50,25,29,25,33,true,8,0.1600
2585,673115,scaled,1,50,25,24,21,28,true,7,0.0400
2586,681034,scaled,1,50,25,24,20,28,true,8,0.0400
2587,688953,scaled,1,50,25,27,23,31,true,8,0.0800
2588,696872,scaled,1,50,25,24,20,28,true,8,0.0400
2589,704791,scaled,1,50,25,25,21,29,true,8,0.0000
2590,712710,scaled,1,50,25,24,20,28,true,8,0.0400
2591,720629,scaled,1,50,25,26,22,30,true,8,0.0400
2592,728548,scaled,1,50,25,26,22,30,true,8,0.0400
2593,736467,scaled,1,50,25,23,19,27,true,8,0.0800
2594,744386,scaled,1,50,25,26,22,29,true,7,0.0400
2595,752305,scaled,1,50,25,29,25,33,true,8,0.1600
2596,760224,scaled,1,50,25,26,22,30,true,8,0.0400
2597,768143,scaled,1,50,25,24,20,28,true,8,0.0400
2598,776062,scaled,1,50,25,26,22,30,true,8,0.0400
2599,783981,scaled,1,50,25,25,21,29,true,8,0.0000
2600,791900,scaled,1,50,25,27,23,31,true,8,0.0800
2601,799819,scaled,1,50,25,23,19,27,true,8,0.0800
2602,807738,scaled,1,50,25,25,21,29,true,8,0.0000
2603,815657,scaled,1,50,25,24,21,28,true,7,0.0400
2604,823576,scaled,1,50,25,27,23,31,true,8,0.0800
2605,831495,scaled,1,50,25,26,22,30,true,8,0.0400
2606,839414,scaled,1,50,25,23,19,26,true,7,0.0800
2607,847333,scaled,1,50,25,25,21,29,true,8,0.0000
2608,855252,scaled,1,50,25,25,21,29,true,8,0.0000
2609,863171,scaled,1,50,25,27,23,31,true,8,0.0800
2610,871090,scaled,1,50,25,24,20,28,true,8,0.0400
2611,879009,scaled,1,50,25,26,22,30,true,8,0.0400
2612,886928,scaled,1,50,25,25,21,29,true,8,0.0000
2613,894847,scaled,1,50,25,25,21,29,true,8,0.0000
2614,902766,scaled,1,50,25,26,22,30,true,8,0.0400
2615,910685,scaled,1,50,25,22,19,26,true,7,0.1200
2616,918604,scaled,1,50,25,26,22,30,true,8,0.0400
2617,926523,scaled,1,50,25,26,22,30,true,8,0.0400
2618,934442,scaled,1,50,25,24,20,28,true,8,0.0400
2619,942361,scaled,1,50,25,23,19,27,true,8,0.0800
2620,950280,scaled,1,50,25,22,19,26,true,7,0.1200
2621,958199,scaled,1,50,25,26,22,30,true,8,0.0400
2622,966118,scaled,1,50,25,26,22,30,true,8,0.0400
2623,974037,scaled,1,50,25,27,23,31,true,8,0.0800
2624,981956,scaled,1,50,25,21,17,25,true,8,0.1600
2625,989875,scaled,1,50,25,24,21,28,true,7,0.0400
2626,997794,scaled,1,50,25,24,20,28,true,8,0.0400
2627,1005713,scaled,1,50,25,27,23,31,true,8,0.0800
2628,1013632,scaled,1,50,25,23,20,27,true,7,0.0800
2629,1021551,scaled,1,50,25,23,19,27,true,8,0.0800
2630,1029470,scaled,1,50,25,24,21,28,true,7,0.0400
2631,1037389,scaled,1,50,25,29,24,33,true,9,0.1600
2632,1045308,scaled,1,50,25,28,24,32,true,8,0.1200
2633,1053227,scaled,1,50,25,25,21,29,true,8,0.0000
2634,1061146,scaled,1,50,25,26,22,30,true,8,0.0400
2635,1069065,scaled,1,50,25,27,23,31,true,8,0.0800
2636,1076984,scaled,1,50,25,26,22,30,true,8,0.0400
2637,1084903,scaled,1,50,25,25,21,29,true,8,0.0000
2638,1092822,scaled,1,50,25,23,19,27,true,8,0.0800
2639,1100741,scaled,1,50,25,22,19,26,true,7,0.1200
2640,1108660,scaled,1,50,25,23,19,27,true,8,0.0800
