trial_id,seed,algorithm,start_value,threshold,budget,final_value,distance,attempts_used,converged,rejections
533,4220827,random-100,100,10,1000,10,0,107,1,105
534,4228746,random-100,100,10,1000,10,0,10,1,9
535,4236665,random-100,100,10,1000,10,0,5,1,4
536,4244584,random-100,100,10,1000,10,0,96,1,94
537,4252503,random-100,100,10,1000,10,0,100,1,98
538,4260422,random-100,100,10,1000,10,0,10,1,9
539,4268341,random-100,100,10,1000,10,0,6,1,5
540,4276260,random-100,100,10,1000,10,0,6,1,5
541,4284179,random-100,100,10,1000,10,0,10,1,9
542,4292098,random-100,100,10,1000,10,0,7,1,6
543,4300017,random-100,100,10,1000,10,0,95,1,93
544,4307936,random-100,100,10,1000,10,0,97,1,95
545,4315855,random-100,100,10,1000,10,0,90,1,88
546,4323774,random-100,100,10,1000,10,0,108,1,106
547,4331693,random-100,100,10,1000,10,0,16,1,15
548,4339612,random-100,100,10,1000,10,0,7,1,6
549,4347531,random-100,100,10,1000,10,0,11,1,10
550,4355450,random-100,100,10,1000,10,0,7,1,6
551,4363369,random-100,100,10,1000,10,0,13,1,12
552,4371288,random-100,100,10,1000,10,0,108,1,106
553,4379207,random-100,100,10,1000,10,0,4,1,3
554,4387126,random-100,100,10,1000,10,0,13,1,12
555,4395045,random-100,100,10,1000,10,0,11,1,10
556,4402964,random-100,100,10,1000,10,0,96,1,94
557,4410883,random-100,100,10,1000,10,0,8,1,7
558,4418802,random-100,100,10,1000,10,0,7,1,6
559,4426721,random-100,100,10,1000,10,0,11,1,10
560,4434640,random-100,100,10,1000,10,0,10,1,9
561,4442559,random-100,100,10,1000,10,0,100,1,98
562,4450478,random-100,100,10,1000,10,0,11,1,10
563,4458397,random-100,100,10,1000,10,0,109,1,107
564,4466316,random-100,100,10,1000,10,0,8,1,7
565,4474235,random-100,100,10,1000,10,0,12,1,11
566,4482154,random-100,100,10,1000,10,0,8,1,7
567,4490073,random-100,100,10,1000,10,0,105,1,103
568,4497992,random-100,100,10,1000,10,0,10,1,9
569,4505911,random-100,100,10,1000,10,0,10,1,9
570,4513830,random-100,100,10,1000,10,0,12,1,11
571,4521749,random-100,100,10,1000,10,0,13,1,12
572,4529668,random-100,100,10,1000,10,0,98,1,96
573,4537587,random-100,100,10,1000,10,0,12,1,11
574,4545506,random-100,100,10,1000,10,0,10,1,9
575,4553425,random-100,100,10,1000,10,0,99,1,97
576,4561344,random-100,100,10,1000,10,0,12,1,11
577,4569263,random-100,100,10,1000,10,0,98,1,96
578,4577182,random-100,100,10,1000,10,0,97,1,95
579,4585101,random-100,100,10,1000,10,0,9,1,8
580,4593020,random-100,100,10,1000,10,0,9,1,8
581,4600939,random-100,100,10,1000,10,0,105,1,103
582,4608858,random-100,100,10,1000,10,0,100,1,98
583,4616777,random-100,100,10,1000,10,0,97,1,95
584,4624696,random-100,100,10,1000,10,0,12,1,11
585,4632615,random-100,100,10,1000,10,0,17,1,16
586,4640534,random-100,100,10,1000,10,0,97,1,95
587,4648453,random-100,100,10,1000,10,0,95,1,93
588,4656372,random-100,100,10,1000,10,0,14,1,13
589,4664291,random-100,100,10,1000,10,0,7,1,6
590,4672210,random-100,100,10,1000,10,0,4,1,3
591,4680129,random-100,100,10,1000,10,0,13,1,12
592,4688048,random-100,100,10,1000,10,0,10,1,9
593,4695967,random-100,100,10,1000,10,0,96,1,94
594,4703886,random-100,100,10,1000,10,0,9,1,8
595,4711805,random-100,100,10,1000,10,0,102,1,100
596,4719724,random-100,100,10,1000,10,0,16,1,15
597,4727643,random-100,100,10,1000,10,0,9,1,8
598,4735562,random-100,100,10,1000,10,0,14,1,13
599,4743481,random-100,100,10,1000,10,0,10,1,9
600,4751400,random-100,10000,10,20,10,0,17,1,14
601,4759319,random-100,10000,10,20,10,0,15,1,12
602,4767238,random-100,10000,10,20,10,0,7,1,5
603,4775157,random-100,10000,10,20,10,0,10,1,8
604,4783076,random-100,10000,10,20,13,3,20,0,17
605,4790995,random-100,10000,10,20,10,0,2,1,0
606,4798914,random-100,10000,10,20,10,0,10,1,7
607,4806833,random-100,10000,10,20,12,2,20,0,17
608,4814752,random-100,10000,10,20,10,0,4,1,2
609,4822671,random-100,10000,10,20,10,0,9,1,6
610,4830590,random-100,10000,10,20,10,0,20,1,17
611,4838509,random-100,10000,10,20,11,1,20,0,16
612,4846428,random-100,10000,10,20,10,0,15,1,11
613,4854347,random-100,10000,10,20,10,0,10,1,7
614,4862266,random-100,10000,10,20,10,0,20,1,16
615,4870185,random-100,10000,10,20,10,0,10,1,8
616,4878104,random-100,10000,10,20,10,0,2,1,0
617,4886023,random-100,10000,10,20,10,0,18,1,15
618,4893942,random-100,10000,10,20,10,0,2,1,0
619,4901861,random-100,10000,10,20,10,0,20,1,15
620,4909780,random-100,10000,10,20,10,0,9,1,6
621,4917699,random-100,10000,10,20,11,1,20,0,16
622,4925618,random-100,10000,10,20,10,0,18,1,14
623,4933537,random-100,10000,10,20,11,1,20,0,16
624,4941456,random-100,10000,10,20,10,0,19,1,15
625,4949375,random-100,10000,10,20,10,0,18,1,14
626,4957294,random-100,10000,10,20,10,0,18,1,15
627,4965213,random-100,10000,10,20,11,1,20,0,17
628,4973132,random-100,10000,10,20,10,0,4,1,2
629,4981051,random-100,10000,10,20,10,0,14,1,11
630,4988970,random-100,10000,10,20,11,1,20,0,16
631,4996889,random-100,10000,10,20,10,0,18,1,14
632,5004808,random-100,10000,10,20,10,0,14,1,11
633,5012727,random-100,10000,10,20,10,0,20,1,16
634,5020646,random-100,10000,10,20,10,0,11,1,8
635,5028565,random-100,10000,10,20,10,0,6,1,3
636,5036484,random-100,10000,10,20,10,0,18,1,14
637,5044403,random-100,10000,10,20,12,2,20,0,17
638,5052322,random-100,10000,10,20,10,0,20,1,15
639,5060241,random-100,10000,10,20,10,0,6,1,3
640,5068160,random-100,10000,10,20,10,0,14,1,11
641,5076079,random-100,10000,10,20,10,0,17,1,14
642,5083998,random-100,10000,10,20,10,0,12,1,9
643,5091917,random-100,10000,10,20,10,0,19,1,15
644,5099836,random-100,10000,10,20,10,0,10,1,7
645,5107755,random-100,10000,10,20,10,0,2,1,0
646,5115674,random-100,10000,10,20,10,0,13,1,11
647,5123593,random-100,10000,10,20,10,0,8,1,5
648,5131512,random-100,10000,10,20,11,1,20,0,16
649,5139431,random-100,10000,10,20,10,0,20,1,16
650,5147350,random-100,10000,10,20,10,0,6,1,3
651,5155269,random-100,10000,10,20,11,1,20,0,17
652,5163188,random-100,10000,10,20,10,0,17,1,14
653,5171107,random-100,10000,10,20,11,1,20,0,17
654,5179026,random-100,10000,10,20,10,0,12,1,9
655,5186945,random-100,10000,10,20,11,1,20,0,17
656,5194864,random-100,10000,10,20,10,0,20,1,17
657,5202783,random-100,10000,10,20,10,0,13,1,10
658,5210702,random-100,10000,10,20,10,0,4,1,2
659,5218621,random-100,10000,10,20,10,0,7,1,4
660,5226540,random-100,10000,10,20,10,0,20,1,16
661,5234459,random-100,10000,10,20,10,0,16,1,13
662,5242378,random-100,10000,10,20,11,1,20,0,17
663,5250297,random-100,10000,10,20,10,0,4,1,1
664,5258216,random-100,10000,10,20,10,0,18,1,15
665,5266135,random-100,10000,10,20,10,0,10,1,7
666,5274054,random-100,10000,10,20,10,0,18,1,15
667,5281973,random-100,10000,10,20,10,0,20,1,16
668,5289892,random-100,10000,10,20,10,0,18,1,15
669,5297811,random-100,10000,10,20,10,0,19,1,16
670,5305730,random-100,10000,10,20,10,0,19,1,16
671,5313649,random-100,10000,10,20,10,0,13,1,10
672,5321568,random-100,10000,10,20,10,0,10,1,7
673,5329487,random-100,10000,10,20,10,0,10,1,7
674,5337406,random-100,10000,10,20,10,0,17,1,13
675,5345325,random-100,10000,10,20,10,0,12,1,8
676,5353244,random-100,10000,10,20,10,0,19,1,15
677,5361163,random-100,10000,10,20,10,0,18,1,14
678,5369082,random-100,10000,10,20,10,0,20,1,16
679,5377001,random-100,10000,10,20,10,0,18,1,15
680,5384920,random-100,10000,10,20,10,0,6,1,3
681,5392839,random-100,10000,10,20,11,1,20,0,16
682,5400758,random-100,10000,10,20,10,0,5,1,2
683,5408677,random-100,10000,10,20,10,0,13,1,10
684,5416596,random-100,10000,10,20,10,0,17,1,14
685,5424515,random-100,10000,10,20,10,0,17,1,13
686,5432434,random-100,10000,10,20,11,1,20,0,15
687,5440353,random-100,10000,10,20,11,1,20,0,17
688,5448272,random-100,10000,10,20,10,0,14,1,11
689,5456191,random-100,10000,10,20,10,0,14,1,11
690,5464110,random-100,10000,10,20,10,0,8,1,5
691,5472029,random-100,10000,10,20,10,0,6,1,4
692,5479948,random-100,10000,10,20,10,0,20,1,16
693,5487867,random-100,10000,10,20,10,0,18,1,15
694,5495786,random-100,10000,10,20,10,0,18,1,14
695,5503705,random-100,10000,10,20,10,0,17,1,14
696,5511624,random-100,10000,10,20,12,2,20,0,17
697,5519543,random-100,10000,10,20,10,0,10,1,7
698,5527462,random-100,10000,10,20,10,0,13,1,10
699,5535381,random-100,10000,10,20,10,0,12,1,9
700,5543300,random-100,10000,10,50,10,0,12,1,10
701,5551219,random-100,10000,10,50,10,0,23,1,21
702,5559138,random-100,10000,10,50,10,0,5,1,3
703,5567057,random-100,10000,10,50,10,0,23,1,20
704,5574976,random-100,10000,10,50,10,0,20,1,18
705,5582895,random-100,10000,10,50,10,0,40,1,37
706,5590814,random-100,10000,10,50,10,0,36,1,33
707,5598733,random-100,10000,10,50,10,0,31,1,28
708,5606652,random-100,10000,10,50,10,0,48,1,45
709,5614571,random-100,10000,10,50,10,0,5,1,3
710,5622490,random-100,10000,10,50,10,0,25,1,22
711,5630409,random-100,10000,10,50,10,0,10,1,8
712,5638328,random-100,10000,10,50,10,0,47,1,44
713,5646247,random-100,10000,10,50,10,0,4,1,2
714,5654166,random-100,10000,10,50,10,0,31,1,28
715,5662085,random-100,10000,10,50,10,0,30,1,27
716,5670004,random-100,10000,10,50,10,0,27,1,25
717,5677923,random-100,10000,10,50,10,0,9,1,7
718,5685842,random-100,10000,10,50,10,0,44,1,41
719,5693761,random-100,10000,10,50,10,0,25,1,22
720,5701680,random-100,10000,10,50,10,0,42,1,39
721,5709599,random-100,10000,10,50,10,0,43,1,39
722,5717518,random-100,10000,10,50,10,0,17,1,15
723,5725437,random-100,10000,10,50,10,0,10,1,8
724,5733356,random-100,10000,10,50,10,0,3,1,1
725,5741275,random-100,10000,10,50,10,0,35,1,32
726,5749194,random-100,10000,10,50,10,0,46,1,43
727,5757113,random-100,10000,10,50,10,0,36,1,33
728,5765032,random-100,10000,10,50,10,0,34,1,31
729,5772951,random-100,10000,10,50,10,0,35,1,33
730,5780870,random-100,10000,10,50,10,0,36,1,34
731,5788789,random-100,10000,10,50,10,0,50,1,46
732,5796708,random-100,10000,10,50,10,0,48,1,45
733,5804627,random-100,10000,10,50,10,0,9,1,7
734,5812546,random-100,10000,10,50,10,0,6,1,4
735,5820465,random-100,10000,10,50,10,0,48,1,45
736,5828384,random-100,10000,10,50,10,0,48,1,45
737,5836303,random-100,10000,10,50,10,0,45,1,42
738,5844222,random-100,10000,10,50,10,0,35,1,32
739,5852141,random-100,10000,10,50,10,0,5,1,3
740,5860060,random-100,10000,10,50,10,0,32,1,29
741,5867979,random-100,10000,10,50,10,0,3,1,1
742,5875898,random-100,10000,10,50,10,0,39,1,36
743,5883817,random-100,10000,10,50,10,0,38,1,35
744,5891736,random-100,10000,10,50,10,0,50,1,47
745,5899655,random-100,10000,10,50,10,0,2,1,0
746,5907574,random-100,10000,10,50,10,0,40,1,37
747,5915493,random-100,10000,10,50,10,0,44,1,41
748,5923412,random-100,10000,10,50,10,0,36,1,33
749,5931331,random-100,10000,10,50,10,0,19,1,16
750,5939250,random-100,10000,10,50,10,0,6,1,4
751,5947169,random-100,10000,10,50,10,0,37,1,34
752,5955088,random-100,10000,10,50,10,0,46,1,43
753,5963007,random-100,10000,10,50,10,0,8,1,6
754,5970926,random-100,10000,10,50,10,0,39,1,36
755,5978845,random-100,10000,10,50,10,0,43,1,40
756,5986764,random-100,10000,10,50,10,0,24,1,21
757,5994683,random-100,10000,10,50,10,0,44,1,42
758,6002602,random-100,10000,10,50,10,0,21,1,19
759,6010521,random-100,10000,10,50,10,0,30,1,27
760,6018440,random-100,10000,10,50,10,0,25,1,23
761,6026359,random-100,10000,10,50,10,0,40,1,37
762,6034278,random-100,10000,10,50,10,0,48,1,45
763,6042197,random-100,10000,10,50,10,0,29,1,27
764,6050116,random-100,10000,10,50,10,0,48,1,44
765,6058035,random-100,10000,10,50,10,0,47,1,44
766,6065954,random-100,10000,10,50,10,0,45,1,42
767,6073873,random-100,10000,10,50,10,0,22,1,19
768,6081792,random-100,10000,10,50,10,0,44,1,41
769,6089711,random-100,10000,10,50,10,0,4,1,2
770,6097630,random-100,10000,10,50,10,0,18,1,16
771,6105549,random-100,10000,10,50,10,0,28,1,25
772,6113468,random-100,10000,10,50,10,0,4,1,2
773,6121387,random-100,10000,10,50,10,0,33,1,31
774,6129306,random-100,10000,10,50,10,0,43,1,40
775,6137225,random-100,10000,10,50,10,0,28,1,25
776,6145144,random-100,10000,10,50,10,0,25,1,23
777,6153063,random-100,10000,10,50,10,0,30,1,27
778,6160982,random-100,10000,10,50,10,0,30,1,27
779,6168901,random-100,10000,10,50,10,0,29,1,26
780,6176820,random-100,10000,10,50,10,0,8,1,6
781,6184739,random-100,10000,10,50,10,0,48,1,44
782,6192658,random-100,10000,10,50,10,0,6,1,4
783,6200577,random-100,10000,10,50,10,0,43,1,40
784,6208496,random-100,10000,10,50,10,0,4,1,2
785,6216415,random-100,10000,10,50,10,0,36,1,33
786,6224334,random-100,10000,10,50,10,0,9,1,7
787,6232253,random-100,10000,10,50,10,0,25,1,22
788,6240172,random-100,10000,10,50,10,0,44,1,41
789,6248091,random-100,10000,10,50,10,0,4,1,2
790,6256010,random-100,10000,10,50,10,0,31,1,29
791,6263929,random-100,10000,10,50,10,0,47,1,44
792,6271848,random-100,10000,10,50,10,0,40,1,37
793,6279767,random-100,10000,10,50,10,0,9,1,7
794,6287686,random-100,10000,10,50,10,0,29,1,26
795,6295605,random-100,10000,10,50,10,0,47,1,43
796,6303524,random-100,10000,10,50,10,0,3,1,1
797,6311443,random-100,10000,10,50,10,0,10,1,8
798,6319362,random-100,10000,10,50,10,0,36,1,33
799,6327281,random-100,10000,10,50,10,0,28,1,26
800,6335200,random-100,10000,10,100,10,0,9,1,7
801,6343119,random-100,10000,10,100,10,0,73,1,71
802,6351038,random-100,10000,10,100,10,0,82,1,79
803,6358957,random-100,10000,10,100,10,0,31,1,29
804,6366876,random-100,10000,10,100,10,0,50,1,48
805,6374795,random-100,10000,10,100,10,0,13,1,11
806,6382714,random-100,10000,10,100,10,0,44,1,42
807,6390633,random-100,10000,10,100,10,0,17,1,15
808,6398552,random-100,10000,10,100,10,0,61,1,58
809,6406471,random-100,10000,10,100,10,0,81,1,78
810,6414390,random-100,10000,10,100,10,0,33,1,31
811,6422309,random-100,10000,10,100,10,0,50,1,48
812,6430228,random-100,10000,10,100,10,0,7,1,5
813,6438147,random-100,10000,10,100,10,0,11,1,9
814,6446066,random-100,10000,10,100,10,0,75,1,72
815,6453985,random-100,10000,10,100,10,0,96,1,93
816,6461904,random-100,10000,10,100,10,0,11,1,9
817,6469823,random-100,10000,10,100,10,0,4,1,2
818,6477742,random-100,10000,10,100,10,0,15,1,13
819,6485661,random-100,10000,10,100,10,0,14,1,12
820,6493580,random-100,10000,10,100,10,0,51,1,49
821,6501499,random-100,10000,10,100,10,0,9,1,7
822,6509418,random-100,10000,10,100,10,0,50,1,48
823,6517337,random-100,10000,10,100,10,0,15,1,13
824,6525256,random-100,10000,10,100,10,0,15,1,13
825,6533175,random-100,10000,10,100,10,0,18,1,16
826,6541094,random-100,10000,10,100,10,0,86,1,83
827,6549013,random-100,10000,10,100,10,0,93,1,91
828,6556932,random-100,10000,10,100,10,0,46,1,44
829,6564851,random-100,10000,10,100,10,0,23,1,21
830,6572770,random-100,10000,10,100,10,0,96,1,93
831,6580689,random-100,10000,10,100,10,0,1,1,0
832,6588608,random-100,10000,10,100,10,0,92,1,89
833,6596527,random-100,10000,10,100,10,0,22,1,20
834,6604446,random-100,10000,10,100,10,0,36,1,34
835,6612365,random-100,10000,10,100,10,0,44,1,42
836,6620284,random-100,10000,10,100,10,0,95,1,92
837,6628203,random-100,10000,10,100,10,0,95,1,92
838,6636122,random-100,10000,10,100,10,0,26,1,24
839,6644041,random-100,10000,10,100,10,0,32,1,30
840,6651960,random-100,10000,10,100,10,0,26,1,24
841,6659879,random-100,10000,10,100,10,0,12,1,10
842,6667798,random-100,10000,10,100,10,0,9,1,7
843,6675717,random-100,10000,10,100,10,0,69,1,67
844,6683636,random-100,10000,10,100,10,0,64,1,61
845,6691555,random-100,10000,10,100,10,0,91,1,88
846,6699474,random-100,10000,10,100,10,0,31,1,29
847,6707393,random-100,10000,10,100,10,0,84,1,81
848,6715312,random-100,10000,10,100,10,0,8,1,6
849,6723231,random-100,10000,10,100,10,0,21,1,19
850,6731150,random-100,10000,10,100,10,0,28,1,26
851,6739069,random-100,10000,10,100,10,0,24,1,22
852,6746988,random-100,10000,10,100,10,0,96,1,93
853,6754907,random-100,10000,10,100,10,0,32,1,30
854,6762826,random-100,10000,10,100,10,0,16,1,14
855,6770745,random-100,10000,10,100,10,0,32,1,30
856,6778664,random-100,10000,10,100,10,0,86,1,83
857,6786583,random-100,10000,10,100,10,0,16,1,14
858,6794502,random-100,10000,10,100,10,0,8,1,6
859,6802421,random-100,10000,10,100,10,0,23,1,21
860,6810340,random-100,10000,10,100,10,0,92,1,89
861,6818259,random-100,10000,10,100,10,0,40,1,38
862,6826178,random-100,10000,10,100,10,0,79,1,76
863,6834097,random-100,10000,10,100,10,0,43,1,41
864,6842016,random-100,10000,10,100,10,0,95,1,92
865,6849935,random-100,10000,10,100,10,0,3,1,1
866,6857854,random-100,10000,10,100,10,0,43,1,41
867,6865773,random-100,10000,10,100,10,0,97,1,94
868,6873692,random-100,10000,10,100,10,0,56,1,54
869,6881611,random-100,10000,10,100,10,0,42,1,40
870,6889530,random-100,10000,10,100,10,0,13,1,11
871,6897449,random-100,10000,10,100,10,0,89,1,86
872,6905368,random-100,10000,10,100,10,0,95,1,92
873,6913287,random-100,10000,10,100,10,0,18,1,16
874,6921206,random-100,10000,10,100,10,0,20,1,18
875,6929125,random-100,10000,10,100,10,0,96,1,93
876,6937044,random-100,10000,10,100,10,0,5,1,3
877,6944963,random-100,10000,10,100,10,0,30,1,28
878,6952882,random-100,10000,10,100,10,0,47,1,45
879,6960801,random-100,10000,10,100,10,0,11,1,9
880,6968720,random-100,10000,10,100,10,0,22,1,20
881,6976639,random-100,10000,10,100,10,0,31,1,29
882,6984558,random-100,10000,10,100,10,0,85,1,82
883,6992477,random-100,10000,10,100,10,0,92,1,89
884,7000396,random-100,10000,10,100,10,0,94,1,91
885,7008315,random-100,10000,10,100,10,0,51,1,48
886,7016234,random-100,10000,10,100,10,0,11,1,9
887,7024153,random-100,10000,10,100,10,0,84,1,81
888,7032072,random-100,10000,10,100,10,0,32,1,30
889,7039991,random-100,10000,10,100,10,0,53,1,51
890,7047910,random-100,10000,10,100,10,0,20,1,18
891,7055829,random-100,10000,10,100,10,0,94,1,91
892,7063748,random-100,10000,10,100,10,0,16,1,14
893,7071667,random-100,10000,10,100,10,0,92,1,89
894,7079586,random-100,10000,10,100,10,0,4,1,2
895,7087505,random-100,10000,10,100,10,0,95,1,92
896,7095424,random-100,10000,10,100,10,0,1,1,0
897,7103343,random-100,10000,10,100,10,0,59,1,57
898,7111262,random-100,10000,10,100,10,0,58,1,56
899,7119181,random-100,10000,10,100,10,0,55,1,52
900,7127100,random-100,10000,10,200,10,0,8,1,6
901,7135019,random-100,10000,10,200,10,0,16,1,14
902,7142938,random-100,10000,10,200,10,0,68,1,65
903,7150857,random-100,10000,10,200,10,0,3,1,1
904,7158776,random-100,10000,10,200,10,0,62,1,60
905,7166695,random-100,10000,10,200,10,0,18,1,16
906,7174614,random-100,10000,10,200,10,0,23,1,21
907,7182533,random-100,10000,10,200,10,0,98,1,95
908,7190452,random-100,10000,10,200,10,0,76,1,74
909,7198371,random-100,10000,10,200,10,0,79,1,76
910,7206290,random-100,10000,10,200,10,0,75,1,73
911,7214209,random-100,10000,10,200,10,0,17,1,15
912,7222128,random-100,10000,10,200,10,0,19,1,17
913,7230047,random-100,10000,10,200,10,0,44,1,42
914,7237966,random-100,10000,10,200,10,0,17,1,15
915,7245885,random-100,10000,10,200,10,0,13,1,11
916,7253804,random-100,10000,10,200,10,0,60,1,58
917,7261723,random-100,10000,10,200,10,0,90,1,87
918,7269642,random-100,10000,10,200,10,0,3,1,1
919,7277561,random-100,10000,10,200,10,0,23,1,21
920,7285480,random-100,10000,10,200,10,0,27,1,25
921,7293399,random-100,10000,10,200,10,0,83,1,80
922,7301318,random-100,10000,10,200,10,0,27,1,25
923,7309237,random-100,10000,10,200,10,0,91,1,88
924,7317156,random-100,10000,10,200,10,0,42,1,40
925,7325075,random-100,10000,10,200,10,0,96,1,93
926,7332994,random-100,10000,10,200,10,0,101,1,98
927,7340913,random-100,10000,10,200,10,0,76,1,73
928,7348832,random-100,10000,10,200,10,0,78,1,76
929,7356751,random-100,10000,10,200,10,0,83,1,80
930,7364670,random-100,10000,10,200,10,0,16,1,14
931,7372589,random-100,10000,10,200,10,0,73,1,71
932,7380508,random-100,10000,10,200,10,0,31,1,29
933,7388427,random-100,10000,10,200,10,0,35,1,33
934,7396346,random-100,10000,10,200,10,0,100,1,97
935,7404265,random-100,10000,10,200,10,0,7,1,5
936,7412184,random-100,10000,10,200,10,0,9,1,7
937,7420103,random-100,10000,10,200,10,0,100,1,97
938,7428022,random-100,10000,10,200,10,0,10,1,8
939,7435941,random-100,10000,10,200,10,0,17,1,15
940,7443860,random-100,10000,10,200,10,0,62,1,60
941,7451779,random-100,10000,10,200,10,0,17,1,15
942,7459698,random-100,10000,10,200,10,0,16,1,14
943,7467617,random-100,10000,10,200,10,0,19,1,17
944,7475536,random-100,10000,10,200,10,0,75,1,73
945,7483455,random-100,10000,10,200,10,0,96,1,93
946,7491374,random-100,10000,10,200,10,0,87,1,84
947,7499293,random-100,10000,10,200,10,0,96,1,93
948,7507212,random-100,10000,10,200,10,0,16,1,14
949,7515131,random-100,10000,10,200,10,0,110,1,107
950,7523050,random-100,10000,10,200,10,0,87,1,84
951,7530969,random-100,10000,10,200,10,0,44,1,42
952,7538888,random-100,10000,10,200,10,0,14,1,12
953,7546807,random-100,10000,10,200,10,0,57,1,55
954,7554726,random-100,10000,10,200,10,0,18,1,16
955,7562645,random-100,10000,10,200,10,0,54,1,52
956,7570564,random-100,10000,10,200,10,0,100,1,97
957,7578483,random-100,10000,10,200,10,0,99,1,96
958,7586402,random-100,10000,10,200,10,0,88,1,86
959,7594321,random-100,10000,10,200,10,0,14,1,12
