trial_id,seed,scenario,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,warmup_samples,relative_error
3258,2043102,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3259,2051021,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3260,2058940,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3261,2066859,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3262,2074778,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3263,2082697,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3264,2090616,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3265,2098535,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3266,2106454,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3267,2114373,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3268,2122292,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3269,2130211,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3270,2138130,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3271,2146049,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3272,2153968,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3273,2161887,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3274,2169806,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3275,2177725,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3276,2185644,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3277,2193563,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3278,2201482,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3279,2209401,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3280,2217320,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3281,2225239,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3282,2233158,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3283,2241077,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3284,2248996,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3285,2256915,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3286,2264834,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3287,2272753,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3288,2280672,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3289,2288591,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3290,2296510,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3291,2304429,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3292,2312348,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3293,2320267,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3294,2328186,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3295,2336105,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3296,2344024,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3297,2351943,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3298,2359862,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3299,2367781,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3300,2375700,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3301,2383619,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3302,2391538,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3303,2399457,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3304,2407376,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3305,2415295,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3306,2423214,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3307,2431133,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3308,2439052,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3309,2446971,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3310,2454890,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3311,2462809,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3312,2470728,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3313,2478647,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3314,2486566,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3315,2494485,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3316,2502404,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3317,2510323,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3318,2518242,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3319,2526161,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3320,2534080,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3321,2541999,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3322,2549918,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3323,2557837,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3324,2565756,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3325,2573675,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3326,2581594,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3327,2589513,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3328,2597432,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3329,2605351,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3330,2613270,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3331,2621189,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3332,2629108,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3333,2637027,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3334,2644946,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3335,2652865,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3336,2660784,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3337,2668703,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3338,2676622,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3339,2684541,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3340,2692460,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3341,2700379,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3342,2708298,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3343,2716217,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3344,2724136,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3345,2732055,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3346,2739974,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3347,2747893,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3348,2755812,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3349,2763731,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3350,2771650,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3351,2779569,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3352,2787488,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3353,2795407,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3354,2803326,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3355,2811245,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3356,2819164,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3357,2827083,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3358,2835002,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3359,2842921,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3360,2850840,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3361,2858759,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3362,2866678,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3363,2874597,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3364,2882516,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3365,2890435,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3366,2898354,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3367,2906273,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3368,2914192,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3369,2922111,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3370,2930030,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3371,2937949,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3372,2945868,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3373,2953787,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3374,2961706,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3375,2969625,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3376,2977544,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3377,2985463,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3378,2993382,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3379,3001301,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3380,3009220,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3381,3017139,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3382,3025058,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3383,3032977,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3384,3040896,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3385,3048815,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3386,3056734,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3387,3064653,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3388,3072572,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3389,3080491,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3390,3088410,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3391,3096329,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3392,3104248,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3393,3112167,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3394,3120086,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3395,3128005,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3396,3135924,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3397,3143843,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3398,3151762,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3399,3159681,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3400,3167600,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3401,3175519,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3402,3183438,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3403,3191357,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3404,3199276,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3405,3207195,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3406,3215114,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3407,3223033,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3408,3230952,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3409,3238871,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3410,3246790,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3411,3254709,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3412,3262628,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3413,3270547,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3414,3278466,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3415,3286385,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3416,3294304,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3417,3302223,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3418,3310142,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3419,3318061,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3420,3325980,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3421,3333899,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3422,3341818,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3423,3349737,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3424,3357656,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3425,3365575,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3426,3373494,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3427,3381413,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3428,3389332,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3429,3397251,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3430,3405170,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3431,3413089,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3432,3421008,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3433,3428927,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3434,3436846,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3435,3444765,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3436,3452684,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3437,3460603,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3438,3468522,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3439,3476441,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3440,3484360,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3441,3492279,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3442,3500198,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3443,3508117,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3444,3516036,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3445,3523955,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3446,3531874,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3447,3539793,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3448,3547712,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3449,3555631,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3450,3563550,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3451,3571469,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3452,3579388,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3453,3587307,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3454,3595226,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3455,3603145,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3456,3611064,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3457,3618983,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3458,3626902,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3459,3634821,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3460,3642740,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3461,3650659,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3462,3658578,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3463,3666497,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3464,3674416,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3465,3682335,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3466,3690254,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3467,3698173,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3468,3706092,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3469,3714011,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3470,3721930,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3471,3729849,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3472,3737768,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3473,3745687,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3474,3753606,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3475,3761525,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3476,3769444,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3477,3777363,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3478,3785282,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3479,3793201,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3480,3801120,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3481,3809039,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3482,3816958,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3483,3824877,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3484,3832796,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3485,3840715,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3486,3848634,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3487,3856553,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3488,3864472,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3489,3872391,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3490,3880310,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3491,3888229,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3492,3896148,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3493,3904067,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3494,3911986,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3495,3919905,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3496,3927824,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3497,3935743,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3498,3943662,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3499,3951581,tuple_exact_3x,60,60,60.00,60.00,0.00,true,0,0.000000
3500,0,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3501,7919,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3502,15838,tuple_filtered_30pct,150,155,140.00,175.00,35.00,true,200,0.033333
3503,23757,tuple_filtered_30pct,150,135,120.00,150.00,30.00,true,200,0.100000
3504,31676,tuple_filtered_30pct,150,155,140.00,175.00,35.00,true,200,0.033333
3505,39595,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3506,47514,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3507,55433,tuple_filtered_30pct,150,145,125.00,160.00,35.00,true,200,0.033333
3508,63352,tuple_filtered_30pct,150,140,125.00,155.00,30.00,true,200,0.066667
3509,71271,tuple_filtered_30pct,150,140,125.00,160.00,35.00,true,200,0.066667
3510,79190,tuple_filtered_30pct,150,145,125.00,160.00,35.00,true,200,0.033333
3511,87109,tuple_filtered_30pct,150,155,140.00,170.00,30.00,true,200,0.033333
3512,95028,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3513,102947,tuple_filtered_30pct,150,155,135.00,170.00,35.00,true,200,0.033333
3514,110866,tuple_filtered_30pct,150,160,145.00,180.00,35.00,true,200,0.066667
3515,118785,tuple_filtered_30pct,150,160,145.00,180.00,35.00,true,200,0.066667
3516,126704,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3517,134623,tuple_filtered_30pct,150,150,130.00,165.00,35.00,true,200,0.000000
3518,142542,tuple_filtered_30pct,150,160,140.00,175.00,35.00,true,200,0.066667
3519,150461,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3520,158380,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3521,166299,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3522,174218,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3523,182137,tuple_filtered_30pct,150,165,145.00,185.00,40.00,true,200,0.100000
3524,190056,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3525,197975,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3526,205894,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3527,213813,tuple_filtered_30pct,150,155,140.00,170.00,30.00,true,200,0.033333
3528,221732,tuple_filtered_30pct,150,160,145.00,180.00,35.00,true,200,0.066667
3529,229651,tuple_filtered_30pct,150,145,125.00,160.00,35.00,true,200,0.033333
3530,237570,tuple_filtered_30pct,150,140,125.00,155.00,30.00,true,200,0.066667
3531,245489,tuple_filtered_30pct,150,155,140.00,175.00,35.00,true,200,0.033333
3532,253408,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3533,261327,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3534,269246,tuple_filtered_30pct,150,135,120.00,150.00,30.00,true,200,0.100000
3535,277165,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3536,285084,tuple_filtered_30pct,150,150,130.00,165.00,35.00,true,200,0.000000
3537,293003,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3538,300922,tuple_filtered_30pct,150,145,125.00,160.00,35.00,true,200,0.033333
3539,308841,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3540,316760,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3541,324679,tuple_filtered_30pct,150,140,125.00,160.00,35.00,true,200,0.066667
3542,332598,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3543,340517,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3544,348436,tuple_filtered_30pct,150,160,145.00,180.00,35.00,true,200,0.066667
3545,356355,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3546,364274,tuple_filtered_30pct,150,160,145.00,180.00,35.00,true,200,0.066667
3547,372193,tuple_filtered_30pct,150,160,140.00,175.00,35.00,true,200,0.066667
3548,380112,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3549,388031,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3550,395950,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3551,403869,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3552,411788,tuple_filtered_30pct,150,140,125.00,155.00,30.00,true,200,0.066667
3553,419707,tuple_filtered_30pct,150,150,130.00,165.00,35.00,true,200,0.000000
3554,427626,tuple_filtered_30pct,150,140,125.00,155.00,30.00,true,200,0.066667
3555,435545,tuple_filtered_30pct,150,160,145.00,175.00,30.00,true,200,0.066667
3556,443464,tuple_filtered_30pct,150,135,120.00,150.00,30.00,true,200,0.100000
3557,451383,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3558,459302,tuple_filtered_30pct,150,145,125.00,160.00,35.00,true,200,0.033333
3559,467221,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3560,475140,tuple_filtered_30pct,150,165,145.00,180.00,35.00,true,200,0.100000
3561,483059,tuple_filtered_30pct,150,140,125.00,160.00,35.00,true,200,0.066667
3562,490978,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3563,498897,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3564,506816,tuple_filtered_30pct,150,145,130.00,165.00,35.00,true,200,0.033333
3565,514735,tuple_filtered_30pct,150,140,125.00,155.00,30.00,true,200,0.066667
3566,522654,tuple_filtered_30pct,150,155,140.00,170.00,30.00,true,200,0.033333
3567,530573,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3568,538492,tuple_filtered_30pct,150,140,125.00,160.00,35.00,true,200,0.066667
3569,546411,tuple_filtered_30pct,150,150,135.00,170.00,35.00,true,200,0.000000
3570,554330,tuple_filtered_30pct,150,160,145.00,180.00,35.00,true,200,0.066667
3571,562249,tuple_filtered_30pct,150,150,135.00,165.00,30.00,true,200,0.000000
3572,570168,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3573,578087,tuple_filtered_30pct,150,160,140.00,175.00,35.00,true,200,0.066667
3574,586006,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3575,593925,tuple_filtered_30pct,150,165,145.00,180.00,35.00,true,200,0.100000
3576,601844,tuple_filtered_30pct,150,135,120.00,155.00,35.00,true,200,0.100000
3577,609763,tuple_filtered_30pct,150,135,120.00,150.00,30.00,true,200,0.100000
3578,617682,tuple_filtered_30pct,150,150,130.00,165.00,35.00,true,200,0.000000
3579,625601,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
3580,633520,tuple_filtered_30pct,150,145,125.00,160.00,35.00,true,200,0.033333
3581,641439,tuple_filtered_30pct,150,160,140.00,175.00,35.00,true,200,0.066667
3582,649358,tuple_filtered_30pct,150,145,130.00,160.00,30.00,true,200,0.033333
