trial_id,seed,strategy,quantifier_order,budget,final_pos1,distance_pos1,optimal_pos1,final_pos2,distance_pos2,optimal_pos2,final_pos3,distance_pos3,optimal_pos3,final_pos4,distance_pos4,optimal_pos4,final_pos5,distance_pos5,optimal_pos5,variance,mean_distance,total_distance,attempts,rounds,elapsed_micros
1158,9170202,delta-debugging,edcba,2000,10,0,1,11,1,0,11,1,0,10,0,1,17,7,0,6.959999999999999,1.8,9,0,0,18763
1159,9178121,delta-debugging,edcba,2000,10,0,1,11,1,0,11,1,0,14,4,0,26,16,0,35.440000000000005,4.4,22,0,0,14615
1160,9186040,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,10,0,1,18,8,0,9.76,1.8,9,0,0,18432
1161,9193959,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,13,3,0,1.44,0.6,3,0,0,15826
1162,9201878,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,12,2,0,11,1,0,0.64,0.6,3,0,0,16239
1163,9209797,delta-debugging,edcba,2000,11,1,0,10,0,1,10,0,1,13,3,0,12,2,0,1.3599999999999999,1.2,6,0,0,9645
1164,9217716,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,13167
1165,9225635,delta-debugging,edcba,2000,10,0,1,10,0,1,12,2,0,11,1,0,11,1,0,0.5599999999999999,0.8,4,0,0,8447
1166,9233554,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,10,0,1,22,12,0,22.240000000000002,2.6,13,0,0,25154
1167,9241473,delta-debugging,edcba,2000,10,0,1,10,0,1,21,11,0,13,3,0,38,28,0,112.24000000000001,8.4,42,0,0,21596
1168,9249392,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,12,2,0,0.6399999999999999,0.4,2,0,0,16657
1169,9257311,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,12,2,0,0.6399999999999999,0.4,2,0,0,16377
1170,9265230,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,10967
1171,9273149,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,12,2,0,14,4,0,2.56,1.2,6,0,0,12006
1172,9281068,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,22526
1173,9288987,delta-debugging,edcba,2000,10,0,1,11,1,0,10,0,1,10,0,1,10,0,1,0.15999999999999998,0.2,1,0,0,26908
1174,9296906,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,13199
1175,9304825,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,11,1,0,30,20,0,61.04,4.4,22,0,0,12282
1176,9312744,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,15,5,0,15,5,0,6,2,10,0,0,13146
1177,9320663,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,14,4,0,17,7,0,7.44,2.4,12,0,0,9394
1178,9328582,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,13670
1179,9336501,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,12,2,0,13,3,0,1.6,1,5,0,0,14363
1180,9344420,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,18,8,0,13,3,0,9.76,2.2,11,0,0,14842
1181,9352339,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,13,3,0,11,1,0,1.2,1,5,0,0,18568
1182,9360258,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,12,2,0,20,10,0,15.040000000000001,2.4,12,0,0,20257
1183,9368177,delta-debugging,edcba,2000,10,0,1,12,2,0,12,2,0,11,1,0,15,5,0,2.8,2,10,0,0,11682
1184,9376096,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,11,1,0,12,2,0,0.64,0.6,3,0,0,10922
1185,9384015,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,11,1,0,11,1,0,0.24000000000000005,0.4,2,0,0,27133
1186,9391934,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,29685
1187,9399853,delta-debugging,edcba,2000,11,1,0,10,0,1,12,2,0,11,1,0,17,7,0,6.16,2.2,11,0,0,9621
1188,9407772,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,10,0,1,19,9,0,12.4,2,10,0,0,12551
1189,9415691,delta-debugging,edcba,2000,10,0,1,10,0,1,12,2,0,10,0,1,25,15,0,34.24,3.4,17,0,0,19393
1190,9423610,delta-debugging,edcba,2000,11,1,0,10,0,1,10,0,1,12,2,0,19,9,0,11.440000000000001,2.4,12,0,0,11101
1191,9431529,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,12,2,0,11,1,0,0.56,0.8,4,0,0,20510
1192,9439448,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,47,37,0,219.04000000000002,7.4,37,0,0,18832
1193,9447367,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,21678
1194,9455286,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,11,1,0,15,5,0,3.7600000000000002,1.2,6,0,0,14441
1195,9463205,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,12,2,0,0.6399999999999999,0.4,2,0,0,18164
1196,9471124,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,12,2,0,33,23,0,81.6,5,25,0,0,21429
1197,9479043,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,15684
1198,9486962,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,10,0,1,11,1,0,0.24,0.4,2,0,0,12256
1199,9494881,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,11,1,0,12,2,0,0.64,0.6,3,0,0,16912
1200,9502800,delta-debugging,caebd,100,10,0,1,209,199,0,289928,289918,0,6780116,6780106,0,2212991,2212981,0,6743119892559.761,1856640.8,9283204,0,0,1179
1201,9510719,delta-debugging,caebd,100,12,2,0,16,6,0,58503,58493,0,268578,268568,0,77576,77566,0,9764157884.8,80927,404635,0,0,1322
1202,9518638,delta-debugging,caebd,100,13,3,0,16,6,0,159045,159035,0,1231024,1231014,0,4032997,4032987,0,2384757665446,1084609,5423045,0,0,1355
1203,9526557,delta-debugging,caebd,100,10,0,1,13,3,0,55833,55823,0,1560573,1560563,0,2177889,2177879,0,860467218356.6399,758853.6,3794268,0,0,1288
1204,9534476,delta-debugging,caebd,100,10,0,1,126,116,0,57951,57941,0,2507935,2507925,0,3015506,3015496,0,1831136354336.2397,1116295.6,5581478,0,0,1292
1205,9542395,delta-debugging,caebd,100,10,0,1,116,106,0,316991,316981,0,455021,455011,0,1955598,1955588,0,528756443708.55994,545537.2,2727686,0,0,1224
1206,9550314,delta-debugging,caebd,100,11,1,0,10,0,1,17,7,0,222719,222709,0,7226992,7226982,0,8235853017786.961,1489939.8,7449699,0,0,1713
1207,9558233,delta-debugging,caebd,100,10,0,1,16,6,0,18164,18154,0,375095,375085,0,5948821,5948811,0,5497007155454.159,1268411.2,6342056,0,0,1439
1208,9566152,delta-debugging,caebd,100,11,1,0,16,6,0,2223326,2223316,0,5465927,5465917,0,4245872,4245862,0,4871478971949.041,2387020.4,11935102,0,0,1417
1209,9574071,delta-debugging,caebd,100,13,3,0,28,18,0,200674,200664,0,1070817,1070807,0,7127028,7127018,0,7574857040156.4,1679702,8398510,0,0,1310
1210,9581990,delta-debugging,caebd,100,11,1,0,10,0,1,238865,238855,0,27024,27014,0,24810,24800,0,8299739488.4,58134,290670,0,0,1284
1211,9589909,delta-debugging,caebd,100,11,1,0,1668,1658,0,1085166,1085156,0,4225443,4225433,0,5939865,5939855,0,5798352673458.641,2250420.6,11252103,0,0,1278
1212,9597828,delta-debugging,caebd,100,10,0,1,216488,216478,0,2783264,2783254,0,1220262,1220252,0,6326414,6326404,0,5412101619682.24,2109277.6,10546388,0,0,1304
1213,9605747,delta-debugging,caebd,100,13,3,0,4909,4899,0,266143,266133,0,3593221,3593211,0,4479161,4479151,0,3824471009059.841,1668679.4,8343397,0,0,1161
1214,9613666,delta-debugging,caebd,100,10,0,1,2138,2128,0,1494250,1494240,0,2278827,2278817,0,8023827,8023817,0,8792822847152.239,2359800.4,11799002,0,0,1364
1215,9621585,delta-debugging,caebd,100,10,0,1,80193,80183,0,101365,101355,0,3974488,3974478,0,8760568,8760558,0,11838595442773.36,2583314.8,12916574,0,0,1343
1216,9629504,delta-debugging,caebd,100,10,0,1,19,9,0,2091719,2091709,0,593654,593644,0,1071568,1071558,0,610601341916.4,751384,3756920,0,0,1128
1217,9637423,delta-debugging,caebd,100,10,0,1,1638320,1638310,0,2405088,2405078,0,4020998,4020988,0,2238536,2238526,0,1683569013336.6401,2060580.4,10302902,0,0,1386
1218,9645342,delta-debugging,caebd,100,10,0,1,3319,3309,0,1877702,1877692,0,5782256,5782246,0,5757403,5757393,0,6816993111078,2684128,13420640,0,0,1206
1219,9653261,delta-debugging,caebd,100,17,7,0,50378,50368,0,990799,990789,0,2194079,2194069,0,5592415,5592405,0,4297538741394.2397,1765527.6,8827638,0,0,1220
1220,9661180,delta-debugging,caebd,100,10,0,1,229,219,0,2256895,2256885,0,3234106,3234096,0,7021995,7021985,0,6709044091956.4,2502637,12513185,0,0,1379
1221,9669099,delta-debugging,caebd,100,11,1,0,68717,68707,0,3005039,3005029,0,2740794,2740784,0,6232137,6232127,0,5272375642859.04,2409329.6,12046648,0,0,1311
1222,9677018,delta-debugging,caebd,100,13,3,0,7395,7385,0,756221,756211,0,3059107,3059097,0,1659813,1659803,0,1334674202394.56,1096499.8,5482499,0,0,1262
1223,9684937,delta-debugging,caebd,100,10,0,1,20,10,0,102,92,0,1047486,1047476,0,5614038,5614028,0,4747823492815.359,1332321.2,6661606,0,0,1402
1224,9692856,delta-debugging,caebd,100,10,0,1,27,17,0,7056,7046,0,116607,116597,0,4602081,4602071,0,3345239059796.5596,945146.2,4725731,0,0,1101
1225,9700775,delta-debugging,caebd,100,12,2,0,10,0,1,212673,212663,0,1893894,1893884,0,6752779,6752769,0,6706881647873.041,1771863.6,8859318,0,0,1300
1226,9708694,delta-debugging,caebd,100,12,2,0,15,5,0,5129705,5129695,0,200087,200077,0,2635466,2635456,0,4122087241174.8,1593047,7965235,0,0,1215
1227,9716613,delta-debugging,caebd,100,20,10,0,292,282,0,400289,400279,0,4200599,4200589,0,9678980,9678970,0,14140641800381.2,2856026,14280130,0,0,1314
1228,9724532,delta-debugging,caebd,100,11,1,0,10,0,1,1052873,1052863,0,1902959,1902949,0,253926,253916,0,546747335547.7601,641945.8,3209729,0,0,1472
1229,9732451,delta-debugging,caebd,100,11,1,0,10,0,1,6834782,6834772,0,604555,604545,0,6592328,6592318,0,10232175558966.96,2806327.2,14031636,0,0,1296
1230,9740370,delta-debugging,caebd,100,15,5,0,13,3,0,12149,12139,0,1307808,1307798,0,4879971,4879961,0,3567347088782.5596,1239981.2,6199906,0,0,1409
1231,9748289,delta-debugging,caebd,100,13,3,0,17,7,0,6016,6006,0,3267123,3267113,0,9154639,9154629,0,12718292354638.24,2485551.6,12427758,0,0,1360
1232,9756208,delta-debugging,caebd,100,10,0,1,216,206,0,9503031,9503021,0,998603,998593,0,1459139,1459129,0,12964158678209.361,2392189.8,11960949,0,0,1213
1233,9764127,delta-debugging,caebd,100,13,3,0,17,7,0,842963,842953,0,1951603,1951593,0,7011301,7011291,0,6889311881423.039,1961169.4,9805847,0,0,1305
1234,9772046,delta-debugging,caebd,100,20,10,0,11,1,0,34199,34189,0,1405446,1405436,0,3287682,3287672,0,1663143646425.8398,945461.6,4727308,0,0,1457
1235,9779965,delta-debugging,caebd,100,11,1,0,81,71,0,2130999,2130989,0,4217881,4217871,0,4644063,4644053,0,3945926864113.6,2198597,10992985,0,0,1435
1236,9787884,delta-debugging,caebd,100,18,8,0,33703,33693,0,3063985,3063975,0,5443341,5443331,0,3430180,3430170,0,4424636174066.64,2394235.4,11971177,0,0,1085
1237,9795803,delta-debugging,caebd,100,11,1,0,172,162,0,797051,797041,0,894765,894755,0,4651726,4651716,0,3005176027096.4,1268735,6343675,0,0,1267
1238,9803722,delta-debugging,caebd,100,14,4,0,32,22,0,465158,465148,0,138044,138034,0,3411433,3411423,0,1729954103851.3599,802926.2,4014631,0,0,1159
1239,9811641,delta-debugging,caebd,100,12,2,0,12,2,0,746115,746105,0,5564061,5564051,0,260136,260126,0,4589854022630.159,1314057.2,6570286,0,0,1429
1240,9819560,delta-debugging,caebd,100,10,0,1,1588,1578,0,1742090,1742080,0,241789,241779,0,844490,844480,0,440952545269.44006,565983.4,2829917,0,0,1314
1241,9827479,delta-debugging,caebd,100,12,2,0,321209,321199,0,750160,750150,0,20376,20366,0,1447122,1447112,0,294262239271.36,507765.8,2538829,0,0,1179
1242,9835398,delta-debugging,caebd,100,10,0,1,11,1,0,29747,29737,0,1433314,1433304,0,5063532,5063522,0,3835058432170.16,1305312.8,6526564,0,0,1477
1243,9843317,delta-debugging,caebd,100,10,0,1,14,4,0,102891,102881,0,650438,650428,0,2052570,2052560,0,614411795707.0399,561174.6,2805873,0,0,1301
1244,9851236,delta-debugging,caebd,100,10,0,1,10,0,1,598099,598089,0,1445971,1445961,0,6271522,6271512,0,5590132431283.439,1663112.4,8315562,0,0,1337
1245,9859155,delta-debugging,caebd,100,14,4,0,827,817,0,271181,271171,0,614521,614511,0,8111039,8111029,0,10009766633700.639,1799506.4,8997532,0,0,1405
1246,9867074,delta-debugging,caebd,100,11,1,0,77089,77079,0,1067824,1067814,0,757491,757481,0,5368706,5368696,0,3993829483841.3594,1454214.2,7271071,0,0,1533
1247,9874993,delta-debugging,caebd,100,10,0,1,97410,97400,0,4019999,4019989,0,3295342,3295332,0,1112849,1112839,0,2746077457509.2,1705112,8525560,0,0,1347
1248,9882912,delta-debugging,caebd,100,15,5,0,23278,23268,0,2397377,2397367,0,397620,397610,0,4550651,4550641,0,3150845248308.5596,1473778.2,7368891,0,0,1242
1249,9890831,delta-debugging,caebd,100,19,9,0,11,1,0,308,298,0,211151,211141,0,7544449,7544439,0,8986476140355.84,1551177.6,7755888,0,0,1513
1250,9898750,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,18,8,0,10.24,1.6,8,0,0,12736
1251,9906669,delta-debugging,caebd,500,10,0,1,10,0,1,142,132,0,2205421,2205411,0,5565714,5565704,0,4752488544991.84,1554249.4,7771247,0,0,14179
1252,9914588,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,4616,4606,0,567634,567624,0,51345757206.4,114446,572230,0,0,12284
1253,9922507,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,13,3,0,1.44,0.6,3,0,0,14911
1254,9930426,delta-debugging,caebd,500,10,0,1,10,0,1,16,6,0,408009,407999,0,3666002,3665992,0,2057294043379.8403,814799.4,4073997,0,0,12832
1255,9938345,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,1034,1024,0,167690.4,205,1025,0,0,12077
1256,9946264,delta-debugging,caebd,500,10,0,1,11,1,0,11,1,0,10,0,1,11,1,0,0.24000000000000005,0.6,3,0,0,8404
1257,9954183,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,1364760,1364750,0,298006810000,272950,1364750,0,0,13585
1258,9962102,delta-debugging,caebd,500,10,0,1,12,2,0,10,0,1,32,22,0,337378,337368,0,18210099115.839996,67478.4,337392,0,0,12162
1259,9970021,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,26,16,0,954055,954045,0,145631076787.36002,190812.2,954061,0,0,12714
1260,9977940,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,11,1,0,3108476,3108466,0,1546009242350.64,621693.6,3108468,0,0,11628
1261,9985859,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,15,5,0,2066120,2066110,0,683008858696,413223,2066115,0,0,13226
1262,9993778,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,14,4,0,168,158,0,3933.44,32.6,163,0,0,13756
1263,10001697,delta-debugging,caebd,500,11,1,0,10,0,1,16,6,0,72543,72533,0,2518270,2518260,0,1000889107145.2,518160,2590800,0,0,13840
1264,10009616,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,1970423,1970413,0,4205351,4205341,0,2787886564629.3604,1235150.8,6175754,0,0,12409
1265,10017535,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,91011,91001,0,8434115,8434105,0,11321383692147.438,1705021.4,8525107,0,0,11821
1266,10025454,delta-debugging,caebd,500,10,0,1,10,0,1,88,78,0,163860,163850,0,6082305,6082295,0,5843619788492.641,1249244.6,6246223,0,0,11318
1267,10033373,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,229982,229972,0,9812794,9812784,0,15234444663846.238,2008551.4,10042757,0,0,12462
1268,10041292,delta-debugging,caebd,500,10,0,1,11,1,0,11,1,0,10,0,1,90806,90796,0,1319011651.4399998,18159.6,90798,0,0,13703
1269,10049211,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,12,2,0,0.6399999999999999,0.4,2,0,0,11539
1270,10057130,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,13,3,0,16,6,0,5.76,1.8,9,0,0,10294
1271,10065049,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,4013,4003,0,2563841.44,800.6,4003,0,0,12656
1272,10072968,delta-debugging,caebd,500,10,0,1,11,1,0,10,0,1,15,5,0,1117595,1117585,0,199838860718.96002,223518.2,1117591,0,0,10759
1273,10080887,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,11,1,0,37,27,0,112.56000000000002,5.8,29,0,0,13518
1274,10088806,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,433709,433699,0,7909553,7909543,0,9765405575467.44,1668648.4,8343242,0,0,14659
1275,10096725,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,12,2,0,11,1,0,0.64,0.6,3,0,0,11471
1276,10104644,delta-debugging,caebd,500,11,1,0,10,0,1,10,0,1,10,0,1,32111,32101,0,164873304.23999995,6420.4,32102,0,0,14468
1277,10112563,delta-debugging,caebd,500,10,0,1,10,0,1,13,3,0,1027870,1027860,0,481447,481437,0,166536093315.6,301860,1509300,0,0,11235
1278,10120482,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,1895025,1895015,0,574572944434.9601,379003.2,1895016,0,0,13830
1279,10128401,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,11,1,0,12,2,0,0.56,0.8,4,0,0,11487
1280,10136320,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10522,10512,0,6428706,6428696,0,6607112565821.44,1287841.6,6439208,0,0,11975
1281,10144239,delta-debugging,caebd,500,10,0,1,11,1,0,10,0,1,898626,898616,0,2833,2823,0,128999974013.2,180288,901440,0,0,13532
1282,10152158,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,18,8,0,3351504,3351494,0,1797199780179.8403,670300.4,3351502,0,0,14248
1283,10160077,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,1546043,1546033,0,382434885934.2399,309206.6,1546033,0,0,14132
1284,10167996,delta-debugging,caebd,500,10,0,1,11,1,0,10,0,1,11,1,0,11,1,0,0.24000000000000005,0.6,3,0,0,12473
1285,10175915,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,11,1,0,10,0,1,0.24000000000000005,0.4,2,0,0,8796
1286,10183834,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,12,2,0,0.64,0.6,3,0,0,9242
1287,10191753,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,17,7,0,16,6,0,10.24,2.6,13,0,0,13111
1288,10199672,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,13,3,0,22,12,0,21.6,3,15,0,0,14191
1289,10207591,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,39,29,0,134.56,5.8,29,0,0,14020
1290,10215510,delta-debugging,caebd,500,10,0,1,1160946,1160936,0,4049619,4049609,0,135245,135235,0,1220603,1220593,0,2126358070165.0403,1313274.6,6566373,0,0,12086
1291,10223429,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,12,2,0,485,475,0,35986.64,95.6,478,0,0,13670
1292,10231348,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,20,10,0,15.36,2.2,11,0,0,13342
1293,10239267,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,12,2,0,585080,585070,0,54769011173.439995,117014.4,585072,0,0,15712
1294,10247186,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,14,4,0,1621,1611,0,414738.4,323,1615,0,0,11706
1295,10255105,delta-debugging,caebd,500,10,0,1,10,0,1,13,3,0,15,5,0,225220,225210,0,8114982925.839999,45043.6,225218,0,0,12688
1296,10263024,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,14,4,0,2.4,1,5,0,0,12025
1297,10270943,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,11,1,0,0.24,0.4,2,0,0,10149
1298,10278862,delta-debugging,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,57,47,0,349.84000000000003,9.6,48,0,0,11465
1299,10286781,delta-debugging,caebd,500,10,0,1,10,0,1,10,0,1,12,2,0,13,3,0,1.6,1,5,0,0,13543
1300,10294700,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,9045
1301,10302619,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,22719
1302,10310538,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,22,12,0,11,1,0,21.360000000000003,2.8,14,0,0,16685
1303,10318457,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,17185
1304,10326376,delta-debugging,caebd,2000,10,0,1,11,1,0,11,1,0,18,8,0,10,0,1,9.2,2,10,0,0,12399
1305,10334295,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,14150
1306,10342214,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,11,1,0,0.24000000000000005,0.4,2,0,0,12150
1307,10350133,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,17,7,0,10,0,1,7.840000000000001,1.4,7,0,0,16278
1308,10358052,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,19,9,0,12.959999999999999,1.8,9,0,0,34499
1309,10365971,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,26134
1310,10373890,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,21651
1311,10381809,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,16917
1312,10389728,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,11,1,0,20,10,0,14.64,2.4,12,0,0,13635
1313,10397647,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,13,3,0,10,0,1,1.44,0.6,3,0,0,16822
1314,10405566,delta-debugging,caebd,2000,10,0,1,11,1,0,10,0,1,12,2,0,10,0,1,0.64,0.6,3,0,0,16377
1315,10413485,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,12,2,0,11,1,0,0.64,0.6,3,0,0,16132
1316,10421404,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,13,3,0,10,0,1,1.36,0.8,4,0,0,24621
1317,10429323,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,19452
1318,10437242,delta-debugging,caebd,2000,10,0,1,11,1,0,12,2,0,10,0,1,10,0,1,0.6399999999999999,0.6,3,0,0,10868
1319,10445161,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,20,10,0,12,2,0,15.040000000000001,2.4,12,0,0,13252
1320,10453080,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,14,4,0,10,0,1,2.5599999999999996,0.8,4,0,0,12413
1321,10460999,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,12434
1322,10468918,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,20,10,0,15.36,2.2,11,0,0,19398
1323,10476837,delta-debugging,caebd,2000,10,0,1,11,1,0,10,0,1,10,0,1,10,0,1,0.15999999999999998,0.2,1,0,0,16894
1324,10484756,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,18,8,0,12,2,0,8.959999999999999,2.2,11,0,0,12585
1325,10492675,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,17167
1326,10500594,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,12,2,0,10,0,1,0.6399999999999999,0.4,2,0,0,18409
1327,10508513,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,13,3,0,17,7,0,7.6,2,10,0,0,17433
1328,10516432,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,33039
1329,10524351,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,28286
1330,10532270,delta-debugging,caebd,2000,11,1,0,10,0,1,10,0,1,11,1,0,34,24,0,88.56,5.2,26,0,0,9658
1331,10540189,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,16,6,0,11,1,0,5.4399999999999995,1.4,7,0,0,11892
1332,10548108,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,12,2,0,12,2,0,0.9600000000000002,0.8,4,0,0,23442
1333,10556027,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,23,13,0,27.04,2.6,13,0,0,25162
1334,10563946,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,18,8,0,10.24,1.6,8,0,0,14921
1335,10571865,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,14,4,0,2.4,1,5,0,0,24018
1336,10579784,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,15,5,0,3.7600000000000002,1.2,6,0,0,11052
1337,10587703,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,18,8,0,11,1,0,9.76,1.8,9,0,0,16721
1338,10595622,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,16,6,0,10,0,1,5.76,1.2,6,0,0,18700
1339,10603541,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,10,0,1,0.15999999999999998,0.2,1,0,0,25120
1340,10611460,delta-debugging,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,17,7,0,7.44,1.6,8,0,0,14708
1341,10619379,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,11767
1342,10627298,delta-debugging,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,13003
