trial_id,seed,scenario,parent_base_max,parent_true_size,parent_pass_rate,parent_est_size,parent_ci_lower,parent_ci_upper,parent_true_in_ci,parent_ci_width,shrink_value,shrunk_true_size,shrunk_pass_rate,warmup0_est_size,warmup0_ci_lower,warmup0_ci_upper,warmup0_true_in_ci,warmup0_ci_width,warmup10_est_size,warmup10_ci_lower,warmup10_ci_upper,warmup10_true_in_ci,warmup10_ci_width,warmup50_est_size,warmup50_ci_lower,warmup50_ci_upper,warmup50_true_in_ci,warmup50_ci_width,warmup100_est_size,warmup100_ci_lower,warmup100_ci_upper,warmup100_true_in_ci,warmup100_ci_width
95,752305,same_pass_rate_mod2,999,500,0.5000,498,443.00,553.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,141,121.00,161.00,true,40.00,121,107.00,135.00,true,28.00
96,760224,same_pass_rate_mod2,999,500,0.5000,481,427.00,535.00,true,108.00,250,125,0.5000,120,79.00,161.00,true,82.00,101,75.00,130.00,true,55.00,105,88.00,123.00,false,35.00,112,99.00,125.00,true,26.00
97,768143,same_pass_rate_mod2,999,500,0.5000,466,413.00,520.00,true,107.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,116,98.00,135.00,true,37.00,125,111.00,139.00,true,28.00
98,776062,same_pass_rate_mod2,999,500,0.5000,507,451.00,562.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,103,76.00,132.00,true,56.00,120,102.00,139.00,true,37.00,126,111.00,140.00,true,29.00
99,783981,same_pass_rate_mod2,999,500,0.5000,539,481.00,595.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,126,107.00,145.00,true,38.00,141,126.00,156.00,false,30.00
100,791900,same_pass_rate_mod2,999,500,0.5000,464,412.00,518.00,true,106.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,123,104.00,142.00,true,38.00,131,116.00,145.00,true,29.00
101,799819,same_pass_rate_mod2,999,500,0.5000,489,434.00,544.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,125,106.00,144.00,true,38.00,126,111.00,140.00,true,29.00
102,807738,same_pass_rate_mod2,999,500,0.5000,481,427.00,535.00,true,108.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,131,112.00,151.00,true,39.00,130,116.00,145.00,true,29.00
103,815657,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,144,123.00,163.00,true,40.00,152,136.00,166.00,false,30.00
104,823576,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,122,103.00,141.00,true,38.00,110,97.00,124.00,false,27.00
105,831495,same_pass_rate_mod2,999,500,0.5000,534,476.00,590.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,111,93.00,129.00,true,36.00,116,103.00,130.00,true,27.00
106,839414,same_pass_rate_mod2,999,500,0.5000,509,453.00,565.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,121,103.00,140.00,true,37.00,126,111.00,140.00,true,29.00
107,847333,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,111,94.00,129.00,true,35.00,121,107.00,135.00,true,28.00
108,855252,same_pass_rate_mod2,999,500,0.5000,470,417.00,524.00,true,107.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,114,96.00,132.00,true,36.00,116,102.00,129.00,true,27.00
109,863171,same_pass_rate_mod2,999,500,0.5000,603,542.00,661.00,false,119.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,126,107.00,145.00,true,38.00,132,117.00,146.00,true,29.00
110,871090,same_pass_rate_mod2,999,500,0.5000,500,445.00,555.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,125,106.00,144.00,true,38.00,120,106.00,134.00,true,28.00
111,879009,same_pass_rate_mod2,999,500,0.5000,544,486.00,601.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,140,120.00,159.00,true,39.00,139,124.00,154.00,true,30.00
112,886928,same_pass_rate_mod2,999,500,0.5000,472,419.00,526.00,true,107.00,250,125,0.5000,120,79.00,161.00,true,82.00,95,70.00,124.00,false,54.00,118,100.00,137.00,true,37.00,118,104.00,131.00,true,27.00
113,894847,same_pass_rate_mod2,999,500,0.5000,531,474.00,588.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,107,79.00,137.00,true,58.00,108,91.00,126.00,true,35.00,110,97.00,123.00,false,26.00
114,902766,same_pass_rate_mod2,999,500,0.5000,487,432.00,542.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,112,83.00,142.00,true,59.00,130,111.00,149.00,true,38.00,135,120.00,149.00,true,29.00
115,910685,same_pass_rate_mod2,999,500,0.5000,496,440.00,551.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,127,108.00,146.00,true,38.00,132,117.00,147.00,true,30.00
116,918604,same_pass_rate_mod2,999,500,0.5000,563,504.00,621.00,false,117.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,127,108.00,146.00,true,38.00,126,111.00,140.00,true,29.00
117,926523,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,131,112.00,151.00,true,39.00,127,112.00,141.00,true,29.00
118,934442,same_pass_rate_mod2,999,500,0.5000,531,474.00,588.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,143,122.00,162.00,true,40.00,142,126.00,156.00,false,30.00
119,942361,same_pass_rate_mod2,999,500,0.5000,531,474.00,588.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,131,112.00,151.00,true,39.00,126,112.00,140.00,true,28.00
120,950280,same_pass_rate_mod2,999,500,0.5000,526,469.00,582.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,141,121.00,161.00,true,40.00,128,114.00,143.00,true,29.00
121,958199,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,128,109.00,147.00,true,38.00,138,123.00,153.00,true,30.00
122,966118,same_pass_rate_mod2,999,500,0.5000,509,453.00,565.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,141,121.00,161.00,true,40.00,130,115.00,144.00,true,29.00
123,974037,same_pass_rate_mod2,999,500,0.5000,587,527.00,645.00,false,118.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,124,105.00,143.00,true,38.00,124,110.00,138.00,true,28.00
124,981956,same_pass_rate_mod2,999,500,0.5000,569,510.00,627.00,false,117.00,250,125,0.5000,120,79.00,161.00,true,82.00,101,75.00,130.00,true,55.00,110,92.00,128.00,true,36.00,115,102.00,129.00,true,27.00
125,989875,same_pass_rate_mod2,999,500,0.5000,516,460.00,572.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,109,81.00,139.00,true,58.00,119,101.00,138.00,true,37.00,121,107.00,135.00,true,28.00
126,997794,same_pass_rate_mod2,999,500,0.5000,478,425.00,533.00,true,108.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,118,100.00,137.00,true,37.00,120,106.00,134.00,true,28.00
127,1005713,same_pass_rate_mod2,999,500,0.5000,541,483.00,598.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,131,112.00,151.00,true,39.00,140,125.00,155.00,true,30.00
128,1013632,same_pass_rate_mod2,999,500,0.5000,561,502.00,618.00,false,116.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,124,105.00,143.00,true,38.00,119,105.00,133.00,true,28.00
129,1021551,same_pass_rate_mod2,999,500,0.5000,502,447.00,558.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,114,96.00,132.00,true,36.00,112,99.00,125.00,true,26.00
130,1029470,same_pass_rate_mod2,999,500,0.5000,547,489.00,604.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,121,103.00,140.00,true,37.00,126,111.00,140.00,true,29.00
131,1037389,same_pass_rate_mod2,999,500,0.5000,534,476.00,590.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,137,117.00,157.00,true,40.00,138,123.00,153.00,true,30.00
132,1045308,same_pass_rate_mod2,999,500,0.5000,502,447.00,558.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,122,103.00,141.00,true,38.00,116,102.00,129.00,true,27.00
133,1053227,same_pass_rate_mod2,999,500,0.5000,483,428.00,537.00,true,109.00,250,125,0.5000,120,79.00,161.00,true,82.00,101,75.00,130.00,true,55.00,125,106.00,144.00,true,38.00,124,110.00,138.00,true,28.00
134,1061146,same_pass_rate_mod2,999,500,0.5000,446,394.00,498.00,false,104.00,250,125,0.5000,120,79.00,161.00,true,82.00,107,79.00,137.00,true,58.00,99,83.00,116.00,false,33.00,108,95.00,122.00,false,27.00
135,1069065,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,129,110.00,148.00,true,38.00,130,116.00,145.00,true,29.00
136,1076984,same_pass_rate_mod2,999,500,0.5000,502,447.00,558.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,97,72.00,126.00,true,54.00,108,91.00,126.00,true,35.00,122,108.00,136.00,true,28.00
137,1084903,same_pass_rate_mod2,999,500,0.5000,491,436.00,546.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,116,98.00,135.00,true,37.00,119,105.00,133.00,true,28.00
138,1092822,same_pass_rate_mod2,999,500,0.5000,509,453.00,565.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,101,75.00,130.00,true,55.00,113,95.00,131.00,true,36.00,123,109.00,137.00,true,28.00
139,1100741,same_pass_rate_mod2,999,500,0.5000,500,445.00,555.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,136,116.00,155.00,true,39.00,135,120.00,149.00,true,29.00
140,1108660,same_pass_rate_mod2,999,500,0.5000,493,438.00,548.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,128,109.00,147.00,true,38.00,126,111.00,140.00,true,29.00
141,1116579,same_pass_rate_mod2,999,500,0.5000,594,533.00,651.00,false,118.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,143,122.00,162.00,true,40.00,121,107.00,135.00,true,28.00
142,1124498,same_pass_rate_mod2,999,500,0.5000,563,504.00,621.00,false,117.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,112,95.00,130.00,true,35.00,116,102.00,129.00,true,27.00
143,1132417,same_pass_rate_mod2,999,500,0.5000,531,474.00,588.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,130,111.00,149.00,true,38.00,132,117.00,147.00,true,30.00
144,1140336,same_pass_rate_mod2,999,500,0.5000,531,474.00,588.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,111,94.00,129.00,true,35.00,113,100.00,127.00,true,27.00
145,1148255,same_pass_rate_mod2,999,500,0.5000,550,491.00,606.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,112,83.00,142.00,true,59.00,121,103.00,140.00,true,37.00,118,104.00,131.00,true,27.00
146,1156174,same_pass_rate_mod2,999,500,0.5000,529,471.00,585.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,109,81.00,139.00,true,58.00,120,102.00,139.00,true,37.00,115,102.00,129.00,true,27.00
147,1164093,same_pass_rate_mod2,999,500,0.5000,498,443.00,553.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,142,108.00,173.00,true,65.00,116,98.00,134.00,true,36.00,122,108.00,136.00,true,28.00
148,1172012,same_pass_rate_mod2,999,500,0.5000,541,483.00,598.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,102,86.00,120.00,false,34.00,115,102.00,129.00,true,27.00
149,1179931,same_pass_rate_mod2,999,500,0.5000,500,445.00,555.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,126,107.00,145.00,true,38.00,121,107.00,135.00,true,28.00
150,1187850,same_pass_rate_mod2,999,500,0.5000,536,479.00,593.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,131,112.00,151.00,true,39.00,135,120.00,150.00,true,30.00
151,1195769,same_pass_rate_mod2,999,500,0.5000,544,486.00,601.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,112,83.00,142.00,true,59.00,124,105.00,143.00,true,38.00,128,113.00,142.00,true,29.00
152,1203688,same_pass_rate_mod2,999,500,0.5000,555,496.00,612.00,true,116.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,130,111.00,149.00,true,38.00,126,111.00,140.00,true,29.00
153,1211607,same_pass_rate_mod2,999,500,0.5000,449,398.00,502.00,true,104.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,114,96.00,132.00,true,36.00,122,108.00,136.00,true,28.00
154,1219526,same_pass_rate_mod2,999,500,0.5000,529,471.00,585.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,127,108.00,146.00,true,38.00,128,114.00,143.00,true,29.00
155,1227445,same_pass_rate_mod2,999,500,0.5000,435,385.00,487.00,false,102.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,128,109.00,147.00,true,38.00,136,121.00,151.00,true,30.00
156,1235364,same_pass_rate_mod2,999,500,0.5000,512,455.00,567.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,140,120.00,159.00,true,39.00,131,116.00,145.00,true,29.00
157,1243283,same_pass_rate_mod2,999,500,0.5000,519,462.00,575.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,131,112.00,151.00,true,39.00,134,119.00,149.00,true,30.00
158,1251202,same_pass_rate_mod2,999,500,0.5000,496,440.00,551.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,128,109.00,147.00,true,38.00,137,122.00,152.00,true,30.00
159,1259121,same_pass_rate_mod2,999,500,0.5000,459,406.00,512.00,true,106.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,122,103.00,141.00,true,38.00,127,112.00,141.00,true,29.00
160,1267040,same_pass_rate_mod2,999,500,0.5000,496,440.00,551.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,120,102.00,139.00,true,37.00,129,115.00,143.00,true,28.00
161,1274959,same_pass_rate_mod2,999,500,0.5000,440,390.00,493.00,false,103.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,131,112.00,151.00,true,39.00,127,113.00,142.00,true,29.00
162,1282878,same_pass_rate_mod2,999,500,0.5000,514,458.00,570.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,144,123.00,163.00,true,40.00,121,107.00,135.00,true,28.00
163,1290797,same_pass_rate_mod2,999,500,0.5000,539,481.00,595.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,116,98.00,134.00,true,36.00,124,110.00,138.00,true,28.00
164,1298716,same_pass_rate_mod2,999,500,0.5000,500,445.00,555.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,147,126.00,166.00,false,40.00,154,138.00,169.00,false,31.00
165,1306635,same_pass_rate_mod2,999,500,0.5000,524,467.00,580.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,120,102.00,139.00,true,37.00,114,101.00,128.00,true,27.00
166,1314554,same_pass_rate_mod2,999,500,0.5000,512,455.00,567.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,112,83.00,142.00,true,59.00,124,105.00,143.00,true,38.00,130,115.00,144.00,true,29.00
167,1322473,same_pass_rate_mod2,999,500,0.5000,600,539.00,658.00,false,119.00,250,125,0.5000,120,79.00,161.00,true,82.00,109,81.00,139.00,true,58.00,113,95.00,131.00,true,36.00,113,100.00,127.00,true,27.00
168,1330392,same_pass_rate_mod2,999,500,0.5000,493,438.00,548.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,146,111.00,177.00,true,66.00,134,114.00,153.00,true,39.00,126,112.00,140.00,true,28.00
169,1338311,same_pass_rate_mod2,999,500,0.5000,483,428.00,537.00,true,109.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,126,107.00,145.00,true,38.00,130,116.00,145.00,true,29.00
170,1346230,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,129,110.00,148.00,true,38.00,127,112.00,141.00,true,29.00
171,1354149,same_pass_rate_mod2,999,500,0.5000,563,504.00,621.00,false,117.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,124,105.00,143.00,true,38.00,126,111.00,140.00,true,29.00
172,1362068,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,122,103.00,141.00,true,38.00,119,105.00,133.00,true,28.00
173,1369987,same_pass_rate_mod2,999,500,0.5000,493,438.00,548.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,130,111.00,149.00,true,38.00,123,109.00,137.00,true,28.00
174,1377906,same_pass_rate_mod2,999,500,0.5000,617,555.00,674.00,false,119.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,122,103.00,141.00,true,38.00,118,104.00,132.00,true,28.00
175,1385825,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,148,127.00,168.00,false,41.00,126,112.00,140.00,true,28.00
176,1393744,same_pass_rate_mod2,999,500,0.5000,478,425.00,533.00,true,108.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,120,102.00,139.00,true,37.00,126,111.00,140.00,true,29.00
177,1401663,same_pass_rate_mod2,999,500,0.5000,491,436.00,546.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,147,126.00,166.00,false,40.00,132,117.00,146.00,true,29.00
178,1409582,same_pass_rate_mod2,999,500,0.5000,472,419.00,526.00,true,107.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,123,104.00,142.00,true,38.00,125,111.00,139.00,true,28.00
179,1417501,same_pass_rate_mod2,999,500,0.5000,519,462.00,575.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,136,116.00,155.00,true,39.00,135,120.00,149.00,true,29.00
180,1425420,same_pass_rate_mod2,999,500,0.5000,468,415.00,522.00,true,107.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,116,98.00,135.00,true,37.00,130,116.00,145.00,true,29.00
181,1433339,same_pass_rate_mod2,999,500,0.5000,489,434.00,544.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,115,97.00,133.00,true,36.00,128,113.00,142.00,true,29.00
182,1441258,same_pass_rate_mod2,999,500,0.5000,496,440.00,551.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,124,105.00,143.00,true,38.00,128,113.00,142.00,true,29.00
183,1449177,same_pass_rate_mod2,999,500,0.5000,493,438.00,548.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,114,96.00,132.00,true,36.00,120,106.00,134.00,true,28.00
184,1457096,same_pass_rate_mod2,999,500,0.5000,514,458.00,570.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,142,108.00,173.00,true,65.00,120,102.00,139.00,true,37.00,121,107.00,135.00,true,28.00
185,1465015,same_pass_rate_mod2,999,500,0.5000,544,486.00,601.00,true,115.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,137,117.00,157.00,true,40.00,135,120.00,150.00,true,30.00
186,1472934,same_pass_rate_mod2,999,500,0.5000,461,408.00,514.00,true,106.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,112,95.00,130.00,true,35.00,128,113.00,142.00,true,29.00
187,1480853,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,143,122.00,162.00,true,40.00,126,112.00,140.00,true,28.00
188,1488772,same_pass_rate_mod2,999,500,0.5000,524,467.00,580.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,124,105.00,143.00,true,38.00,127,113.00,142.00,true,29.00
189,1496691,same_pass_rate_mod2,999,500,0.5000,502,447.00,558.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,127,108.00,146.00,true,38.00,124,110.00,138.00,true,28.00
190,1504610,same_pass_rate_mod2,999,500,0.5000,514,458.00,570.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,99,73.00,128.00,true,55.00,117,99.00,136.00,true,37.00,122,108.00,136.00,true,28.00
191,1512529,same_pass_rate_mod2,999,500,0.5000,529,471.00,585.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,123,104.00,142.00,true,38.00,125,111.00,139.00,true,28.00
192,1520448,same_pass_rate_mod2,999,500,0.5000,509,453.00,565.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,127,108.00,146.00,true,38.00,143,128.00,158.00,false,30.00
193,1528367,same_pass_rate_mod2,999,500,0.5000,507,451.00,562.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,129,110.00,148.00,true,38.00,120,106.00,134.00,true,28.00
194,1536286,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,120,102.00,139.00,true,37.00,127,113.00,142.00,true,29.00
195,1544205,same_pass_rate_mod2,999,500,0.5000,555,496.00,612.00,true,116.00,250,125,0.5000,120,79.00,161.00,true,82.00,107,79.00,137.00,true,58.00,120,102.00,139.00,true,37.00,125,111.00,139.00,true,28.00
196,1552124,same_pass_rate_mod2,999,500,0.5000,566,507.00,624.00,false,117.00,250,125,0.5000,120,79.00,161.00,true,82.00,128,96.00,159.00,true,63.00,137,117.00,157.00,true,40.00,123,109.00,137.00,true,28.00
197,1560043,same_pass_rate_mod2,999,500,0.5000,512,455.00,567.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,135,115.00,154.00,true,39.00,118,104.00,131.00,true,27.00
198,1567962,same_pass_rate_mod2,999,500,0.5000,505,449.00,560.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,130,111.00,149.00,true,38.00,123,109.00,137.00,true,28.00
199,1575881,same_pass_rate_mod2,999,500,0.5000,539,481.00,595.00,true,114.00,250,125,0.5000,120,79.00,161.00,true,82.00,122,91.00,153.00,true,62.00,129,110.00,148.00,true,38.00,137,122.00,151.00,true,29.00
200,1583800,same_pass_rate_mod2,999,500,0.5000,491,436.00,546.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,109,81.00,139.00,true,58.00,127,108.00,146.00,true,38.00,126,111.00,140.00,true,29.00
201,1591719,same_pass_rate_mod2,999,500,0.5000,453,401.00,506.00,true,105.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,121,103.00,140.00,true,37.00,121,107.00,135.00,true,28.00
202,1599638,same_pass_rate_mod2,999,500,0.5000,512,455.00,567.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,131,99.00,163.00,true,64.00,153,131.00,172.00,false,41.00,149,134.00,164.00,false,30.00
203,1607557,same_pass_rate_mod2,999,500,0.5000,461,408.00,514.00,true,106.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,136,116.00,155.00,true,39.00,132,117.00,146.00,true,29.00
204,1615476,same_pass_rate_mod2,999,500,0.5000,514,458.00,570.00,true,112.00,250,125,0.5000,120,79.00,161.00,true,82.00,117,87.00,147.00,true,60.00,131,112.00,151.00,true,39.00,122,108.00,136.00,true,28.00
205,1623395,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,119,89.00,150.00,true,61.00,113,95.00,131.00,true,36.00,121,107.00,135.00,true,28.00
206,1631314,same_pass_rate_mod2,999,500,0.5000,519,462.00,575.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,127,108.00,146.00,true,38.00,121,107.00,135.00,true,28.00
207,1639233,same_pass_rate_mod2,999,500,0.5000,476,423.00,531.00,true,108.00,250,125,0.5000,120,79.00,161.00,true,82.00,112,83.00,142.00,true,59.00,108,91.00,126.00,true,35.00,119,105.00,133.00,true,28.00
208,1647152,same_pass_rate_mod2,999,500,0.5000,521,464.00,577.00,true,113.00,250,125,0.5000,120,79.00,161.00,true,82.00,125,94.00,156.00,true,62.00,127,108.00,146.00,true,38.00,123,109.00,137.00,true,28.00
209,1655071,same_pass_rate_mod2,999,500,0.5000,489,434.00,544.00,true,110.00,250,125,0.5000,120,79.00,161.00,true,82.00,114,85.00,145.00,true,60.00,120,102.00,139.00,true,37.00,120,106.00,134.00,true,28.00
210,1662990,same_pass_rate_mod2,999,500,0.5000,502,447.00,558.00,true,111.00,250,125,0.5000,120,79.00,161.00,true,82.00,138,105.00,170.00,true,65.00,126,107.00,145.00,true,38.00,126,112.00,140.00,true,28.00
211,1670909,same_pass_rate_mod2,999,500,0.5000,472,419.00,526.00,true,107.00,250,125,0.5000,120,79.00,161.00,true,82.00,135,102.00,166.00,true,64.00,128,109.00,147.00,true,38.00,141,126.00,156.00,false,30.00
212,1678828,same_pass_rate_mod2,999,500,0.5000,558,499.00,615.00,true,116.00,250,125,0.5000,120,79.00,161.00,true,82.00,112,83.00,142.00,true,59.00,110,92.00,128.00,true,36.00,114,101.00,128.00,true,27.00
