trial_id,seed,algorithm,start_value,target_value,budget,final_value,distance,attempts_used,converged,convergence_attempt
532,4212908,random-100,10000,10,20,10,0,2,1,2
533,4220827,random-100,10000,10,20,10,0,3,1,3
534,4228746,random-100,10000,10,20,10,0,3,1,3
535,4236665,random-100,10000,10,20,10,0,2,1,2
536,4244584,random-100,10000,10,20,10,0,3,1,3
537,4252503,random-100,10000,10,20,10,0,4,1,4
538,4260422,random-100,10000,10,20,10,0,2,1,2
539,4268341,random-100,10000,10,20,10,0,4,1,4
540,4276260,random-100,10000,10,20,10,0,4,1,4
541,4284179,random-100,10000,10,20,10,0,3,1,3
542,4292098,random-100,10000,10,20,10,0,2,1,2
543,4300017,random-100,10000,10,20,10,0,2,1,2
544,4307936,random-100,10000,10,20,10,0,3,1,3
545,4315855,random-100,10000,10,20,10,0,3,1,3
546,4323774,random-100,10000,10,20,10,0,2,1,2
547,4331693,random-100,10000,10,20,10,0,3,1,3
548,4339612,random-100,10000,10,20,10,0,3,1,3
549,4347531,random-100,10000,10,20,10,0,4,1,4
550,4355450,random-100,10000,10,20,10,0,3,1,3
551,4363369,random-100,10000,10,20,10,0,3,1,3
552,4371288,random-100,10000,10,20,10,0,2,1,2
553,4379207,random-100,10000,10,20,10,0,3,1,3
554,4387126,random-100,10000,10,20,10,0,3,1,3
555,4395045,random-100,10000,10,20,10,0,3,1,3
556,4402964,random-100,10000,10,20,10,0,4,1,4
557,4410883,random-100,10000,10,20,10,0,4,1,4
558,4418802,random-100,10000,10,20,10,0,3,1,3
559,4426721,random-100,10000,10,20,10,0,3,1,3
560,4434640,random-100,10000,10,20,10,0,3,1,3
561,4442559,random-100,10000,10,20,10,0,3,1,3
562,4450478,random-100,10000,10,20,10,0,3,1,3
563,4458397,random-100,10000,10,20,10,0,2,1,2
564,4466316,random-100,10000,10,20,10,0,3,1,3
565,4474235,random-100,10000,10,20,10,0,3,1,3
566,4482154,random-100,10000,10,20,10,0,2,1,2
567,4490073,random-100,10000,10,20,10,0,3,1,3
568,4497992,random-100,10000,10,20,10,0,3,1,3
569,4505911,random-100,10000,10,20,10,0,3,1,3
570,4513830,random-100,10000,10,20,10,0,3,1,3
571,4521749,random-100,10000,10,20,10,0,3,1,3
572,4529668,random-100,10000,10,20,10,0,4,1,4
573,4537587,random-100,10000,10,20,10,0,3,1,3
574,4545506,random-100,10000,10,20,10,0,3,1,3
575,4553425,random-100,10000,10,20,10,0,2,1,2
576,4561344,random-100,10000,10,20,10,0,4,1,4
577,4569263,random-100,10000,10,20,10,0,3,1,3
578,4577182,random-100,10000,10,20,10,0,4,1,4
579,4585101,random-100,10000,10,20,10,0,3,1,3
580,4593020,random-100,10000,10,20,10,0,3,1,3
581,4600939,random-100,10000,10,20,10,0,2,1,2
582,4608858,random-100,10000,10,20,10,0,2,1,2
583,4616777,random-100,10000,10,20,10,0,4,1,4
584,4624696,random-100,10000,10,20,10,0,3,1,3
585,4632615,random-100,10000,10,20,10,0,3,1,3
586,4640534,random-100,10000,10,20,10,0,3,1,3
587,4648453,random-100,10000,10,20,10,0,3,1,3
588,4656372,random-100,10000,10,20,10,0,2,1,2
589,4664291,random-100,10000,10,20,10,0,4,1,4
590,4672210,random-100,10000,10,20,10,0,3,1,3
591,4680129,random-100,10000,10,20,10,0,3,1,3
592,4688048,random-100,10000,10,20,10,0,3,1,3
593,4695967,random-100,10000,10,20,10,0,2,1,2
594,4703886,random-100,10000,10,20,10,0,4,1,4
595,4711805,random-100,10000,10,20,10,0,2,1,2
596,4719724,random-100,10000,10,20,10,0,3,1,3
597,4727643,random-100,10000,10,20,10,0,4,1,4
598,4735562,random-100,10000,10,20,10,0,3,1,3
599,4743481,random-100,10000,10,20,10,0,2,1,2
600,4751400,random-100,10000,10,50,10,0,2,1,2
601,4759319,random-100,10000,10,50,10,0,2,1,2
602,4767238,random-100,10000,10,50,10,0,2,1,2
603,4775157,random-100,10000,10,50,10,0,1,1,1
604,4783076,random-100,10000,10,50,10,0,3,1,3
605,4790995,random-100,10000,10,50,10,0,2,1,2
606,4798914,random-100,10000,10,50,10,0,3,1,3
607,4806833,random-100,10000,10,50,10,0,3,1,3
608,4814752,random-100,10000,10,50,10,0,2,1,2
609,4822671,random-100,10000,10,50,10,0,3,1,3
610,4830590,random-100,10000,10,50,10,0,2,1,2
611,4838509,random-100,10000,10,50,10,0,3,1,3
612,4846428,random-100,10000,10,50,10,0,2,1,2
613,4854347,random-100,10000,10,50,10,0,3,1,3
614,4862266,random-100,10000,10,50,10,0,3,1,3
615,4870185,random-100,10000,10,50,10,0,2,1,2
616,4878104,random-100,10000,10,50,10,0,2,1,2
617,4886023,random-100,10000,10,50,10,0,3,1,3
618,4893942,random-100,10000,10,50,10,0,3,1,3
619,4901861,random-100,10000,10,50,10,0,3,1,3
620,4909780,random-100,10000,10,50,10,0,2,1,2
621,4917699,random-100,10000,10,50,10,0,2,1,2
622,4925618,random-100,10000,10,50,10,0,3,1,3
623,4933537,random-100,10000,10,50,10,0,2,1,2
624,4941456,random-100,10000,10,50,10,0,3,1,3
625,4949375,random-100,10000,10,50,10,0,3,1,3
626,4957294,random-100,10000,10,50,10,0,3,1,3
627,4965213,random-100,10000,10,50,10,0,2,1,2
628,4973132,random-100,10000,10,50,10,0,2,1,2
629,4981051,random-100,10000,10,50,10,0,2,1,2
630,4988970,random-100,10000,10,50,10,0,3,1,3
631,4996889,random-100,10000,10,50,10,0,3,1,3
632,5004808,random-100,10000,10,50,10,0,3,1,3
633,5012727,random-100,10000,10,50,10,0,3,1,3
634,5020646,random-100,10000,10,50,10,0,2,1,2
635,5028565,random-100,10000,10,50,10,0,3,1,3
636,5036484,random-100,10000,10,50,10,0,2,1,2
637,5044403,random-100,10000,10,50,10,0,3,1,3
638,5052322,random-100,10000,10,50,10,0,3,1,3
639,5060241,random-100,10000,10,50,10,0,3,1,3
640,5068160,random-100,10000,10,50,10,0,2,1,2
641,5076079,random-100,10000,10,50,10,0,3,1,3
642,5083998,random-100,10000,10,50,10,0,3,1,3
643,5091917,random-100,10000,10,50,10,0,3,1,3
644,5099836,random-100,10000,10,50,10,0,3,1,3
645,5107755,random-100,10000,10,50,10,0,3,1,3
646,5115674,random-100,10000,10,50,10,0,2,1,2
647,5123593,random-100,10000,10,50,10,0,3,1,3
648,5131512,random-100,10000,10,50,10,0,3,1,3
649,5139431,random-100,10000,10,50,10,0,3,1,3
650,5147350,random-100,10000,10,50,10,0,3,1,3
651,5155269,random-100,10000,10,50,10,0,3,1,3
652,5163188,random-100,10000,10,50,10,0,2,1,2
653,5171107,random-100,10000,10,50,10,0,2,1,2
654,5179026,random-100,10000,10,50,10,0,3,1,3
655,5186945,random-100,10000,10,50,10,0,2,1,2
656,5194864,random-100,10000,10,50,10,0,3,1,3
657,5202783,random-100,10000,10,50,10,0,2,1,2
658,5210702,random-100,10000,10,50,10,0,2,1,2
659,5218621,random-100,10000,10,50,10,0,3,1,3
660,5226540,random-100,10000,10,50,10,0,3,1,3
661,5234459,random-100,10000,10,50,10,0,3,1,3
662,5242378,random-100,10000,10,50,10,0,2,1,2
663,5250297,random-100,10000,10,50,10,0,3,1,3
664,5258216,random-100,10000,10,50,10,0,3,1,3
665,5266135,random-100,10000,10,50,10,0,3,1,3
666,5274054,random-100,10000,10,50,10,0,3,1,3
667,5281973,random-100,10000,10,50,10,0,2,1,2
668,5289892,random-100,10000,10,50,10,0,2,1,2
669,5297811,random-100,10000,10,50,10,0,2,1,2
670,5305730,random-100,10000,10,50,10,0,2,1,2
671,5313649,random-100,10000,10,50,10,0,3,1,3
672,5321568,random-100,10000,10,50,10,0,3,1,3
673,5329487,random-100,10000,10,50,10,0,3,1,3
674,5337406,random-100,10000,10,50,10,0,3,1,3
675,5345325,random-100,10000,10,50,10,0,3,1,3
676,5353244,random-100,10000,10,50,10,0,2,1,2
677,5361163,random-100,10000,10,50,10,0,2,1,2
678,5369082,random-100,10000,10,50,10,0,3,1,3
679,5377001,random-100,10000,10,50,10,0,3,1,3
680,5384920,random-100,10000,10,50,10,0,3,1,3
681,5392839,random-100,10000,10,50,10,0,2,1,2
682,5400758,random-100,10000,10,50,10,0,3,1,3
683,5408677,random-100,10000,10,50,10,0,2,1,2
684,5416596,random-100,10000,10,50,10,0,2,1,2
685,5424515,random-100,10000,10,50,10,0,3,1,3
686,5432434,random-100,10000,10,50,10,0,3,1,3
687,5440353,random-100,10000,10,50,10,0,3,1,3
688,5448272,random-100,10000,10,50,10,0,3,1,3
689,5456191,random-100,10000,10,50,10,0,2,1,2
690,5464110,random-100,10000,10,50,10,0,3,1,3
691,5472029,random-100,10000,10,50,10,0,2,1,2
692,5479948,random-100,10000,10,50,10,0,2,1,2
693,5487867,random-100,10000,10,50,10,0,2,1,2
694,5495786,random-100,10000,10,50,10,0,3,1,3
695,5503705,random-100,10000,10,50,10,0,2,1,2
696,5511624,random-100,10000,10,50,10,0,3,1,3
697,5519543,random-100,10000,10,50,10,0,3,1,3
698,5527462,random-100,10000,10,50,10,0,2,1,2
699,5535381,random-100,10000,10,50,10,0,2,1,2
700,5543300,random-100,10000,10,100,10,0,2,1,2
701,5551219,random-100,10000,10,100,10,0,2,1,2
702,5559138,random-100,10000,10,100,10,0,2,1,2
703,5567057,random-100,10000,10,100,10,0,2,1,2
704,5574976,random-100,10000,10,100,10,0,2,1,2
705,5582895,random-100,10000,10,100,10,0,2,1,2
706,5590814,random-100,10000,10,100,10,0,2,1,2
707,5598733,random-100,10000,10,100,10,0,2,1,2
708,5606652,random-100,10000,10,100,10,0,2,1,2
709,5614571,random-100,10000,10,100,10,0,2,1,2
710,5622490,random-100,10000,10,100,10,0,2,1,2
711,5630409,random-100,10000,10,100,10,0,3,1,3
712,5638328,random-100,10000,10,100,10,0,3,1,3
713,5646247,random-100,10000,10,100,10,0,3,1,3
714,5654166,random-100,10000,10,100,10,0,2,1,2
715,5662085,random-100,10000,10,100,10,0,2,1,2
716,5670004,random-100,10000,10,100,10,0,2,1,2
717,5677923,random-100,10000,10,100,10,0,3,1,3
718,5685842,random-100,10000,10,100,10,0,3,1,3
719,5693761,random-100,10000,10,100,10,0,2,1,2
720,5701680,random-100,10000,10,100,10,0,2,1,2
721,5709599,random-100,10000,10,100,10,0,2,1,2
722,5717518,random-100,10000,10,100,10,0,2,1,2
723,5725437,random-100,10000,10,100,10,0,3,1,3
724,5733356,random-100,10000,10,100,10,0,3,1,3
725,5741275,random-100,10000,10,100,10,0,2,1,2
726,5749194,random-100,10000,10,100,10,0,3,1,3
727,5757113,random-100,10000,10,100,10,0,2,1,2
728,5765032,random-100,10000,10,100,10,0,3,1,3
729,5772951,random-100,10000,10,100,10,0,2,1,2
730,5780870,random-100,10000,10,100,10,0,2,1,2
731,5788789,random-100,10000,10,100,10,0,3,1,3
732,5796708,random-100,10000,10,100,10,0,3,1,3
733,5804627,random-100,10000,10,100,10,0,2,1,2
734,5812546,random-100,10000,10,100,10,0,2,1,2
735,5820465,random-100,10000,10,100,10,0,3,1,3
736,5828384,random-100,10000,10,100,10,0,3,1,3
737,5836303,random-100,10000,10,100,10,0,3,1,3
738,5844222,random-100,10000,10,100,10,0,3,1,3
739,5852141,random-100,10000,10,100,10,0,2,1,2
740,5860060,random-100,10000,10,100,10,0,2,1,2
741,5867979,random-100,10000,10,100,10,0,3,1,3
742,5875898,random-100,10000,10,100,10,0,2,1,2
743,5883817,random-100,10000,10,100,10,0,2,1,2
744,5891736,random-100,10000,10,100,10,0,2,1,2
745,5899655,random-100,10000,10,100,10,0,2,1,2
746,5907574,random-100,10000,10,100,10,0,2,1,2
747,5915493,random-100,10000,10,100,10,0,2,1,2
748,5923412,random-100,10000,10,100,10,0,3,1,3
749,5931331,random-100,10000,10,100,10,0,2,1,2
750,5939250,random-100,10000,10,100,10,0,3,1,3
751,5947169,random-100,10000,10,100,10,0,2,1,2
752,5955088,random-100,10000,10,100,10,0,2,1,2
753,5963007,random-100,10000,10,100,10,0,3,1,3
754,5970926,random-100,10000,10,100,10,0,2,1,2
755,5978845,random-100,10000,10,100,10,0,2,1,2
756,5986764,random-100,10000,10,100,10,0,2,1,2
757,5994683,random-100,10000,10,100,10,0,2,1,2
758,6002602,random-100,10000,10,100,10,0,2,1,2
759,6010521,random-100,10000,10,100,10,0,2,1,2
760,6018440,random-100,10000,10,100,10,0,2,1,2
761,6026359,random-100,10000,10,100,10,0,2,1,2
762,6034278,random-100,10000,10,100,10,0,2,1,2
763,6042197,random-100,10000,10,100,10,0,2,1,2
764,6050116,random-100,10000,10,100,10,0,2,1,2
765,6058035,random-100,10000,10,100,10,0,3,1,3
766,6065954,random-100,10000,10,100,10,0,3,1,3
767,6073873,random-100,10000,10,100,10,0,2,1,2
768,6081792,random-100,10000,10,100,10,0,3,1,3
769,6089711,random-100,10000,10,100,10,0,2,1,2
770,6097630,random-100,10000,10,100,10,0,2,1,2
771,6105549,random-100,10000,10,100,10,0,2,1,2
772,6113468,random-100,10000,10,100,10,0,3,1,3
773,6121387,random-100,10000,10,100,10,0,2,1,2
774,6129306,random-100,10000,10,100,10,0,3,1,3
775,6137225,random-100,10000,10,100,10,0,2,1,2
776,6145144,random-100,10000,10,100,10,0,2,1,2
777,6153063,random-100,10000,10,100,10,0,2,1,2
778,6160982,random-100,10000,10,100,10,0,2,1,2
779,6168901,random-100,10000,10,100,10,0,3,1,3
780,6176820,random-100,10000,10,100,10,0,2,1,2
781,6184739,random-100,10000,10,100,10,0,3,1,3
782,6192658,random-100,10000,10,100,10,0,2,1,2
783,6200577,random-100,10000,10,100,10,0,3,1,3
784,6208496,random-100,10000,10,100,10,0,2,1,2
785,6216415,random-100,10000,10,100,10,0,2,1,2
786,6224334,random-100,10000,10,100,10,0,2,1,2
787,6232253,random-100,10000,10,100,10,0,1,1,1
788,6240172,random-100,10000,10,100,10,0,3,1,3
789,6248091,random-100,10000,10,100,10,0,3,1,3
790,6256010,random-100,10000,10,100,10,0,2,1,2
791,6263929,random-100,10000,10,100,10,0,2,1,2
792,6271848,random-100,10000,10,100,10,0,3,1,3
793,6279767,random-100,10000,10,100,10,0,2,1,2
794,6287686,random-100,10000,10,100,10,0,3,1,3
795,6295605,random-100,10000,10,100,10,0,3,1,3
796,6303524,random-100,10000,10,100,10,0,3,1,3
797,6311443,random-100,10000,10,100,10,0,2,1,2
798,6319362,random-100,10000,10,100,10,0,2,1,2
799,6327281,random-100,10000,10,100,10,0,2,1,2
800,6335200,random-100,10000,10,200,10,0,2,1,2
801,6343119,random-100,10000,10,200,10,0,2,1,2
802,6351038,random-100,10000,10,200,10,0,2,1,2
803,6358957,random-100,10000,10,200,10,0,2,1,2
804,6366876,random-100,10000,10,200,10,0,2,1,2
805,6374795,random-100,10000,10,200,10,0,2,1,2
806,6382714,random-100,10000,10,200,10,0,2,1,2
807,6390633,random-100,10000,10,200,10,0,3,1,3
808,6398552,random-100,10000,10,200,10,0,3,1,3
809,6406471,random-100,10000,10,200,10,0,3,1,3
810,6414390,random-100,10000,10,200,10,0,2,1,2
811,6422309,random-100,10000,10,200,10,0,2,1,2
812,6430228,random-100,10000,10,200,10,0,3,1,3
813,6438147,random-100,10000,10,200,10,0,2,1,2
814,6446066,random-100,10000,10,200,10,0,3,1,3
815,6453985,random-100,10000,10,200,10,0,2,1,2
816,6461904,random-100,10000,10,200,10,0,3,1,3
817,6469823,random-100,10000,10,200,10,0,2,1,2
818,6477742,random-100,10000,10,200,10,0,3,1,3
819,6485661,random-100,10000,10,200,10,0,3,1,3
820,6493580,random-100,10000,10,200,10,0,2,1,2
821,6501499,random-100,10000,10,200,10,0,3,1,3
822,6509418,random-100,10000,10,200,10,0,2,1,2
823,6517337,random-100,10000,10,200,10,0,2,1,2
824,6525256,random-100,10000,10,200,10,0,2,1,2
825,6533175,random-100,10000,10,200,10,0,2,1,2
826,6541094,random-100,10000,10,200,10,0,2,1,2
827,6549013,random-100,10000,10,200,10,0,2,1,2
828,6556932,random-100,10000,10,200,10,0,2,1,2
829,6564851,random-100,10000,10,200,10,0,2,1,2
830,6572770,random-100,10000,10,200,10,0,3,1,3
831,6580689,random-100,10000,10,200,10,0,2,1,2
832,6588608,random-100,10000,10,200,10,0,2,1,2
833,6596527,random-100,10000,10,200,10,0,3,1,3
834,6604446,random-100,10000,10,200,10,0,2,1,2
835,6612365,random-100,10000,10,200,10,0,2,1,2
836,6620284,random-100,10000,10,200,10,0,3,1,3
837,6628203,random-100,10000,10,200,10,0,3,1,3
838,6636122,random-100,10000,10,200,10,0,2,1,2
839,6644041,random-100,10000,10,200,10,0,2,1,2
840,6651960,random-100,10000,10,200,10,0,2,1,2
841,6659879,random-100,10000,10,200,10,0,2,1,2
842,6667798,random-100,10000,10,200,10,0,2,1,2
843,6675717,random-100,10000,10,200,10,0,2,1,2
844,6683636,random-100,10000,10,200,10,0,3,1,3
845,6691555,random-100,10000,10,200,10,0,3,1,3
846,6699474,random-100,10000,10,200,10,0,2,1,2
847,6707393,random-100,10000,10,200,10,0,3,1,3
848,6715312,random-100,10000,10,200,10,0,2,1,2
849,6723231,random-100,10000,10,200,10,0,2,1,2
850,6731150,random-100,10000,10,200,10,0,2,1,2
851,6739069,random-100,10000,10,200,10,0,2,1,2
852,6746988,random-100,10000,10,200,10,0,3,1,3
853,6754907,random-100,10000,10,200,10,0,2,1,2
854,6762826,random-100,10000,10,200,10,0,2,1,2
855,6770745,random-100,10000,10,200,10,0,3,1,3
856,6778664,random-100,10000,10,200,10,0,3,1,3
857,6786583,random-100,10000,10,200,10,0,2,1,2
858,6794502,random-100,10000,10,200,10,0,3,1,3
859,6802421,random-100,10000,10,200,10,0,2,1,2
860,6810340,random-100,10000,10,200,10,0,2,1,2
861,6818259,random-100,10000,10,200,10,0,2,1,2
862,6826178,random-100,10000,10,200,10,0,3,1,3
863,6834097,random-100,10000,10,200,10,0,2,1,2
864,6842016,random-100,10000,10,200,10,0,2,1,2
865,6849935,random-100,10000,10,200,10,0,3,1,3
866,6857854,random-100,10000,10,200,10,0,2,1,2
867,6865773,random-100,10000,10,200,10,0,3,1,3
868,6873692,random-100,10000,10,200,10,0,2,1,2
869,6881611,random-100,10000,10,200,10,0,2,1,2
870,6889530,random-100,10000,10,200,10,0,3,1,3
871,6897449,random-100,10000,10,200,10,0,2,1,2
872,6905368,random-100,10000,10,200,10,0,2,1,2
873,6913287,random-100,10000,10,200,10,0,2,1,2
874,6921206,random-100,10000,10,200,10,0,2,1,2
875,6929125,random-100,10000,10,200,10,0,2,1,2
876,6937044,random-100,10000,10,200,10,0,2,1,2
877,6944963,random-100,10000,10,200,10,0,2,1,2
878,6952882,random-100,10000,10,200,10,0,2,1,2
879,6960801,random-100,10000,10,200,10,0,2,1,2
880,6968720,random-100,10000,10,200,10,0,2,1,2
881,6976639,random-100,10000,10,200,10,0,2,1,2
882,6984558,random-100,10000,10,200,10,0,3,1,3
883,6992477,random-100,10000,10,200,10,0,2,1,2
884,7000396,random-100,10000,10,200,10,0,2,1,2
885,7008315,random-100,10000,10,200,10,0,3,1,3
886,7016234,random-100,10000,10,200,10,0,3,1,3
887,7024153,random-100,10000,10,200,10,0,3,1,3
888,7032072,random-100,10000,10,200,10,0,2,1,2
889,7039991,random-100,10000,10,200,10,0,2,1,2
890,7047910,random-100,10000,10,200,10,0,2,1,2
891,7055829,random-100,10000,10,200,10,0,2,1,2
892,7063748,random-100,10000,10,200,10,0,2,1,2
893,7071667,random-100,10000,10,200,10,0,2,1,2
894,7079586,random-100,10000,10,200,10,0,3,1,3
895,7087505,random-100,10000,10,200,10,0,2,1,2
896,7095424,random-100,10000,10,200,10,0,2,1,2
897,7103343,random-100,10000,10,200,10,0,2,1,2
898,7111262,random-100,10000,10,200,10,0,2,1,2
899,7119181,random-100,10000,10,200,10,0,3,1,3
900,7127100,random-100,10000,10,500,10,0,2,1,2
901,7135019,random-100,10000,10,500,10,0,2,1,2
902,7142938,random-100,10000,10,500,10,0,3,1,3
903,7150857,random-100,10000,10,500,10,0,3,1,3
904,7158776,random-100,10000,10,500,10,0,2,1,2
905,7166695,random-100,10000,10,500,10,0,3,1,3
906,7174614,random-100,10000,10,500,10,0,2,1,2
907,7182533,random-100,10000,10,500,10,0,2,1,2
908,7190452,random-100,10000,10,500,10,0,2,1,2
909,7198371,random-100,10000,10,500,10,0,3,1,3
910,7206290,random-100,10000,10,500,10,0,2,1,2
911,7214209,random-100,10000,10,500,10,0,3,1,3
912,7222128,random-100,10000,10,500,10,0,2,1,2
913,7230047,random-100,10000,10,500,10,0,2,1,2
914,7237966,random-100,10000,10,500,10,0,2,1,2
915,7245885,random-100,10000,10,500,10,0,2,1,2
916,7253804,random-100,10000,10,500,10,0,2,1,2
917,7261723,random-100,10000,10,500,10,0,2,1,2
918,7269642,random-100,10000,10,500,10,0,3,1,3
919,7277561,random-100,10000,10,500,10,0,2,1,2
920,7285480,random-100,10000,10,500,10,0,2,1,2
921,7293399,random-100,10000,10,500,10,0,3,1,3
922,7301318,random-100,10000,10,500,10,0,2,1,2
923,7309237,random-100,10000,10,500,10,0,3,1,3
924,7317156,random-100,10000,10,500,10,0,2,1,2
925,7325075,random-100,10000,10,500,10,0,3,1,3
926,7332994,random-100,10000,10,500,10,0,2,1,2
927,7340913,random-100,10000,10,500,10,0,2,1,2
928,7348832,random-100,10000,10,500,10,0,2,1,2
929,7356751,random-100,10000,10,500,10,0,2,1,2
930,7364670,random-100,10000,10,500,10,0,2,1,2
931,7372589,random-100,10000,10,500,10,0,2,1,2
932,7380508,random-100,10000,10,500,10,0,2,1,2
933,7388427,random-100,10000,10,500,10,0,2,1,2
934,7396346,random-100,10000,10,500,10,0,2,1,2
935,7404265,random-100,10000,10,500,10,0,3,1,3
936,7412184,random-100,10000,10,500,10,0,2,1,2
937,7420103,random-100,10000,10,500,10,0,3,1,3
938,7428022,random-100,10000,10,500,10,0,3,1,3
939,7435941,random-100,10000,10,500,10,0,2,1,2
940,7443860,random-100,10000,10,500,10,0,2,1,2
941,7451779,random-100,10000,10,500,10,0,2,1,2
942,7459698,random-100,10000,10,500,10,0,2,1,2
943,7467617,random-100,10000,10,500,10,0,2,1,2
944,7475536,random-100,10000,10,500,10,0,2,1,2
945,7483455,random-100,10000,10,500,10,0,2,1,2
946,7491374,random-100,10000,10,500,10,0,3,1,3
947,7499293,random-100,10000,10,500,10,0,3,1,3
948,7507212,random-100,10000,10,500,10,0,2,1,2
949,7515131,random-100,10000,10,500,10,0,2,1,2
950,7523050,random-100,10000,10,500,10,0,3,1,3
951,7530969,random-100,10000,10,500,10,0,2,1,2
952,7538888,random-100,10000,10,500,10,0,2,1,2
953,7546807,random-100,10000,10,500,10,0,2,1,2
954,7554726,random-100,10000,10,500,10,0,2,1,2
955,7562645,random-100,10000,10,500,10,0,2,1,2
956,7570564,random-100,10000,10,500,10,0,3,1,3
957,7578483,random-100,10000,10,500,10,0,3,1,3
958,7586402,random-100,10000,10,500,10,0,2,1,2
959,7594321,random-100,10000,10,500,10,0,2,1,2
960,7602240,random-100,10000,10,500,10,0,3,1,3
961,7610159,random-100,10000,10,500,10,0,2,1,2
962,7618078,random-100,10000,10,500,10,0,3,1,3
963,7625997,random-100,10000,10,500,10,0,2,1,2
964,7633916,random-100,10000,10,500,10,0,2,1,2
965,7641835,random-100,10000,10,500,10,0,2,1,2
966,7649754,random-100,10000,10,500,10,0,2,1,2
967,7657673,random-100,10000,10,500,10,0,3,1,3
968,7665592,random-100,10000,10,500,10,0,3,1,3
969,7673511,random-100,10000,10,500,10,0,2,1,2
970,7681430,random-100,10000,10,500,10,0,2,1,2
971,7689349,random-100,10000,10,500,10,0,3,1,3
972,7697268,random-100,10000,10,500,10,0,2,1,2
973,7705187,random-100,10000,10,500,10,0,2,1,2
974,7713106,random-100,10000,10,500,10,0,2,1,2
975,7721025,random-100,10000,10,500,10,0,2,1,2
976,7728944,random-100,10000,10,500,10,0,2,1,2
977,7736863,random-100,10000,10,500,10,0,2,1,2
978,7744782,random-100,10000,10,500,10,0,2,1,2
979,7752701,random-100,10000,10,500,10,0,2,1,2
980,7760620,random-100,10000,10,500,10,0,2,1,2
981,7768539,random-100,10000,10,500,10,0,2,1,2
982,7776458,random-100,10000,10,500,10,0,3,1,3
983,7784377,random-100,10000,10,500,10,0,3,1,3
984,7792296,random-100,10000,10,500,10,0,2,1,2
985,7800215,random-100,10000,10,500,10,0,2,1,2
986,7808134,random-100,10000,10,500,10,0,2,1,2
987,7816053,random-100,10000,10,500,10,0,2,1,2
988,7823972,random-100,10000,10,500,10,0,3,1,3
989,7831891,random-100,10000,10,500,10,0,2,1,2
990,7839810,random-100,10000,10,500,10,0,2,1,2
