trial_id,seed,pass_rate,sample_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error
187,688953,0.05,100,50,46,39.00,54.00,15.00,true,0.080000
187,688953,0.05,200,50,46,40.00,52.00,12.00,true,0.080000
187,688953,0.05,500,50,47,43.00,51.00,8.00,true,0.060000
188,696872,0.05,1,50,68,43.00,107.00,64.00,true,0.360000
188,696872,0.05,5,50,57,38.00,85.00,47.00,true,0.140000
188,696872,0.05,10,50,67,47.00,95.00,48.00,true,0.340000
188,696872,0.05,25,50,65,49.00,85.00,36.00,true,0.300000
188,696872,0.05,50,50,65,53.00,80.00,27.00,false,0.300000
188,696872,0.05,100,50,63,53.00,73.00,20.00,false,0.260000
188,696872,0.05,200,50,56,50.00,63.00,13.00,true,0.120000
188,696872,0.05,500,50,52,48.00,56.00,8.00,true,0.040000
189,704791,0.05,1,50,95,61.00,149.00,88.00,false,0.900000
189,704791,0.05,5,50,81,55.00,120.00,65.00,false,0.620000
189,704791,0.05,10,50,78,56.00,111.00,55.00,false,0.560000
189,704791,0.05,25,50,67,51.00,88.00,37.00,false,0.340000
189,704791,0.05,50,50,53,43.00,66.00,23.00,true,0.060000
189,704791,0.05,100,50,48,41.00,56.00,15.00,true,0.040000
189,704791,0.05,200,50,48,43.00,54.00,11.00,true,0.040000
189,704791,0.05,500,50,51,47.00,55.00,8.00,true,0.020000
190,712710,0.05,1,50,82,52.00,129.00,77.00,false,0.640000
190,712710,0.05,5,50,55,37.00,83.00,46.00,true,0.100000
190,712710,0.05,10,50,50,35.00,71.00,36.00,true,0.000000
190,712710,0.05,25,50,44,33.00,58.00,25.00,true,0.120000
190,712710,0.05,50,50,47,38.00,58.00,20.00,true,0.060000
190,712710,0.05,100,50,52,44.00,61.00,17.00,true,0.040000
190,712710,0.05,200,50,50,45.00,57.00,12.00,true,0.000000
190,712710,0.05,500,50,50,46.00,55.00,9.00,true,0.000000
191,720629,0.05,1,50,95,61.00,149.00,88.00,false,0.900000
191,720629,0.05,5,50,96,65.00,142.00,77.00,false,0.920000
191,720629,0.05,10,50,96,68.00,135.00,67.00,false,0.920000
191,720629,0.05,25,50,62,47.00,82.00,35.00,true,0.240000
191,720629,0.05,50,50,56,45.00,69.00,24.00,true,0.120000
191,720629,0.05,100,50,50,42.00,59.00,17.00,true,0.000000
191,720629,0.05,200,50,50,45.00,57.00,12.00,true,0.000000
191,720629,0.05,500,50,48,44.00,52.00,8.00,true,0.040000
192,728548,0.05,1,50,90,58.00,142.00,84.00,false,0.800000
192,728548,0.05,5,50,69,47.00,103.00,56.00,true,0.380000
192,728548,0.05,10,50,56,39.00,80.00,41.00,true,0.120000
192,728548,0.05,25,50,56,42.00,73.00,31.00,true,0.120000
192,728548,0.05,50,50,54,44.00,67.00,23.00,true,0.080000
192,728548,0.05,100,50,52,44.00,61.00,17.00,true,0.040000
192,728548,0.05,200,50,55,49.00,62.00,13.00,true,0.100000
192,728548,0.05,500,50,51,47.00,55.00,8.00,true,0.020000
193,736467,0.05,1,50,83,53.00,131.00,78.00,false,0.660000
193,736467,0.05,5,50,73,49.00,108.00,59.00,true,0.460000
193,736467,0.05,10,50,75,53.00,107.00,54.00,false,0.500000
193,736467,0.05,25,50,62,47.00,81.00,34.00,true,0.240000
193,736467,0.05,50,50,50,41.00,62.00,21.00,true,0.000000
193,736467,0.05,100,50,52,44.00,61.00,17.00,true,0.040000
193,736467,0.05,200,50,51,45.00,57.00,12.00,true,0.020000
193,736467,0.05,500,50,49,46.00,54.00,8.00,true,0.020000
194,744386,0.05,1,50,88,57.00,139.00,82.00,false,0.760000
194,744386,0.05,5,50,68,46.00,102.00,56.00,true,0.360000
194,744386,0.05,10,50,71,50.00,101.00,51.00,true,0.420000
194,744386,0.05,25,50,57,43.00,75.00,32.00,true,0.140000
194,744386,0.05,50,50,60,49.00,74.00,25.00,true,0.200000
194,744386,0.05,100,50,50,43.00,59.00,16.00,true,0.000000
194,744386,0.05,200,50,52,46.00,59.00,13.00,true,0.040000
194,744386,0.05,500,50,52,48.00,56.00,8.00,true,0.040000
195,752305,0.05,1,50,83,53.00,130.00,77.00,false,0.660000
195,752305,0.05,5,50,76,51.00,113.00,62.00,false,0.520000
195,752305,0.05,10,50,74,52.00,105.00,53.00,false,0.480000
195,752305,0.05,25,50,57,44.00,76.00,32.00,true,0.140000
195,752305,0.05,50,50,49,39.00,61.00,22.00,true,0.020000
195,752305,0.05,100,50,47,40.00,56.00,16.00,true,0.060000
195,752305,0.05,200,50,51,45.00,57.00,12.00,true,0.020000
195,752305,0.05,500,50,51,47.00,55.00,8.00,true,0.020000
196,760224,0.05,1,50,83,53.00,131.00,78.00,false,0.660000
196,760224,0.05,5,50,87,59.00,129.00,70.00,false,0.740000
196,760224,0.05,10,50,58,41.00,83.00,42.00,true,0.160000
196,760224,0.05,25,50,57,43.00,75.00,32.00,true,0.140000
196,760224,0.05,50,50,55,45.00,68.00,23.00,true,0.100000
196,760224,0.05,100,50,59,51.00,70.00,19.00,false,0.180000
196,760224,0.05,200,50,57,51.00,65.00,14.00,false,0.140000
196,760224,0.05,500,50,58,53.00,63.00,10.00,false,0.160000
197,768143,0.05,1,50,93,60.00,146.00,86.00,false,0.860000
197,768143,0.05,5,50,75,51.00,111.00,60.00,false,0.500000
197,768143,0.05,10,50,73,52.00,104.00,52.00,false,0.460000
197,768143,0.05,25,50,63,48.00,83.00,35.00,true,0.260000
197,768143,0.05,50,50,65,53.00,80.00,27.00,false,0.300000
197,768143,0.05,100,50,52,44.00,61.00,17.00,true,0.040000
197,768143,0.05,200,50,55,49.00,62.00,13.00,true,0.100000
197,768143,0.05,500,50,52,48.00,56.00,8.00,true,0.040000
198,776062,0.05,1,50,91,58.00,143.00,85.00,false,0.820000
198,776062,0.05,5,50,67,45.00,100.00,55.00,true,0.340000
198,776062,0.05,10,50,69,49.00,98.00,49.00,true,0.380000
198,776062,0.05,25,50,77,59.00,101.00,42.00,false,0.540000
198,776062,0.05,50,50,65,52.00,80.00,28.00,false,0.300000
198,776062,0.05,100,50,58,49.00,68.00,19.00,true,0.160000
198,776062,0.05,200,50,56,50.00,63.00,13.00,true,0.120000
198,776062,0.05,500,50,51,47.00,55.00,8.00,true,0.020000
199,783981,0.05,1,50,95,61.00,149.00,88.00,false,0.900000
199,783981,0.05,5,50,100,68.00,148.00,80.00,false,1.000000
199,783981,0.05,10,50,104,74.00,147.00,73.00,false,1.080000
199,783981,0.05,25,50,78,60.00,102.00,42.00,false,0.560000
199,783981,0.05,50,50,58,47.00,71.00,24.00,true,0.160000
199,783981,0.05,100,50,55,47.00,65.00,18.00,true,0.100000
199,783981,0.05,200,50,58,52.00,66.00,14.00,false,0.160000
199,783981,0.05,500,50,55,51.00,60.00,9.00,false,0.100000
200,0,0.1,1,100,99,64.00,155.00,91.00,true,0.010000
200,0,0.1,5,100,93,63.00,138.00,75.00,true,0.070000
200,0,0.1,10,100,109,78.00,153.00,75.00,true,0.090000
200,0,0.1,25,100,113,87.00,147.00,60.00,true,0.130000
200,0,0.1,50,100,100,82.00,123.00,41.00,true,0.000000
200,0,0.1,100,100,97,83.00,113.00,30.00,true,0.030000
200,0,0.1,200,100,102,91.00,114.00,23.00,true,0.020000
200,0,0.1,500,100,105,97.00,113.00,16.00,true,0.050000
201,7919,0.1,1,100,95,61.00,149.00,88.00,true,0.050000
201,7919,0.1,5,100,98,66.00,144.00,78.00,true,0.020000
201,7919,0.1,10,100,115,82.00,161.00,79.00,true,0.150000
201,7919,0.1,25,100,93,71.00,121.00,50.00,true,0.070000
201,7919,0.1,50,100,92,75.00,113.00,38.00,true,0.080000
201,7919,0.1,100,100,97,83.00,113.00,30.00,true,0.030000
201,7919,0.1,200,100,99,89.00,111.00,22.00,true,0.010000
201,7919,0.1,500,100,101,94.00,109.00,15.00,true,0.010000
202,15838,0.1,1,100,94,61.00,148.00,87.00,true,0.060000
202,15838,0.1,5,100,92,62.00,136.00,74.00,true,0.080000
202,15838,0.1,10,100,98,69.00,137.00,68.00,true,0.020000
202,15838,0.1,25,100,103,79.00,133.00,54.00,true,0.030000
202,15838,0.1,50,100,104,85.00,127.00,42.00,true,0.040000
202,15838,0.1,100,100,103,88.00,120.00,32.00,true,0.030000
202,15838,0.1,200,100,104,93.00,116.00,23.00,true,0.040000
202,15838,0.1,500,100,104,97.00,112.00,15.00,true,0.040000
203,23757,0.1,1,100,94,61.00,148.00,87.00,true,0.060000
203,23757,0.1,5,100,79,54.00,118.00,64.00,true,0.210000
203,23757,0.1,10,100,87,62.00,123.00,61.00,true,0.130000
203,23757,0.1,25,100,102,79.00,133.00,54.00,true,0.020000
203,23757,0.1,50,100,97,79.00,119.00,40.00,true,0.030000
203,23757,0.1,100,100,100,86.00,117.00,31.00,true,0.000000
203,23757,0.1,200,100,104,93.00,116.00,23.00,true,0.040000
203,23757,0.1,500,100,100,92.00,107.00,15.00,true,0.000000
204,31676,0.1,1,100,100,64.00,156.00,92.00,true,0.000000
204,31676,0.1,5,100,99,67.00,147.00,80.00,true,0.010000
204,31676,0.1,10,100,95,67.00,133.00,66.00,true,0.050000
204,31676,0.1,25,100,99,76.00,129.00,53.00,true,0.010000
204,31676,0.1,50,100,88,71.00,108.00,37.00,true,0.120000
204,31676,0.1,100,100,89,76.00,104.00,28.00,true,0.110000
204,31676,0.1,200,100,94,84.00,105.00,21.00,true,0.060000
204,31676,0.1,500,100,96,89.00,104.00,15.00,true,0.040000
205,39595,0.1,1,100,92,59.00,145.00,86.00,true,0.080000
205,39595,0.1,5,100,115,78.00,169.00,91.00,true,0.150000
205,39595,0.1,10,100,127,91.00,178.00,87.00,true,0.270000
205,39595,0.1,25,100,111,85.00,144.00,59.00,true,0.110000
205,39595,0.1,50,100,109,89.00,133.00,44.00,true,0.090000
205,39595,0.1,100,100,104,89.00,121.00,32.00,true,0.040000
205,39595,0.1,200,100,101,90.00,113.00,23.00,true,0.010000
205,39595,0.1,500,100,95,88.00,102.00,14.00,true,0.050000
206,47514,0.1,1,100,95,61.00,149.00,88.00,true,0.050000
206,47514,0.1,5,100,90,61.00,134.00,73.00,true,0.100000
206,47514,0.1,10,100,100,71.00,140.00,69.00,true,0.000000
206,47514,0.1,25,100,90,69.00,118.00,49.00,true,0.100000
206,47514,0.1,50,100,92,75.00,113.00,38.00,true,0.080000
206,47514,0.1,100,100,91,78.00,106.00,28.00,true,0.090000
206,47514,0.1,200,100,90,81.00,101.00,20.00,true,0.100000
206,47514,0.1,500,100,100,92.00,107.00,15.00,true,0.000000
207,55433,0.1,1,100,88,56.00,138.00,82.00,true,0.120000
207,55433,0.1,5,100,81,55.00,120.00,65.00,true,0.190000
207,55433,0.1,10,100,71,51.00,101.00,50.00,true,0.290000
207,55433,0.1,25,100,85,65.00,111.00,46.00,true,0.150000
207,55433,0.1,50,100,89,72.00,109.00,37.00,true,0.110000
207,55433,0.1,100,100,90,77.00,104.00,27.00,true,0.100000
207,55433,0.1,200,100,96,86.00,107.00,21.00,true,0.040000
207,55433,0.1,500,100,96,90.00,104.00,14.00,true,0.040000
208,63352,0.1,1,100,76,49.00,120.00,71.00,true,0.240000
208,63352,0.1,5,100,72,48.00,107.00,59.00,true,0.280000
208,63352,0.1,10,100,84,60.00,119.00,59.00,true,0.160000
208,63352,0.1,25,100,85,65.00,111.00,46.00,true,0.150000
208,63352,0.1,50,100,109,89.00,134.00,45.00,true,0.090000
208,63352,0.1,100,100,104,90.00,121.00,31.00,true,0.040000
208,63352,0.1,200,100,97,87.00,109.00,22.00,true,0.030000
208,63352,0.1,500,100,104,96.00,111.00,15.00,true,0.040000
209,71271,0.1,1,100,81,52.00,127.00,75.00,true,0.190000
209,71271,0.1,5,100,84,57.00,125.00,68.00,true,0.160000
209,71271,0.1,10,100,97,69.00,137.00,68.00,true,0.030000
209,71271,0.1,25,100,80,62.00,105.00,43.00,true,0.200000
209,71271,0.1,50,100,85,69.00,104.00,35.00,true,0.150000
209,71271,0.1,100,100,94,80.00,109.00,29.00,true,0.060000
209,71271,0.1,200,100,92,82.00,103.00,21.00,true,0.080000
209,71271,0.1,500,100,96,89.00,104.00,15.00,true,0.040000
210,79190,0.1,1,100,96,62.00,150.00,88.00,true,0.040000
210,79190,0.1,5,100,120,82.00,176.00,94.00,true,0.200000
210,79190,0.1,10,100,121,86.00,169.00,83.00,true,0.210000
210,79190,0.1,25,100,109,84.00,142.00,58.00,true,0.090000
210,79190,0.1,50,100,111,90.00,135.00,45.00,true,0.110000
210,79190,0.1,100,100,100,86.00,116.00,30.00,true,0.000000
210,79190,0.1,200,100,110,98.00,123.00,25.00,true,0.100000
210,79190,0.1,500,100,97,90.00,105.00,15.00,true,0.030000
211,87109,0.1,1,100,88,56.00,138.00,82.00,true,0.120000
211,87109,0.1,5,100,85,57.00,126.00,69.00,true,0.150000
211,87109,0.1,10,100,87,62.00,123.00,61.00,true,0.130000
211,87109,0.1,25,100,97,74.00,126.00,52.00,true,0.030000
211,87109,0.1,50,100,91,74.00,112.00,38.00,true,0.090000
211,87109,0.1,100,100,90,77.00,105.00,28.00,true,0.100000
211,87109,0.1,200,100,94,84.00,105.00,21.00,true,0.060000
211,87109,0.1,500,100,94,87.00,101.00,14.00,true,0.060000
212,95028,0.1,1,100,92,59.00,145.00,86.00,true,0.080000
212,95028,0.1,5,100,104,71.00,153.00,82.00,true,0.040000
212,95028,0.1,10,100,117,83.00,163.00,80.00,true,0.170000
212,95028,0.1,25,100,122,94.00,157.00,63.00,true,0.220000
212,95028,0.1,50,100,128,104.00,156.00,52.00,false,0.280000
212,95028,0.1,100,100,112,97.00,131.00,34.00,true,0.120000
212,95028,0.1,200,100,111,100.00,125.00,25.00,true,0.110000
212,95028,0.1,500,100,110,103.00,119.00,16.00,false,0.100000
213,102947,0.1,1,100,94,60.00,147.00,87.00,true,0.060000
213,102947,0.1,5,100,88,60.00,130.00,70.00,true,0.120000
213,102947,0.1,10,100,85,61.00,121.00,60.00,true,0.150000
213,102947,0.1,25,100,91,70.00,118.00,48.00,true,0.090000
213,102947,0.1,50,100,98,80.00,120.00,40.00,true,0.020000
213,102947,0.1,100,100,94,81.00,110.00,29.00,true,0.060000
213,102947,0.1,200,100,95,85.00,106.00,21.00,true,0.050000
213,102947,0.1,500,100,101,94.00,109.00,15.00,true,0.010000
214,110866,0.1,1,100,82,52.00,129.00,77.00,true,0.180000
214,110866,0.1,5,100,82,55.00,121.00,66.00,true,0.180000
214,110866,0.1,10,100,72,51.00,102.00,51.00,true,0.280000
214,110866,0.1,25,100,82,63.00,107.00,44.00,true,0.180000
214,110866,0.1,50,100,97,79.00,119.00,40.00,true,0.030000
214,110866,0.1,100,100,109,94.00,127.00,33.00,true,0.090000
214,110866,0.1,200,100,103,92.00,116.00,24.00,true,0.030000
214,110866,0.1,500,100,104,96.00,112.00,16.00,true,0.040000
215,118785,0.1,1,100,97,62.00,151.00,89.00,true,0.030000
215,118785,0.1,5,100,104,71.00,153.00,82.00,true,0.040000
215,118785,0.1,10,100,98,70.00,138.00,68.00,true,0.020000
215,118785,0.1,25,100,98,75.00,127.00,52.00,true,0.020000
215,118785,0.1,50,100,110,90.00,135.00,45.00,true,0.100000
215,118785,0.1,100,100,107,92.00,124.00,32.00,true,0.070000
215,118785,0.1,200,100,98,88.00,110.00,22.00,true,0.020000
215,118785,0.1,500,100,100,93.00,107.00,14.00,true,0.000000
216,126704,0.1,1,100,99,64.00,155.00,91.00,true,0.010000
216,126704,0.1,5,100,115,78.00,169.00,91.00,true,0.150000
216,126704,0.1,10,100,132,94.00,184.00,90.00,true,0.320000
216,126704,0.1,25,100,116,89.00,150.00,61.00,true,0.160000
216,126704,0.1,50,100,112,92.00,137.00,45.00,true,0.120000
216,126704,0.1,100,100,103,88.00,120.00,32.00,true,0.030000
216,126704,0.1,200,100,108,97.00,121.00,24.00,true,0.080000
216,126704,0.1,500,100,103,95.00,111.00,16.00,true,0.030000
217,134623,0.1,1,100,100,64.00,156.00,92.00,true,0.000000
217,134623,0.1,5,100,99,67.00,146.00,79.00,true,0.010000
217,134623,0.1,10,100,114,81.00,160.00,79.00,true,0.140000
217,134623,0.1,25,100,110,85.00,143.00,58.00,true,0.100000
217,134623,0.1,50,100,106,86.00,129.00,43.00,true,0.060000
217,134623,0.1,100,100,106,91.00,123.00,32.00,true,0.060000
217,134623,0.1,200,100,106,95.00,119.00,24.00,true,0.060000
217,134623,0.1,500,100,103,95.00,111.00,16.00,true,0.030000
218,142542,0.1,1,100,100,64.00,156.00,92.00,true,0.000000
218,142542,0.1,5,100,91,62.00,135.00,73.00,true,0.090000
218,142542,0.1,10,100,76,54.00,108.00,54.00,true,0.240000
218,142542,0.1,25,100,92,71.00,120.00,49.00,true,0.080000
218,142542,0.1,50,100,94,77.00,116.00,39.00,true,0.060000
218,142542,0.1,100,100,100,86.00,117.00,31.00,true,0.000000
218,142542,0.1,200,100,98,88.00,110.00,22.00,true,0.020000
218,142542,0.1,500,100,100,93.00,108.00,15.00,true,0.000000
219,150461,0.1,1,100,98,63.00,153.00,90.00,true,0.020000
219,150461,0.1,5,100,102,69.00,150.00,81.00,true,0.020000
219,150461,0.1,10,100,111,79.00,156.00,77.00,true,0.110000
219,150461,0.1,25,100,105,81.00,137.00,56.00,true,0.050000
219,150461,0.1,50,100,93,75.00,114.00,39.00,true,0.070000
219,150461,0.1,100,100,103,89.00,120.00,31.00,true,0.030000
219,150461,0.1,200,100,106,95.00,119.00,24.00,true,0.060000
219,150461,0.1,500,100,105,98.00,113.00,15.00,true,0.050000
220,158380,0.1,1,100,97,62.00,151.00,89.00,true,0.030000
220,158380,0.1,5,100,96,65.00,142.00,77.00,true,0.040000
220,158380,0.1,10,100,86,61.00,121.00,60.00,true,0.140000
220,158380,0.1,25,100,89,69.00,116.00,47.00,true,0.110000
220,158380,0.1,50,100,94,76.00,115.00,39.00,true,0.060000
220,158380,0.1,100,100,103,89.00,120.00,31.00,true,0.030000
220,158380,0.1,200,100,105,94.00,118.00,24.00,true,0.050000
220,158380,0.1,500,100,101,94.00,109.00,15.00,true,0.010000
221,166299,0.1,1,100,98,63.00,153.00,90.00,true,0.020000
221,166299,0.1,5,100,98,67.00,145.00,78.00,true,0.020000
221,166299,0.1,10,100,90,64.00,127.00,63.00,true,0.100000
221,166299,0.1,25,100,98,75.00,127.00,52.00,true,0.020000
221,166299,0.1,50,100,90,73.00,110.00,37.00,true,0.100000
221,166299,0.1,100,100,96,82.00,112.00,30.00,true,0.040000
221,166299,0.1,200,100,92,82.00,103.00,21.00,true,0.080000
221,166299,0.1,500,100,98,91.00,106.00,15.00,true,0.020000
222,174218,0.1,1,100,97,62.00,151.00,89.00,true,0.030000
222,174218,0.1,5,100,105,71.00,154.00,83.00,true,0.050000
222,174218,0.1,10,100,125,89.00,174.00,85.00,true,0.250000
222,174218,0.1,25,100,137,106.00,177.00,71.00,false,0.370000
222,174218,0.1,50,100,124,102.00,152.00,50.00,false,0.240000
222,174218,0.1,100,100,102,87.00,119.00,32.00,true,0.020000
222,174218,0.1,200,100,103,92.00,115.00,23.00,true,0.030000
222,174218,0.1,500,100,97,90.00,105.00,15.00,true,0.030000
223,182137,0.1,1,100,98,63.00,153.00,90.00,true,0.020000
223,182137,0.1,5,100,101,69.00,149.00,80.00,true,0.010000
223,182137,0.1,10,100,83,59.00,117.00,58.00,true,0.170000
223,182137,0.1,25,100,91,70.00,118.00,48.00,true,0.090000
223,182137,0.1,50,100,103,84.00,126.00,42.00,true,0.030000
223,182137,0.1,100,100,101,87.00,118.00,31.00,true,0.010000
223,182137,0.1,200,100,99,88.00,111.00,23.00,true,0.010000
223,182137,0.1,500,100,99,92.00,106.00,14.00,true,0.010000
224,190056,0.1,1,100,94,60.00,147.00,87.00,true,0.060000
224,190056,0.1,5,100,97,66.00,143.00,77.00,true,0.030000
224,190056,0.1,10,100,79,56.00,112.00,56.00,true,0.210000
224,190056,0.1,25,100,75,57.00,98.00,41.00,false,0.250000
224,190056,0.1,50,100,88,72.00,108.00,36.00,true,0.120000
224,190056,0.1,100,100,98,84.00,114.00,30.00,true,0.020000
224,190056,0.1,200,100,97,87.00,109.00,22.00,true,0.030000
224,190056,0.1,500,100,102,95.00,110.00,15.00,true,0.020000
225,197975,0.1,1,100,91,58.00,143.00,85.00,true,0.090000
225,197975,0.1,5,100,100,68.00,148.00,80.00,true,0.000000
225,197975,0.1,10,100,101,72.00,142.00,70.00,true,0.010000
225,197975,0.1,25,100,113,87.00,146.00,59.00,true,0.130000
225,197975,0.1,50,100,106,86.00,129.00,43.00,true,0.060000
225,197975,0.1,100,100,106,91.00,123.00,32.00,true,0.060000
225,197975,0.1,200,100,110,98.00,123.00,25.00,true,0.100000
225,197975,0.1,500,100,106,98.00,114.00,16.00,true,0.060000
226,205894,0.1,1,100,97,62.00,151.00,89.00,true,0.030000
226,205894,0.1,5,100,97,66.00,143.00,77.00,true,0.030000
226,205894,0.1,10,100,97,69.00,136.00,67.00,true,0.030000
226,205894,0.1,25,100,96,74.00,125.00,51.00,true,0.040000
226,205894,0.1,50,100,97,79.00,119.00,40.00,true,0.030000
226,205894,0.1,100,100,108,93.00,126.00,33.00,true,0.080000
226,205894,0.1,200,100,108,97.00,121.00,24.00,true,0.080000
226,205894,0.1,500,100,101,94.00,109.00,15.00,true,0.010000
227,213813,0.1,1,100,99,64.00,155.00,91.00,true,0.010000
227,213813,0.1,5,100,95,65.00,141.00,76.00,true,0.050000
227,213813,0.1,10,100,108,77.00,151.00,74.00,true,0.080000
227,213813,0.1,25,100,93,71.00,121.00,50.00,true,0.070000
227,213813,0.1,50,100,90,73.00,110.00,37.00,true,0.100000
227,213813,0.1,100,100,89,77.00,104.00,27.00,true,0.110000
227,213813,0.1,200,100,93,83.00,105.00,22.00,true,0.070000
227,213813,0.1,500,100,96,89.00,103.00,14.00,true,0.040000
228,221732,0.1,1,100,100,64.00,156.00,92.00,true,0.000000
228,221732,0.1,5,100,113,77.00,165.00,88.00,true,0.130000
228,221732,0.1,10,100,127,90.00,177.00,87.00,true,0.270000
228,221732,0.1,25,100,125,96.00,162.00,66.00,true,0.250000
228,221732,0.1,50,100,121,99.00,148.00,49.00,true,0.210000
228,221732,0.1,100,100,119,102.00,138.00,36.00,false,0.190000
228,221732,0.1,200,100,101,91.00,113.00,22.00,true,0.010000
228,221732,0.1,500,100,96,89.00,104.00,15.00,true,0.040000
229,229651,0.1,1,100,85,55.00,134.00,79.00,true,0.150000
229,229651,0.1,5,100,76,51.00,113.00,62.00,true,0.240000
229,229651,0.1,10,100,81,57.00,114.00,57.00,true,0.190000
229,229651,0.1,25,100,94,73.00,123.00,50.00,true,0.060000
229,229651,0.1,50,100,83,67.00,102.00,35.00,true,0.170000
229,229651,0.1,100,100,93,79.00,108.00,29.00,true,0.070000
229,229651,0.1,200,100,106,95.00,119.00,24.00,true,0.060000
229,229651,0.1,500,100,102,95.00,110.00,15.00,true,0.020000
230,237570,0.1,1,100,88,56.00,138.00,82.00,true,0.120000
230,237570,0.1,5,100,98,66.00,144.00,78.00,true,0.020000
230,237570,0.1,10,100,96,68.00,136.00,68.00,true,0.040000
230,237570,0.1,25,100,95,73.00,123.00,50.00,true,0.050000
230,237570,0.1,50,100,101,82.00,124.00,42.00,true,0.010000
230,237570,0.1,100,100,97,83.00,113.00,30.00,true,0.030000
230,237570,0.1,200,100,96,85.00,107.00,22.00,true,0.040000
230,237570,0.1,500,100,100,93.00,107.00,14.00,true,0.000000
231,245489,0.1,1,100,88,56.00,138.00,82.00,true,0.120000
231,245489,0.1,5,100,85,57.00,126.00,69.00,true,0.150000
231,245489,0.1,10,100,86,61.00,121.00,60.00,true,0.140000
231,245489,0.1,25,100,97,75.00,127.00,52.00,true,0.030000
231,245489,0.1,50,100,104,84.00,127.00,43.00,true,0.040000
231,245489,0.1,100,100,99,85.00,116.00,31.00,true,0.010000
231,245489,0.1,200,100,98,87.00,109.00,22.00,true,0.020000
231,245489,0.1,500,100,98,91.00,106.00,15.00,true,0.020000
232,253408,0.1,1,100,98,63.00,153.00,90.00,true,0.020000
232,253408,0.1,5,100,97,66.00,143.00,77.00,true,0.030000
232,253408,0.1,10,100,93,66.00,132.00,66.00,true,0.070000
232,253408,0.1,25,100,94,72.00,122.00,50.00,true,0.060000
232,253408,0.1,50,100,93,76.00,114.00,38.00,true,0.070000
232,253408,0.1,100,100,110,94.00,128.00,34.00,true,0.100000
232,253408,0.1,200,100,106,95.00,119.00,24.00,true,0.060000
232,253408,0.1,500,100,100,93.00,108.00,15.00,true,0.000000
233,261327,0.1,1,100,95,61.00,149.00,88.00,true,0.050000
233,261327,0.1,5,100,82,56.00,122.00,66.00,true,0.180000
233,261327,0.1,10,100,99,70.00,139.00,69.00,true,0.010000
233,261327,0.1,25,100,86,66.00,112.00,46.00,true,0.140000
233,261327,0.1,50,100,88,72.00,108.00,36.00,true,0.120000
233,261327,0.1,100,100,93,79.00,108.00,29.00,true,0.070000
233,261327,0.1,200,100,92,82.00,103.00,21.00,true,0.080000
