trial_id,implementation,seed,chain_depth,filter_pass_rate,composite_pass_rate,estimated_size,actual_distinct_values,credible_interval_lower,credible_interval_upper,true_value_in_ci,relative_error,elapsed_micros
1592,legacy,12607048,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51829
1593,legacy,12614967,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51522
1594,legacy,12622886,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51426
1595,legacy,12630805,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51684
1596,legacy,12638724,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51475
1597,legacy,12646643,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51293
1598,legacy,12654562,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51678
1599,legacy,12662481,3,0.70,0.3430,1000,321,1000,1000,false,2.115265,51675
1600,legacy,12670400,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10703
1601,legacy,12678319,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10487
1602,legacy,12686238,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10499
1603,legacy,12694157,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10551
1604,legacy,12702076,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10694
1605,legacy,12709995,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10543
1606,legacy,12717914,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10672
1607,legacy,12725833,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10453
1608,legacy,12733752,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10738
1609,legacy,12741671,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10639
1610,legacy,12749590,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10476
1611,legacy,12757509,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10529
1612,legacy,12765428,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10461
1613,legacy,12773347,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10570
1614,legacy,12781266,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10630
1615,legacy,12789185,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10769
1616,legacy,12797104,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10782
1617,legacy,12805023,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10799
1618,legacy,12812942,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10711
1619,legacy,12820861,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10634
1620,legacy,12828780,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10659
1621,legacy,12836699,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10564
1622,legacy,12844618,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10574
1623,legacy,12852537,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10724
1624,legacy,12860456,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10600
1625,legacy,12868375,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10553
1626,legacy,12876294,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10698
1627,legacy,12884213,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10493
1628,legacy,12892132,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10536
1629,legacy,12900051,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10428
1630,legacy,12907970,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10519
1631,legacy,12915889,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10827
1632,legacy,12923808,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10449
1633,legacy,12931727,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10838
1634,legacy,12939646,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10447
1635,legacy,12947565,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10623
1636,legacy,12955484,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10623
1637,legacy,12963403,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10667
1638,legacy,12971322,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10605
1639,legacy,12979241,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10387
1640,legacy,12987160,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10505
1641,legacy,12995079,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10479
1642,legacy,13002998,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10578
1643,legacy,13010917,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10617
1644,legacy,13018836,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10622
1645,legacy,13026755,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10782
1646,legacy,13034674,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10515
1647,legacy,13042593,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10318
1648,legacy,13050512,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10770
1649,legacy,13058431,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10349
1650,legacy,13066350,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10446
1651,legacy,13074269,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10341
1652,legacy,13082188,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10762
1653,legacy,13090107,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10726
1654,legacy,13098026,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,11225
1655,legacy,13105945,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10752
1656,legacy,13113864,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10396
1657,legacy,13121783,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10570
1658,legacy,13129702,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10543
1659,legacy,13137621,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10475
1660,legacy,13145540,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10888
1661,legacy,13153459,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10536
1662,legacy,13161378,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10647
1663,legacy,13169297,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10399
1664,legacy,13177216,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10462
1665,legacy,13185135,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10548
1666,legacy,13193054,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10643
1667,legacy,13200973,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10761
1668,legacy,13208892,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10518
1669,legacy,13216811,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10593
1670,legacy,13224730,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10389
1671,legacy,13232649,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10630
1672,legacy,13240568,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10623
1673,legacy,13248487,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10460
1674,legacy,13256406,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10608
1675,legacy,13264325,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10603
1676,legacy,13272244,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10608
1677,legacy,13280163,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10578
1678,legacy,13288082,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10478
1679,legacy,13296001,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10596
1680,legacy,13303920,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10312
1681,legacy,13311839,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10498
1682,legacy,13319758,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10667
1683,legacy,13327677,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10634
1684,legacy,13335596,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10742
1685,legacy,13343515,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10650
1686,legacy,13351434,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,11008
1687,legacy,13359353,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10552
1688,legacy,13367272,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10636
1689,legacy,13375191,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10540
1690,legacy,13383110,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10605
1691,legacy,13391029,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10645
1692,legacy,13398948,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10796
1693,legacy,13406867,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10617
1694,legacy,13414786,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10511
1695,legacy,13422705,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10267
1696,legacy,13430624,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10441
1697,legacy,13438543,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10550
1698,legacy,13446462,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10665
1699,legacy,13454381,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10706
1700,legacy,13462300,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10439
1701,legacy,13470219,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10551
1702,legacy,13478138,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10259
1703,legacy,13486057,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10438
1704,legacy,13493976,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10372
1705,legacy,13501895,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10460
1706,legacy,13509814,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10552
1707,legacy,13517733,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10465
1708,legacy,13525652,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10822
1709,legacy,13533571,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10433
1710,legacy,13541490,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10673
1711,legacy,13549409,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10895
1712,legacy,13557328,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10537
1713,legacy,13565247,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10465
1714,legacy,13573166,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10679
1715,legacy,13581085,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10760
1716,legacy,13589004,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10642
1717,legacy,13596923,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10314
1718,legacy,13604842,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10697
1719,legacy,13612761,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10608
1720,legacy,13620680,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10626
1721,legacy,13628599,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10388
1722,legacy,13636518,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10525
1723,legacy,13644437,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10727
1724,legacy,13652356,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10422
1725,legacy,13660275,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10575
1726,legacy,13668194,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10341
1727,legacy,13676113,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10502
1728,legacy,13684032,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10737
1729,legacy,13691951,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10643
1730,legacy,13699870,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,11031
1731,legacy,13707789,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10552
1732,legacy,13715708,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10548
1733,legacy,13723627,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10575
1734,legacy,13731546,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10425
1735,legacy,13739465,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10642
1736,legacy,13747384,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10410
1737,legacy,13755303,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10575
1738,legacy,13763222,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10725
1739,legacy,13771141,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10827
1740,legacy,13779060,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10402
1741,legacy,13786979,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10633
1742,legacy,13794898,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10533
1743,legacy,13802817,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10677
1744,legacy,13810736,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10563
1745,legacy,13818655,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10637
1746,legacy,13826574,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10343
1747,legacy,13834493,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10634
1748,legacy,13842412,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10556
1749,legacy,13850331,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10362
1750,legacy,13858250,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10410
1751,legacy,13866169,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10730
1752,legacy,13874088,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10648
1753,legacy,13882007,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10507
1754,legacy,13889926,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10505
1755,legacy,13897845,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10384
1756,legacy,13905764,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10376
1757,legacy,13913683,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10757
1758,legacy,13921602,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,11077
1759,legacy,13929521,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10634
1760,legacy,13937440,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10491
1761,legacy,13945359,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10424
1762,legacy,13953278,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10796
1763,legacy,13961197,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10511
1764,legacy,13969116,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10731
1765,legacy,13977035,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10605
1766,legacy,13984954,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10645
1767,legacy,13992873,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10675
1768,legacy,14000792,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10605
1769,legacy,14008711,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10613
1770,legacy,14016630,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10391
1771,legacy,14024549,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10537
1772,legacy,14032468,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10568
1773,legacy,14040387,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10638
1774,legacy,14048306,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10516
1775,legacy,14056225,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10627
1776,legacy,14064144,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10597
1777,legacy,14072063,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10659
1778,legacy,14079982,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10390
1779,legacy,14087901,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10551
1780,legacy,14095820,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10434
1781,legacy,14103739,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10510
1782,legacy,14111658,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10396
1783,legacy,14119577,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10477
1784,legacy,14127496,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10562
1785,legacy,14135415,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10636
1786,legacy,14143334,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10483
1787,legacy,14151253,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10831
1788,legacy,14159172,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10727
1789,legacy,14167091,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10445
1790,legacy,14175010,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10772
1791,legacy,14182929,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10626
1792,legacy,14190848,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10279
1793,legacy,14198767,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10744
1794,legacy,14206686,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10463
1795,legacy,14214605,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10555
1796,legacy,14222524,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10569
1797,legacy,14230443,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10631
1798,legacy,14238362,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10594
1799,legacy,14246281,3,0.90,0.7290,1000,695,1000,1000,false,0.438849,10579
1800,legacy,14254200,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1050565
1801,legacy,14262119,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1094516
1802,legacy,14270038,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048805
1803,legacy,14277957,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046409
1804,legacy,14285876,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048329
1805,legacy,14293795,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1092631
1806,legacy,14301714,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1049601
1807,legacy,14309633,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048828
1808,legacy,14317552,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047428
1809,legacy,14325471,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048989
1810,legacy,14333390,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047188
1811,legacy,14341309,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047275
1812,legacy,14349228,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1054959
1813,legacy,14357147,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1049452
1814,legacy,14365066,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048305
1815,legacy,14372985,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1050590
1816,legacy,14380904,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048831
1817,legacy,14388823,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1045964
1818,legacy,14396742,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048129
1819,legacy,14404661,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1096745
1820,legacy,14412580,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1053425
1821,legacy,14420499,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1049029
1822,legacy,14428418,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047633
1823,legacy,14436337,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1085384
1824,legacy,14444256,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1044322
1825,legacy,14452175,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046462
1826,legacy,14460094,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047626
1827,legacy,14468013,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047637
1828,legacy,14475932,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1045034
1829,legacy,14483851,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1083003
1830,legacy,14491770,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046931
1831,legacy,14499689,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046688
1832,legacy,14507608,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1044904
1833,legacy,14515527,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1043790
1834,legacy,14523446,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1098008
1835,legacy,14531365,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1044410
1836,legacy,14539284,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048615
1837,legacy,14547203,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046972
1838,legacy,14555122,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046388
1839,legacy,14563041,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1091858
1840,legacy,14570960,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046220
1841,legacy,14578879,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046593
1842,legacy,14586798,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046962
1843,legacy,14594717,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1051596
1844,legacy,14602636,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1050168
1845,legacy,14610555,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047189
1846,legacy,14618474,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1045780
1847,legacy,14626393,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047415
1848,legacy,14634312,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1049329
1849,legacy,14642231,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046116
1850,legacy,14650150,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047800
1851,legacy,14658069,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1045191
1852,legacy,14665988,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047558
1853,legacy,14673907,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1053933
1854,legacy,14681826,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1092098
1855,legacy,14689745,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047248
1856,legacy,14697664,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048511
1857,legacy,14705583,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1049203
1858,legacy,14713502,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1090089
1859,legacy,14721421,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1046701
1860,legacy,14729340,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048905
1861,legacy,14737259,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1093718
1862,legacy,14745178,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1045788
1863,legacy,14753097,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1047377
1864,legacy,14761016,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048395
1865,legacy,14768935,5,0.50,0.0313,1000,27,1000,1000,false,36.037037,1048093
