trial_id,seed,prior_alpha,prior_beta,prior_name,pass_rate,warmup_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error,bias,posterior_alpha,posterior_beta
6109,71271,1,1,"Beta(1,1)_uniform",0.3,25,300,287,215.00,374.00,159.00,true,0.043333,-13.00,26.00,63.00
6110,79190,1,1,"Beta(1,1)_uniform",0.3,25,300,338,255.00,434.00,179.00,true,0.126667,38.00,26.00,50.00
6111,87109,1,1,"Beta(1,1)_uniform",0.3,25,300,309,232.00,400.00,168.00,true,0.030000,9.00,26.00,57.00
6112,95028,1,1,"Beta(1,1)_uniform",0.3,25,300,333,251.00,429.00,178.00,true,0.110000,33.00,26.00,51.00
6113,102947,1,1,"Beta(1,1)_uniform",0.3,25,300,266,199.00,348.00,149.00,true,0.113333,-34.00,26.00,70.00
6114,110866,1,1,"Beta(1,1)_uniform",0.3,25,300,298,223.00,386.00,163.00,true,0.006667,-2.00,26.00,60.00
6115,118785,1,1,"Beta(1,1)_uniform",0.3,25,300,329,248.00,424.00,176.00,true,0.096667,29.00,26.00,52.00
6116,126704,1,1,"Beta(1,1)_uniform",0.3,25,300,439,336.00,548.00,212.00,false,0.463333,139.00,26.00,33.00
6117,134623,1,1,"Beta(1,1)_uniform",0.3,25,300,352,266.00,451.00,185.00,true,0.173333,52.00,26.00,47.00
6118,142542,1,1,"Beta(1,1)_uniform",0.3,25,300,253,189.00,332.00,143.00,true,0.156667,-47.00,26.00,75.00
6119,150461,1,1,"Beta(1,1)_uniform",0.3,25,300,357,270.00,456.00,186.00,true,0.190000,57.00,26.00,46.00
6120,158380,1,1,"Beta(1,1)_uniform",0.3,25,300,253,189.00,332.00,143.00,true,0.156667,-47.00,26.00,75.00
6121,166299,1,1,"Beta(1,1)_uniform",0.3,25,300,362,274.00,462.00,188.00,true,0.206667,62.00,26.00,45.00
6122,174218,1,1,"Beta(1,1)_uniform",0.3,25,300,373,283.00,475.00,192.00,true,0.243333,73.00,26.00,43.00
6123,182137,1,1,"Beta(1,1)_uniform",0.3,25,300,410,312.00,516.00,204.00,false,0.366667,110.00,26.00,37.00
6124,190056,1,1,"Beta(1,1)_uniform",0.3,25,300,403,307.00,509.00,202.00,false,0.343333,103.00,26.00,38.00
6125,197975,1,1,"Beta(1,1)_uniform",0.3,25,300,281,210.00,366.00,156.00,true,0.063333,-19.00,26.00,65.00
6126,205894,1,1,"Beta(1,1)_uniform",0.3,25,300,278,208.00,363.00,155.00,true,0.073333,-22.00,26.00,66.00
6127,213813,1,1,"Beta(1,1)_uniform",0.3,25,300,291,218.00,378.00,160.00,true,0.030000,-9.00,26.00,62.00
6128,221732,1,1,"Beta(1,1)_uniform",0.3,25,300,301,226.00,391.00,165.00,true,0.003333,1.00,26.00,59.00
6129,229651,1,1,"Beta(1,1)_uniform",0.3,25,300,212,157.00,281.00,124.00,false,0.293333,-88.00,26.00,94.00
6130,237570,1,1,"Beta(1,1)_uniform",0.3,25,300,275,206.00,359.00,153.00,true,0.083333,-25.00,26.00,67.00
6131,245489,1,1,"Beta(1,1)_uniform",0.3,25,300,287,215.00,374.00,159.00,true,0.043333,-13.00,26.00,63.00
6132,253408,1,1,"Beta(1,1)_uniform",0.3,25,300,221,164.00,293.00,129.00,false,0.263333,-79.00,26.00,89.00
6133,261327,1,1,"Beta(1,1)_uniform",0.3,25,300,266,199.00,348.00,149.00,true,0.113333,-34.00,26.00,70.00
6134,269246,1,1,"Beta(1,1)_uniform",0.3,25,300,321,241.00,414.00,173.00,true,0.070000,21.00,26.00,54.00
6135,277165,1,1,"Beta(1,1)_uniform",0.3,25,300,281,210.00,366.00,156.00,true,0.063333,-19.00,26.00,65.00
6136,285084,1,1,"Beta(1,1)_uniform",0.3,25,300,313,235.00,404.00,169.00,true,0.043333,13.00,26.00,56.00
6137,293003,1,1,"Beta(1,1)_uniform",0.3,25,300,313,235.00,404.00,169.00,true,0.043333,13.00,26.00,56.00
6138,300922,1,1,"Beta(1,1)_uniform",0.3,25,300,243,181.00,320.00,139.00,true,0.190000,-57.00,26.00,79.00
6139,308841,1,1,"Beta(1,1)_uniform",0.3,25,300,234,174.00,309.00,135.00,true,0.220000,-66.00,26.00,83.00
6140,316760,1,1,"Beta(1,1)_uniform",0.3,25,300,278,208.00,363.00,155.00,true,0.073333,-22.00,26.00,66.00
6141,324679,1,1,"Beta(1,1)_uniform",0.3,25,300,272,203.00,355.00,152.00,true,0.093333,-28.00,26.00,68.00
6142,332598,1,1,"Beta(1,1)_uniform",0.3,25,300,309,232.00,400.00,168.00,true,0.030000,9.00,26.00,57.00
6143,340517,1,1,"Beta(1,1)_uniform",0.3,25,300,301,226.00,391.00,165.00,true,0.003333,1.00,26.00,59.00
6144,348436,1,1,"Beta(1,1)_uniform",0.3,25,300,333,251.00,429.00,178.00,true,0.110000,33.00,26.00,51.00
6145,356355,1,1,"Beta(1,1)_uniform",0.3,25,300,316,238.00,409.00,171.00,true,0.053333,16.00,26.00,55.00
6146,364274,1,1,"Beta(1,1)_uniform",0.3,25,300,309,232.00,400.00,168.00,true,0.030000,9.00,26.00,57.00
6147,372193,1,1,"Beta(1,1)_uniform",0.3,25,300,263,197.00,345.00,148.00,true,0.123333,-37.00,26.00,71.00
6148,380112,1,1,"Beta(1,1)_uniform",0.3,25,300,305,229.00,395.00,166.00,true,0.016667,5.00,26.00,58.00
6149,388031,1,1,"Beta(1,1)_uniform",0.3,25,300,338,255.00,434.00,179.00,true,0.126667,38.00,26.00,50.00
6150,395950,1,1,"Beta(1,1)_uniform",0.3,25,300,316,238.00,409.00,171.00,true,0.053333,16.00,26.00,55.00
6151,403869,1,1,"Beta(1,1)_uniform",0.3,25,300,225,168.00,298.00,130.00,false,0.250000,-75.00,26.00,87.00
6152,411788,1,1,"Beta(1,1)_uniform",0.3,25,300,225,168.00,298.00,130.00,false,0.250000,-75.00,26.00,87.00
6153,419707,1,1,"Beta(1,1)_uniform",0.3,25,300,221,164.00,293.00,129.00,false,0.263333,-79.00,26.00,89.00
6154,427626,1,1,"Beta(1,1)_uniform",0.3,25,300,316,238.00,409.00,171.00,true,0.053333,16.00,26.00,55.00
6155,435545,1,1,"Beta(1,1)_uniform",0.3,25,300,373,283.00,475.00,192.00,true,0.243333,73.00,26.00,43.00
6156,443464,1,1,"Beta(1,1)_uniform",0.3,25,300,272,203.00,355.00,152.00,true,0.093333,-28.00,26.00,68.00
6157,451383,1,1,"Beta(1,1)_uniform",0.3,25,300,272,203.00,355.00,152.00,true,0.093333,-28.00,26.00,68.00
6158,459302,1,1,"Beta(1,1)_uniform",0.3,25,300,316,238.00,409.00,171.00,true,0.053333,16.00,26.00,55.00
6159,467221,1,1,"Beta(1,1)_uniform",0.3,25,300,223,166.00,296.00,130.00,false,0.256667,-77.00,26.00,88.00
6160,475140,1,1,"Beta(1,1)_uniform",0.3,25,300,281,210.00,366.00,156.00,true,0.063333,-19.00,26.00,65.00
6161,483059,1,1,"Beta(1,1)_uniform",0.3,25,300,357,270.00,456.00,186.00,true,0.190000,57.00,26.00,46.00
6162,490978,1,1,"Beta(1,1)_uniform",0.3,25,300,417,318.00,524.00,206.00,false,0.390000,117.00,26.00,36.00
6163,498897,1,1,"Beta(1,1)_uniform",0.3,25,300,321,241.00,414.00,173.00,true,0.070000,21.00,26.00,54.00
6164,506816,1,1,"Beta(1,1)_uniform",0.3,25,300,231,172.00,306.00,134.00,true,0.230000,-69.00,26.00,84.00
6165,514735,1,1,"Beta(1,1)_uniform",0.3,25,300,266,199.00,348.00,149.00,true,0.113333,-34.00,26.00,70.00
6166,522654,1,1,"Beta(1,1)_uniform",0.3,25,300,347,262.00,445.00,183.00,true,0.156667,47.00,26.00,48.00
6167,530573,1,1,"Beta(1,1)_uniform",0.3,25,300,216,160.00,286.00,126.00,false,0.280000,-84.00,26.00,92.00
6168,538492,1,1,"Beta(1,1)_uniform",0.3,25,300,281,210.00,366.00,156.00,true,0.063333,-19.00,26.00,65.00
6169,546411,1,1,"Beta(1,1)_uniform",0.3,25,300,481,370.00,593.00,223.00,false,0.603333,181.00,26.00,28.00
6170,554330,1,1,"Beta(1,1)_uniform",0.3,25,300,291,218.00,378.00,160.00,true,0.030000,-9.00,26.00,62.00
6171,562249,1,1,"Beta(1,1)_uniform",0.3,25,300,385,292.00,488.00,196.00,true,0.283333,85.00,26.00,41.00
6172,570168,1,1,"Beta(1,1)_uniform",0.3,25,300,298,223.00,386.00,163.00,true,0.006667,-2.00,26.00,60.00
6173,578087,1,1,"Beta(1,1)_uniform",0.3,25,300,373,283.00,475.00,192.00,true,0.243333,73.00,26.00,43.00
6174,586006,1,1,"Beta(1,1)_uniform",0.3,25,300,397,302.00,502.00,200.00,false,0.323333,97.00,26.00,39.00
6175,593925,1,1,"Beta(1,1)_uniform",0.3,25,300,403,307.00,509.00,202.00,false,0.343333,103.00,26.00,38.00
6176,601844,1,1,"Beta(1,1)_uniform",0.3,25,300,278,208.00,363.00,155.00,true,0.073333,-22.00,26.00,66.00
6177,609763,1,1,"Beta(1,1)_uniform",0.3,25,300,266,199.00,348.00,149.00,true,0.113333,-34.00,26.00,70.00
6178,617682,1,1,"Beta(1,1)_uniform",0.3,25,300,410,312.00,516.00,204.00,false,0.366667,110.00,26.00,37.00
6179,625601,1,1,"Beta(1,1)_uniform",0.3,25,300,298,223.00,386.00,163.00,true,0.006667,-2.00,26.00,60.00
6180,633520,1,1,"Beta(1,1)_uniform",0.3,25,300,210,156.00,279.00,123.00,false,0.300000,-90.00,26.00,95.00
6181,641439,1,1,"Beta(1,1)_uniform",0.3,25,300,391,297.00,495.00,198.00,true,0.303333,91.00,26.00,40.00
6182,649358,1,1,"Beta(1,1)_uniform",0.3,25,300,325,245.00,419.00,174.00,true,0.083333,25.00,26.00,53.00
6183,657277,1,1,"Beta(1,1)_uniform",0.3,25,300,266,199.00,348.00,149.00,true,0.113333,-34.00,26.00,70.00
6184,665196,1,1,"Beta(1,1)_uniform",0.3,25,300,305,229.00,395.00,166.00,true,0.016667,5.00,26.00,58.00
6185,673115,1,1,"Beta(1,1)_uniform",0.3,25,300,266,199.00,348.00,149.00,true,0.113333,-34.00,26.00,70.00
6186,681034,1,1,"Beta(1,1)_uniform",0.3,25,300,329,248.00,424.00,176.00,true,0.096667,29.00,26.00,52.00
6187,688953,1,1,"Beta(1,1)_uniform",0.3,25,300,338,255.00,434.00,179.00,true,0.126667,38.00,26.00,50.00
6188,696872,1,1,"Beta(1,1)_uniform",0.3,25,300,321,241.00,414.00,173.00,true,0.070000,21.00,26.00,54.00
6189,704791,1,1,"Beta(1,1)_uniform",0.3,25,300,298,223.00,386.00,163.00,true,0.006667,-2.00,26.00,60.00
6190,712710,1,1,"Beta(1,1)_uniform",0.3,25,300,287,215.00,374.00,159.00,true,0.043333,-13.00,26.00,63.00
6191,720629,1,1,"Beta(1,1)_uniform",0.3,25,300,333,251.00,429.00,178.00,true,0.110000,33.00,26.00,51.00
6192,728548,1,1,"Beta(1,1)_uniform",0.3,25,300,284,213.00,370.00,157.00,true,0.053333,-16.00,26.00,64.00
6193,736467,1,1,"Beta(1,1)_uniform",0.3,25,300,309,232.00,400.00,168.00,true,0.030000,9.00,26.00,57.00
6194,744386,1,1,"Beta(1,1)_uniform",0.3,25,300,379,288.00,481.00,193.00,true,0.263333,79.00,26.00,42.00
6195,752305,1,1,"Beta(1,1)_uniform",0.3,25,300,301,226.00,391.00,165.00,true,0.003333,1.00,26.00,59.00
6196,760224,1,1,"Beta(1,1)_uniform",0.3,25,300,298,223.00,386.00,163.00,true,0.006667,-2.00,26.00,60.00
6197,768143,1,1,"Beta(1,1)_uniform",0.3,25,300,291,218.00,378.00,160.00,true,0.030000,-9.00,26.00,62.00
6198,776062,1,1,"Beta(1,1)_uniform",0.3,25,300,248,185.00,326.00,141.00,true,0.173333,-52.00,26.00,77.00
6199,783981,1,1,"Beta(1,1)_uniform",0.3,25,300,362,274.00,462.00,188.00,true,0.206667,62.00,26.00,45.00
6200,0,1,1,"Beta(1,1)_uniform",0.3,50,300,327,268.00,393.00,125.00,true,0.090000,27.00,51.00,104.00
6201,7919,1,1,"Beta(1,1)_uniform",0.3,50,300,284,232.00,344.00,112.00,true,0.053333,-16.00,51.00,127.00
6202,15838,1,1,"Beta(1,1)_uniform",0.3,50,300,313,256.00,376.00,120.00,true,0.043333,13.00,51.00,111.00
6203,23757,1,1,"Beta(1,1)_uniform",0.3,50,300,239,194.00,292.00,98.00,false,0.203333,-61.00,51.00,160.00
6204,31676,1,1,"Beta(1,1)_uniform",0.3,50,300,329,270.00,395.00,125.00,true,0.096667,29.00,51.00,103.00
6205,39595,1,1,"Beta(1,1)_uniform",0.3,50,300,338,277.00,405.00,128.00,true,0.126667,38.00,51.00,99.00
6206,47514,1,1,"Beta(1,1)_uniform",0.3,50,300,347,285.00,416.00,131.00,true,0.156667,47.00,51.00,95.00
6207,55433,1,1,"Beta(1,1)_uniform",0.3,50,300,318,261.00,383.00,122.00,true,0.060000,18.00,51.00,108.00
6208,63352,1,1,"Beta(1,1)_uniform",0.3,50,300,221,179.00,271.00,92.00,false,0.263333,-79.00,51.00,177.00
6209,71271,1,1,"Beta(1,1)_uniform",0.3,50,300,301,246.00,364.00,118.00,true,0.003333,1.00,51.00,117.00
6210,79190,1,1,"Beta(1,1)_uniform",0.3,50,300,352,289.00,421.00,132.00,true,0.173333,52.00,51.00,93.00
6211,87109,1,1,"Beta(1,1)_uniform",0.3,50,300,275,224.00,333.00,109.00,true,0.083333,-25.00,51.00,133.00
6212,95028,1,1,"Beta(1,1)_uniform",0.3,50,300,296,242.00,357.00,115.00,true,0.013333,-4.00,51.00,120.00
6213,102947,1,1,"Beta(1,1)_uniform",0.3,50,300,276,225.00,335.00,110.00,true,0.080000,-24.00,51.00,132.00
6214,110866,1,1,"Beta(1,1)_uniform",0.3,50,300,340,279.00,408.00,129.00,true,0.133333,40.00,51.00,98.00
6215,118785,1,1,"Beta(1,1)_uniform",0.3,50,300,365,300.00,436.00,136.00,true,0.216667,65.00,51.00,88.00
6216,126704,1,1,"Beta(1,1)_uniform",0.3,50,300,368,303.00,439.00,136.00,false,0.226667,68.00,51.00,87.00
6217,134623,1,1,"Beta(1,1)_uniform",0.3,50,300,313,256.00,376.00,120.00,true,0.043333,13.00,51.00,111.00
6218,142542,1,1,"Beta(1,1)_uniform",0.3,50,300,266,217.00,323.00,106.00,true,0.113333,-34.00,51.00,139.00
6219,150461,1,1,"Beta(1,1)_uniform",0.3,50,300,298,243.00,359.00,116.00,true,0.006667,-2.00,51.00,119.00
6220,158380,1,1,"Beta(1,1)_uniform",0.3,50,300,266,217.00,323.00,106.00,true,0.113333,-34.00,51.00,139.00
6221,166299,1,1,"Beta(1,1)_uniform",0.3,50,300,345,283.00,413.00,130.00,true,0.150000,45.00,51.00,96.00
6222,174218,1,1,"Beta(1,1)_uniform",0.3,50,300,338,277.00,405.00,128.00,true,0.126667,38.00,51.00,99.00
6223,182137,1,1,"Beta(1,1)_uniform",0.3,50,300,373,307.00,445.00,138.00,false,0.243333,73.00,51.00,85.00
6224,190056,1,1,"Beta(1,1)_uniform",0.3,50,300,305,249.00,368.00,119.00,true,0.016667,5.00,51.00,115.00
6225,197975,1,1,"Beta(1,1)_uniform",0.3,50,300,338,277.00,405.00,128.00,true,0.126667,38.00,51.00,99.00
6226,205894,1,1,"Beta(1,1)_uniform",0.3,50,300,286,233.00,346.00,113.00,true,0.046667,-14.00,51.00,126.00
6227,213813,1,1,"Beta(1,1)_uniform",0.3,50,300,276,225.00,335.00,110.00,true,0.080000,-24.00,51.00,132.00
6228,221732,1,1,"Beta(1,1)_uniform",0.3,50,300,340,279.00,408.00,129.00,true,0.133333,40.00,51.00,98.00
6229,229651,1,1,"Beta(1,1)_uniform",0.3,50,300,244,198.00,297.00,99.00,false,0.186667,-56.00,51.00,156.00
6230,237570,1,1,"Beta(1,1)_uniform",0.3,50,300,276,225.00,335.00,110.00,true,0.080000,-24.00,51.00,132.00
6231,245489,1,1,"Beta(1,1)_uniform",0.3,50,300,294,240.00,355.00,115.00,true,0.020000,-6.00,51.00,121.00
6232,253408,1,1,"Beta(1,1)_uniform",0.3,50,300,253,205.00,307.00,102.00,true,0.156667,-47.00,51.00,149.00
6233,261327,1,1,"Beta(1,1)_uniform",0.3,50,300,272,221.00,330.00,109.00,true,0.093333,-28.00,51.00,135.00
6234,269246,1,1,"Beta(1,1)_uniform",0.3,50,300,235,191.00,287.00,96.00,false,0.216667,-65.00,51.00,164.00
6235,277165,1,1,"Beta(1,1)_uniform",0.3,50,300,292,239.00,353.00,114.00,true,0.026667,-8.00,51.00,122.00
6236,285084,1,1,"Beta(1,1)_uniform",0.3,50,300,301,246.00,364.00,118.00,true,0.003333,1.00,51.00,117.00
6237,293003,1,1,"Beta(1,1)_uniform",0.3,50,300,313,256.00,376.00,120.00,true,0.043333,13.00,51.00,111.00
6238,300922,1,1,"Beta(1,1)_uniform",0.3,50,300,258,210.00,313.00,103.00,true,0.140000,-42.00,51.00,145.00
6239,308841,1,1,"Beta(1,1)_uniform",0.3,50,300,292,239.00,353.00,114.00,true,0.026667,-8.00,51.00,122.00
6240,316760,1,1,"Beta(1,1)_uniform",0.3,50,300,286,233.00,346.00,113.00,true,0.046667,-14.00,51.00,126.00
6241,324679,1,1,"Beta(1,1)_uniform",0.3,50,300,262,213.00,318.00,105.00,true,0.126667,-38.00,51.00,142.00
6242,332598,1,1,"Beta(1,1)_uniform",0.3,50,300,272,221.00,330.00,109.00,true,0.093333,-28.00,51.00,135.00
6243,340517,1,1,"Beta(1,1)_uniform",0.3,50,300,291,237.00,352.00,115.00,true,0.030000,-9.00,51.00,123.00
6244,348436,1,1,"Beta(1,1)_uniform",0.3,50,300,382,315.00,454.00,139.00,false,0.273333,82.00,51.00,82.00
6245,356355,1,1,"Beta(1,1)_uniform",0.3,50,300,292,239.00,353.00,114.00,true,0.026667,-8.00,51.00,122.00
6246,364274,1,1,"Beta(1,1)_uniform",0.3,50,300,291,237.00,352.00,115.00,true,0.030000,-9.00,51.00,123.00
6247,372193,1,1,"Beta(1,1)_uniform",0.3,50,300,291,237.00,352.00,115.00,true,0.030000,-9.00,51.00,123.00
6248,380112,1,1,"Beta(1,1)_uniform",0.3,50,300,309,253.00,372.00,119.00,true,0.030000,9.00,51.00,113.00
6249,388031,1,1,"Beta(1,1)_uniform",0.3,50,300,336,275.00,403.00,128.00,true,0.120000,36.00,51.00,100.00
6250,395950,1,1,"Beta(1,1)_uniform",0.3,50,300,314,257.00,379.00,122.00,true,0.046667,14.00,51.00,110.00
6251,403869,1,1,"Beta(1,1)_uniform",0.3,50,300,246,200.00,300.00,100.00,true,0.180000,-54.00,51.00,154.00
6252,411788,1,1,"Beta(1,1)_uniform",0.3,50,300,239,194.00,292.00,98.00,false,0.203333,-61.00,51.00,160.00
6253,419707,1,1,"Beta(1,1)_uniform",0.3,50,300,248,201.00,302.00,101.00,true,0.173333,-52.00,51.00,153.00
6254,427626,1,1,"Beta(1,1)_uniform",0.3,50,300,282,230.00,342.00,112.00,true,0.060000,-18.00,51.00,128.00
6255,435545,1,1,"Beta(1,1)_uniform",0.3,50,300,370,305.00,442.00,137.00,false,0.233333,70.00,51.00,86.00
6256,443464,1,1,"Beta(1,1)_uniform",0.3,50,300,333,273.00,400.00,127.00,true,0.110000,33.00,51.00,101.00
6257,451383,1,1,"Beta(1,1)_uniform",0.3,50,300,327,268.00,393.00,125.00,true,0.090000,27.00,51.00,104.00
6258,459302,1,1,"Beta(1,1)_uniform",0.3,50,300,314,257.00,379.00,122.00,true,0.046667,14.00,51.00,110.00
6259,467221,1,1,"Beta(1,1)_uniform",0.3,50,300,270,220.00,328.00,108.00,true,0.100000,-30.00,51.00,136.00
6260,475140,1,1,"Beta(1,1)_uniform",0.3,50,300,289,236.00,350.00,114.00,true,0.036667,-11.00,51.00,124.00
6261,483059,1,1,"Beta(1,1)_uniform",0.3,50,300,340,279.00,408.00,129.00,true,0.133333,40.00,51.00,98.00
6262,490978,1,1,"Beta(1,1)_uniform",0.3,50,300,407,336.00,481.00,145.00,false,0.356667,107.00,51.00,74.00
6263,498897,1,1,"Beta(1,1)_uniform",0.3,50,300,340,279.00,408.00,129.00,true,0.133333,40.00,51.00,98.00
6264,506816,1,1,"Beta(1,1)_uniform",0.3,50,300,262,213.00,318.00,105.00,true,0.126667,-38.00,51.00,142.00
6265,514735,1,1,"Beta(1,1)_uniform",0.3,50,300,266,217.00,323.00,106.00,true,0.113333,-34.00,51.00,139.00
6266,522654,1,1,"Beta(1,1)_uniform",0.3,50,300,305,249.00,368.00,119.00,true,0.016667,5.00,51.00,115.00
6267,530573,1,1,"Beta(1,1)_uniform",0.3,50,300,262,213.00,318.00,105.00,true,0.126667,-38.00,51.00,142.00
6268,538492,1,1,"Beta(1,1)_uniform",0.3,50,300,298,243.00,359.00,116.00,true,0.006667,-2.00,51.00,119.00
6269,546411,1,1,"Beta(1,1)_uniform",0.3,50,300,338,277.00,405.00,128.00,true,0.126667,38.00,51.00,99.00
6270,554330,1,1,"Beta(1,1)_uniform",0.3,50,300,318,261.00,383.00,122.00,true,0.060000,18.00,51.00,108.00
6271,562249,1,1,"Beta(1,1)_uniform",0.3,50,300,342,281.00,410.00,129.00,true,0.140000,42.00,51.00,97.00
6272,570168,1,1,"Beta(1,1)_uniform",0.3,50,300,286,233.00,346.00,113.00,true,0.046667,-14.00,51.00,126.00
6273,578087,1,1,"Beta(1,1)_uniform",0.3,50,300,360,296.00,430.00,134.00,true,0.200000,60.00,51.00,90.00
6274,586006,1,1,"Beta(1,1)_uniform",0.3,50,300,373,307.00,445.00,138.00,false,0.243333,73.00,51.00,85.00
6275,593925,1,1,"Beta(1,1)_uniform",0.3,50,300,368,303.00,439.00,136.00,false,0.226667,68.00,51.00,87.00
6276,601844,1,1,"Beta(1,1)_uniform",0.3,50,300,266,217.00,323.00,106.00,true,0.113333,-34.00,51.00,139.00
6277,609763,1,1,"Beta(1,1)_uniform",0.3,50,300,248,201.00,302.00,101.00,true,0.173333,-52.00,51.00,153.00
6278,617682,1,1,"Beta(1,1)_uniform",0.3,50,300,316,259.00,381.00,122.00,true,0.053333,16.00,51.00,109.00
6279,625601,1,1,"Beta(1,1)_uniform",0.3,50,300,292,239.00,353.00,114.00,true,0.026667,-8.00,51.00,122.00
6280,633520,1,1,"Beta(1,1)_uniform",0.3,50,300,214,173.00,262.00,89.00,false,0.286667,-86.00,51.00,185.00
6281,641439,1,1,"Beta(1,1)_uniform",0.3,50,300,342,281.00,410.00,129.00,true,0.140000,42.00,51.00,97.00
6282,649358,1,1,"Beta(1,1)_uniform",0.3,50,300,340,279.00,408.00,129.00,true,0.133333,40.00,51.00,98.00
6283,657277,1,1,"Beta(1,1)_uniform",0.3,50,300,303,248.00,366.00,118.00,true,0.010000,3.00,51.00,116.00
6284,665196,1,1,"Beta(1,1)_uniform",0.3,50,300,301,246.00,364.00,118.00,true,0.003333,1.00,51.00,117.00
6285,673115,1,1,"Beta(1,1)_uniform",0.3,50,300,309,253.00,372.00,119.00,true,0.030000,9.00,51.00,113.00
6286,681034,1,1,"Beta(1,1)_uniform",0.3,50,300,249,202.00,303.00,101.00,true,0.170000,-51.00,51.00,152.00
6287,688953,1,1,"Beta(1,1)_uniform",0.3,50,300,368,303.00,439.00,136.00,false,0.226667,68.00,51.00,87.00
6288,696872,1,1,"Beta(1,1)_uniform",0.3,50,300,305,249.00,368.00,119.00,true,0.016667,5.00,51.00,115.00
6289,704791,1,1,"Beta(1,1)_uniform",0.3,50,300,336,275.00,403.00,128.00,true,0.120000,36.00,51.00,100.00
6290,712710,1,1,"Beta(1,1)_uniform",0.3,50,300,281,229.00,340.00,111.00,true,0.063333,-19.00,51.00,129.00
6291,720629,1,1,"Beta(1,1)_uniform",0.3,50,300,314,257.00,379.00,122.00,true,0.046667,14.00,51.00,110.00
6292,728548,1,1,"Beta(1,1)_uniform",0.3,50,300,251,204.00,306.00,102.00,true,0.163333,-49.00,51.00,150.00
6293,736467,1,1,"Beta(1,1)_uniform",0.3,50,300,301,246.00,364.00,118.00,true,0.003333,1.00,51.00,117.00
6294,744386,1,1,"Beta(1,1)_uniform",0.3,50,300,407,336.00,481.00,145.00,false,0.356667,107.00,51.00,74.00
6295,752305,1,1,"Beta(1,1)_uniform",0.3,50,300,292,239.00,353.00,114.00,true,0.026667,-8.00,51.00,122.00
6296,760224,1,1,"Beta(1,1)_uniform",0.3,50,300,265,215.00,321.00,106.00,true,0.116667,-35.00,51.00,140.00
6297,768143,1,1,"Beta(1,1)_uniform",0.3,50,300,292,239.00,353.00,114.00,true,0.026667,-8.00,51.00,122.00
6298,776062,1,1,"Beta(1,1)_uniform",0.3,50,300,278,227.00,337.00,110.00,true,0.073333,-22.00,51.00,131.00
6299,783981,1,1,"Beta(1,1)_uniform",0.3,50,300,342,281.00,410.00,129.00,true,0.140000,42.00,51.00,97.00
6300,0,1,1,"Beta(1,1)_uniform",0.3,100,300,300,260.00,344.00,84.00,true,0.000000,0.00,101.00,234.00
6301,7919,1,1,"Beta(1,1)_uniform",0.3,100,300,287,248.00,329.00,81.00,true,0.043333,-13.00,101.00,250.00
6302,15838,1,1,"Beta(1,1)_uniform",0.3,100,300,305,265.00,349.00,84.00,true,0.016667,5.00,101.00,229.00
6303,23757,1,1,"Beta(1,1)_uniform",0.3,100,300,249,215.00,287.00,72.00,false,0.170000,-51.00,101.00,302.00
6304,31676,1,1,"Beta(1,1)_uniform",0.3,100,300,292,253.00,334.00,81.00,true,0.026667,-8.00,101.00,244.00
6305,39595,1,1,"Beta(1,1)_uniform",0.3,100,300,309,268.00,353.00,85.00,true,0.030000,9.00,101.00,225.00
6306,47514,1,1,"Beta(1,1)_uniform",0.3,100,300,323,280.00,368.00,88.00,true,0.076667,23.00,101.00,211.00
6307,55433,1,1,"Beta(1,1)_uniform",0.3,100,300,257,222.00,296.00,74.00,false,0.143333,-43.00,101.00,290.00
6308,63352,1,1,"Beta(1,1)_uniform",0.3,100,300,265,229.00,305.00,76.00,true,0.116667,-35.00,101.00,278.00
6309,71271,1,1,"Beta(1,1)_uniform",0.3,100,300,271,234.00,311.00,77.00,true,0.096667,-29.00,101.00,270.00
6310,79190,1,1,"Beta(1,1)_uniform",0.3,100,300,313,271.00,357.00,86.00,true,0.043333,13.00,101.00,221.00
6311,87109,1,1,"Beta(1,1)_uniform",0.3,100,300,282,244.00,323.00,79.00,true,0.060000,-18.00,101.00,256.00
6312,95028,1,1,"Beta(1,1)_uniform",0.3,100,300,282,245.00,324.00,79.00,true,0.060000,-18.00,101.00,255.00
6313,102947,1,1,"Beta(1,1)_uniform",0.3,100,300,306,265.00,350.00,85.00,true,0.020000,6.00,101.00,228.00
6314,110866,1,1,"Beta(1,1)_uniform",0.3,100,300,317,276.00,363.00,87.00,true,0.056667,17.00,101.00,216.00
6315,118785,1,1,"Beta(1,1)_uniform",0.3,100,300,345,300.00,393.00,93.00,true,0.150000,45.00,101.00,191.00
6316,126704,1,1,"Beta(1,1)_uniform",0.3,100,300,313,272.00,358.00,86.00,true,0.043333,13.00,101.00,220.00
6317,134623,1,1,"Beta(1,1)_uniform",0.3,100,300,283,245.00,325.00,80.00,true,0.056667,-17.00,101.00,254.00
6318,142542,1,1,"Beta(1,1)_uniform",0.3,100,300,315,274.00,361.00,87.00,true,0.050000,15.00,101.00,218.00
6319,150461,1,1,"Beta(1,1)_uniform",0.3,100,300,287,248.00,329.00,81.00,true,0.043333,-13.00,101.00,250.00
6320,158380,1,1,"Beta(1,1)_uniform",0.3,100,300,282,244.00,323.00,79.00,true,0.060000,-18.00,101.00,256.00
